signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-5B58D7FE902C9CA1	reject_noise	derived_evidence_artifact	derived evidence-package artifact, not a direct source surface	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/evidence-package/evidence-package-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-5B5CA01B1A00585D	needs_named_source_extraction	country_profile_wrapper	country/profile wrapper points toward sources but does not expose a named reviewable surface here	must resolve direct public source before promotion	extract a named direct source from local profile evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_summary.json
LIMEN-SIGNAL-5B703F2D79DEB00A	reject_noise	internal_derived_artifact	internal config/summary/mining artifact, not a direct source surface	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-corpus-expansion-codex-prompt-2026-05-22.md
LIMEN-SIGNAL-5B7291338C0A8F41	merge_existing_surface	existing_algorithm_register_surface	already points to the Dutch Algorithm Register, an already-modeled registry surface	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing Dutch Algorithm Register surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-5B738EA7DE327D2E	translation_review_needed	translation_sensitive_surface	local evidence is translation-sensitive and should not be promoted from this row alone	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	/srv/tyche/projects/limen-ai-edge-case-atlas/results/authoritative-scout/authoritative-jurisdiction-language-depth-register-v0.1.tsv
LIMEN-SIGNAL-5B796369545D8588	reject_noise	internal_derived_artifact	internal config/summary/mining artifact, not a direct source surface	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-5B85827836704098	merge_existing_surface	existing_algorithm_register_surface	already points to the Dutch Algorithm Register, an already-modeled registry surface	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing Dutch Algorithm Register surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-5B8C2632FEF68E40	negative_evidence_candidate	gap_warning_surface	row records an explicit gap/weak-source finding, not a direct source surface	must resolve direct public source before promotion	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-5B958FCA43065178	negative_evidence_candidate	gap_warning_surface	row records an explicit gap/weak-source finding, not a direct source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_LANE_FINDINGS_DIGEST.md
LIMEN-SIGNAL-5B9980C9E6B10147	translation_review_needed	translated_register_record	local evidence relies on auto-translated register text	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-5BAC56EB24FAA830	needs_named_source_extraction	country_profile_wrapper	country/profile wrapper points toward sources but does not expose a named reviewable surface here	must resolve direct public source before promotion	extract a named direct source from local profile evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-5BAE2D980C415B60	merge_existing_surface	existing_modeled_surface	already points to a locally modeled registry/dashboard surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	dedupe to existing modeled surface	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-5BB926938CC51540	merge_existing_surface	existing_algorithm_register_surface	already points to the Dutch Algorithm Register, an already-modeled registry surface	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing Dutch Algorithm Register surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-5BBBEFD9D105139A	needs_named_source_extraction	country_profile_wrapper	country/profile wrapper points toward sources but does not expose a named reviewable surface here	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract a named direct source from local profile evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-5BC4B815D8609AC6	reject_noise	internal_derived_artifact	internal config/summary/mining artifact, not a direct source surface	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/07-launch-communications/RESULT.md
LIMEN-SIGNAL-5BC951172B85811B	reject_noise	internal_derived_artifact	internal config/summary/mining artifact, not a direct source surface	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/tables/estonia_finland_indicator_comparison.csv
LIMEN-SIGNAL-5BED954F9918CB1B	negative_evidence_candidate	failed_source_candidate	local row records a tested 404 candidate rather than a usable source surface	must resolve the underlying source before any reviewed example or paper claim	retain as bounded negative evidence	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-022/source-resolution-side-panel-join-v0.1.csv
LIMEN-SIGNAL-5C0D94FDE8745642	merge_existing_surface	existing_algorithm_register_surface	already points to the Dutch Algorithm Register, an already-modeled registry surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	dedupe to existing Dutch Algorithm Register surface	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-5C140781DC797499	negative_evidence_candidate	evidence_limit_summary	row records an absence/weak-evidence result rather than a direct source surface	must resolve the underlying source before any reviewed example or paper claim	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-5C1DE31E3FD1A240	negative_evidence_candidate	gap_warning_surface	row records an explicit gap/weak-source finding, not a direct source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-5C3794E2CA450F67	translation_review_needed	foreign_language_digest	local evidence is foreign-language digest material and translation-sensitive	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/data/foreign-language-digest.json
LIMEN-SIGNAL-5C486D6E7DB6675D	merge_existing_surface	existing_ai_register_surface	already points to the Government of Canada AI Register, an already-modeled registry surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	dedupe to existing Government of Canada AI Register surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-5C50A4BE746612AE	source_reviewed_candidate	procurement_surface	row names a concrete official procurement or contract surface in local metadata	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	queue bounded direct source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-5C5B2A528A356E54	reject_noise	derived_evidence_artifact	derived evidence-package artifact, not a direct source surface	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-5C75B214CAB778EC	needs_named_source_extraction	atlas_fact_wrapper	atlas fact/export row points toward an underlying source but is not itself the source surface	must resolve direct public source before promotion	extract named direct source from local atlas record	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-123-20260603T0448/records.jsonl
LIMEN-SIGNAL-5C85292A2DA64BE9	merge_existing_surface	existing_algorithm_register_surface	already points to the Dutch Algorithm Register, an already-modeled registry surface	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing Dutch Algorithm Register surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-020/source-role-flow-figure-v1.csv
