signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-56DC011E7E041226	needs_named_source_extraction	source_pack_proxy	wrapper row points toward a source family but does not expose one named reviewable surface	name the underlying direct source before any reviewed example claim	extract the concrete official/institutional source named by the local wrapper	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-digest.csv
LIMEN-SIGNAL-56E9B3DDA9932160	reject_noise	derived_artifact	internal manuscript, config, script, index, or derived artifact noise	do not treat this row as a direct-source surface	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-041/queue.json
LIMEN-SIGNAL-56ED87DF983D97B0	reject_noise	derived_artifact	internal manuscript, config, script, index, or derived artifact noise	do not treat this row as a direct-source surface	drop from the direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/article-a-table-row-audit-v0.3.json
LIMEN-SIGNAL-57047378AD14277E	reject_noise	derived_artifact	internal manuscript, config, script, index, or derived artifact noise	do not treat this row as a direct-source surface	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/session-resume-2026-05-27-prep-wave-2-3-4-5.md
LIMEN-SIGNAL-570BF351C7859633	merge_existing_surface	existing_registry_or_atlas_surface	points to an already-modeled local atlas/dashboard surface	deduplicate surface references only; do not promote as a new source	link or merge to the existing modeled surface instead of reopening review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-570CEE4F7C21AC13	merge_existing_surface	existing_registry_or_atlas_surface	points to an already-modeled local atlas/dashboard surface	deduplicate surface references only; do not promote as a new source	link or merge to the existing modeled surface instead of reopening review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-570DD018D9A9F4F5	reject_noise	derived_artifact	internal manuscript, config, script, index, or derived artifact noise	do not treat this row as a direct-source surface	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-5715C2E75981C976	reject_noise	derived_artifact	internal manuscript, config, script, index, or derived artifact noise	do not treat this row as a direct-source surface	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-brazil-records.jsonl
LIMEN-SIGNAL-571AA007A1638936	needs_named_source_extraction	source_pack_proxy	wrapper row points toward a source family but does not expose one named reviewable surface	name the underlying direct source before any reviewed example claim	extract the concrete official/institutional source named by the local wrapper	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193348Z/claim-support-digest.csv
LIMEN-SIGNAL-571DAF426B5F2BA7	merge_existing_surface	existing_registry_or_atlas_surface	duplicates an already-modeled registry surface in local materials	deduplicate surface references only; do not promote as a new source	link or merge to the existing modeled surface instead of reopening review	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv
