source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	7	LIMEN-SIGNAL-19C6C72147492591; LIMEN-SIGNAL-0FA568E29D79A38A; LIMEN-SIGNAL-3DE3A550596A3811; LIMEN-SIGNAL-52A8DA87885822CC; LIMEN-SIGNAL-A57C9EC8F4FDD87B; LIMEN-SIGNAL-2356D1EC57985A81; LIMEN-SIGNAL-6527CA713338FAA8	bulk_parent_source_extraction; bulk_translation_parent_source_extraction; bulk_translation_source_review	corteconstitucional.gov.co	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	court AI	Foreign-language digest preserves original court URL for the PretorIA row.	duplicate_existing_reviewed_core	closed_duplicate	reviewed_core_lineage_only	Already represented by an exact reviewed-core URL match; keep only as lineage/dedupe evidence.	Do not promote duplicate rows.	Do not add duplicate rows to ObscureAI.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://crfm.stanford.edu/2023/03/13/alpaca.html	1	LIMEN-SIGNAL-676F1390E18321D1	bulk_parent_source_extraction	crfm.stanford.edu	https://crfm.stanford.edu/2023/03/13/alpaca.html	Stanford CRFM Alpaca page	retraction	Session note names Stanford Alpaca; local Nekropolis SOURCES ledger gives the CRFM public page URL.	duplicate_existing_reviewed_core	closed_duplicate	reviewed_core_lineage_only	Already represented by an exact reviewed-core URL match; keep only as lineage/dedupe evidence.	Do not promote duplicate rows.	Do not add duplicate rows to ObscureAI.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://raw.githubusercontent.com/CVEProject/cvelistV5/main/cves/2023/37xxx/CVE-2023-37274.json	6	LIMEN-SIGNAL-557B7A504A13D153; LIMEN-SIGNAL-7F092CE0E978C0CE; LIMEN-SIGNAL-CF96AEE44C7F9F6E; LIMEN-SIGNAL-EC4517656B2D9AFC; LIMEN-SIGNAL-ED274B27F662A033; LIMEN-SIGNAL-FE8FF3CC0D2AA8E7	bulk_named_source_autoresolve	raw.githubusercontent.com	https://raw.githubusercontent.com/CVEProject/cvelistV5/main/cves/2023/37xxx/CVE-2023-37274.json	raw.githubusercontent.com	tool misuse; memory poisoning; prompt injection	Case metadata cites a vulnerability topic, but the named advisory/CVE source surface is not extracted here.	duplicate_existing_reviewed_core	closed_duplicate	reviewed_core_lineage_only	Already represented by an exact reviewed-core URL match; keep only as lineage/dedupe evidence.	Do not promote duplicate rows.	Do not add duplicate rows to ObscureAI.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://sakana.ai/ai-scientist-first-publication	1	LIMEN-SIGNAL-3BB26109E7EB856E	bulk_named_source_autoresolve	sakana.ai	https://sakana.ai/ai-scientist-first-publication/	sakana.ai	procurement AI	derived vendor facts row names Zip procurement agents but not one reviewable source surface here	duplicate_existing_reviewed_core	closed_duplicate	reviewed_core_lineage_only	Already represented by an exact reviewed-core URL match; keep only as lineage/dedupe evidence.	Do not promote duplicate rows.	Do not add duplicate rows to ObscureAI.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://eur-lex.europa.eu/eli/reg/2022/868/oj	4	LIMEN-SIGNAL-1409A0E977858105; LIMEN-SIGNAL-4F6467F118E8FF9C; LIMEN-SIGNAL-7CE8C2724FB3BFD8; LIMEN-SIGNAL-D97826ECCA1E27EC	bulk_named_source_autoresolve	eur-lex.europa.eu	https://eur-lex.europa.eu/eli/reg/2022/868/oj	eur-lex.europa.eu	watermark; C2PA	Patent/cross-topic row points to an external record but is outside the LIMEN direct-source surface scope here.	noncase_patent_or_ip_surface	closed_noncase_source_surface	source_family_accounting	Patent/IP surface, useful for topology/source-family work but not an incident or authority finding.	A separate concrete public event or authority record would be required.	Not ObscureAI material without an evidence-tiered case record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://evs.ee/en	6	LIMEN-SIGNAL-3D646B788F2B4002; LIMEN-SIGNAL-3EA68E0AB8840BE5; LIMEN-SIGNAL-4379A76EB9D91F13; LIMEN-SIGNAL-7A266C43249F3B42; LIMEN-SIGNAL-C284029FA2B828FB; LIMEN-SIGNAL-EBB8A69976A2F0F9	bulk_named_source_autoresolve	evs.ee	https://www.evs.ee/en	evs.ee	regulatory sandbox; watermark; C2PA	Claim-support row points toward Spain/AESIA sandbox guides but does not expose the exact source surface here.	noncase_patent_or_ip_surface	closed_noncase_source_surface	source_family_accounting	Patent/IP surface, useful for topology/source-family work but not an incident or authority finding.	A separate concrete public event or authority record would be required.	Not ObscureAI material without an evidence-tiered case record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ops.epo.org	24	LIMEN-SIGNAL-060609A00E1DE976; LIMEN-SIGNAL-07A681A5E77220FF; LIMEN-SIGNAL-134E06105E21091A; LIMEN-SIGNAL-1C53D69829F0A847; LIMEN-SIGNAL-258E4ADE251F2AEB; LIMEN-SIGNAL-2B44D72DE7D86A48; LIMEN-SIGNAL-36938C0ECFE04852; LIMEN-SIGNAL-3CEE830F72DBAF74; LIMEN-SIGNAL-3D260062D2B5E7EC; LIMEN-SIGNAL-5D4F887185339B09; LIMEN-SIGNAL-634FA0B742CFE0DA; LIMEN-SIGNAL-79E1C53C433C8D99; LIMEN-SIGNAL-7FD4FB004458FFD9; LIMEN-SIGNAL-8D0CDBF597BF3F93; LIMEN-SIGNAL-8FA11E46CE25DEAB; LIMEN-SIGNAL-B10A77F37682D504; LIMEN-SIGNAL-B9FFF7DBBE81C4D6; LIMEN-SIGNAL-C145F1B4D2A02324; LIMEN-SIGNAL-C4F6CFB8BA4F4004; LIMEN-SIGNAL-E05CD276202BE1CA; LIMEN-SIGNAL-EFD9D5112ACBF3E6; LIMEN-SIGNAL-F080D3642F88C3BC; LIMEN-SIGNAL-F2363A62E15DBA14; LIMEN-SIGNAL-F59C161CE759A74E	bulk_named_source_autoresolve	ops.epo.org	http://ops.epo.org	ops.epo.org	watermark; deepfake; synthetic media; C2PA; retraction	Patent/cross-topic row points to an external record but is outside the LIMEN direct-source surface scope here.	noncase_patent_or_ip_surface	closed_noncase_source_surface	source_family_accounting	Patent/IP surface, useful for topology/source-family work but not an incident or authority finding.	A separate concrete public event or authority record would be required.	Not ObscureAI material without an evidence-tiered case record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ops.epo.org/3.2/rest-services/published-data/publication/docdb/WO.2020186750.A1/biblio	1	LIMEN-SIGNAL-4BFDFAD1AEFD0AE7	bulk_named_source_autoresolve	ops.epo.org	https://ops.epo.org/3.2/rest-services/published-data/publication/docdb/WO.2020186750.A1/biblio	ops.epo.org	regulatory sandbox	local metadata points toward a source family or adjacent artifact but does not cleanly expose a named reviewable source surface	noncase_patent_or_ip_surface	closed_noncase_source_surface	source_family_accounting	Patent/IP surface, useful for topology/source-family work but not an incident or authority finding.	A separate concrete public event or authority record would be required.	Not ObscureAI material without an evidence-tiered case record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://patents.google.com/patent/AU2012229902B2/en	1	LIMEN-SIGNAL-A242BC2D3FBC60B5	bulk_named_source_autoresolve	patents.google.com	https://patents.google.com/patent/AU2012229902B2/en	patents.google.com	regulatory sandbox	Scholarly/index wrapper points toward sources but no named direct surface is exposed.	noncase_patent_or_ip_surface	closed_noncase_source_surface	source_family_accounting	Patent/IP surface, useful for topology/source-family work but not an incident or authority finding.	A separate concrete public event or authority record would be required.	Not ObscureAI material without an evidence-tiered case record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://patents.google.com/patent/AU2015100223A4	1	LIMEN-SIGNAL-F285C7425602D210	bulk_named_source_autoresolve	patents.google.com	https://patents.google.com/patent/AU2015100223A4	patents.google.com	algorithm register	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_patent_or_ip_surface	closed_noncase_source_surface	source_family_accounting	Patent/IP surface, useful for topology/source-family work but not an incident or authority finding.	A separate concrete public event or authority record would be required.	Not ObscureAI material without an evidence-tiered case record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
