queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01946	LIMEN-SIGNAL-05FAF0601F4F9BE9	country_gap_no_parent_source		Austria observability research-query placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:155	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Austria public source before source review.
BPSE-01947	LIMEN-SIGNAL-061DC341D3058696	parent_source_wrapper		Curaçao algorithm-register profile/source-pack wrapper	pallas_atlas_countries.json:13061; PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:123-124	Profile label has multiple local negative/search anchors for I05; human must choose whether any is a parent surface.	source-surface/gap-evidence only	Choose one explicit Curaçao I05 source-pack row or keep as gap.
BPSE-01948	LIMEN-SIGNAL-0639A44EA6D09964	source_url_extracted	https://www.saint-barth-saint-martin.gouv.fr/content/view/sitemap/2	Prefecture sitemap keyword check for AI algorithm sandbox open-data audit lifecycle terms	pallas_atlas_countries.json:11681; PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv:101	Local source-refresh row explicitly gives this official sitemap URL for BL I05/I10 negative check.	source-surface/gap-evidence only; not an algorithm-register claim	If reviewed, treat as negative/adjacent search evidence only.
BPSE-01949	LIMEN-SIGNAL-0662ABA0FEE4788F	parent_source_wrapper		Curaçao regulatory-sandbox profile/source-pack wrapper	pallas_atlas_countries.json:13045; PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:120-121	Local I03 context has multiple candidate anchors/searches, including a blocked regulator check; human selection needed.	source-surface/gap-evidence only	Choose one explicit Curaçao I03 source-pack row or keep as gap.
BPSE-01950	LIMEN-SIGNAL-06E8ECD71AAC72BA	country_gap_no_parent_source		Poland observability research-query placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:151	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Poland public source before source review.
BPSE-01951	LIMEN-SIGNAL-06EF1F18E6A8365C	country_gap_no_parent_source		Isle of Man observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:98	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Isle of Man public source before source review.
BPSE-01952	LIMEN-SIGNAL-0777D0C937CBB5C7	country_gap_no_parent_source		South Korea observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:147	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named South Korea public source before source review.
BPSE-01953	LIMEN-SIGNAL-080294119AED30D7	country_gap_no_parent_source		French Polynesia observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:93	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named French Polynesia public source before source review.
BPSE-01954	LIMEN-SIGNAL-0888FB39F4B5B520	country_gap_no_parent_source		Guinea-Bissau observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:116	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Guinea-Bissau procurement source before source review.
BPSE-01955	LIMEN-SIGNAL-088CC7341702389F	country_gap_no_parent_source		Uruguay observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:154	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Uruguay public source before source review.
BPSE-01956	LIMEN-SIGNAL-08BDAD559F117FF1	country_gap_no_parent_source		Netherlands observability research-query placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:112	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Netherlands public source before source review.
BPSE-01957	LIMEN-SIGNAL-08EEB3701BF6151D	parent_source_wrapper		South Sudan country-index/source-pack wrapper	OBSERVABILITY_250_COUNTRY_MATRIX.csv:218; PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv:400-401	Matrix row names multiple source anchors and local I05 pack has multiple parent URLs; human choice required.	source-surface/gap-evidence only	Choose one South Sudan I05 source-pack row before direct source review.
BPSE-01958	LIMEN-SIGNAL-09149980E67652F4	source_url_extracted	https://regulatorfi.org.fk/spectrum/innovation-and-trial-licence	Innovation and Trial Licence	pallas_atlas_countries.json:13657; PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:206	Local source-refresh row explicitly gives this Falkland Islands I03 sandbox-adjacent regulator URL.	sandbox-adjacent source surface only; not an AI regulatory-sandbox claim	Review only as non-AI trial-licensing context unless stronger AI sandbox source is found.
BPSE-01959	LIMEN-SIGNAL-093F380737067EE8	source_url_extracted	https://www.prits.pr.gov/	Official-source searches for Puerto Rico AI regulatory sandbox	pallas_atlas_countries.json:16719; PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv:169	Local source-refresh row explicitly gives PRITS as the official-source search anchor for PR I03.	negative/search-anchor source surface only; not an operational sandbox claim	Use as gap evidence unless a named sandbox source is later found.
BPSE-01960	LIMEN-SIGNAL-09B3CD434FE27869	parent_source_wrapper		Guyana algorithm-register profile/source-pack wrapper	pallas_atlas_countries.json:14591; PALLAS_SECOND_PASS_SPRINT_1_SOURCE_REFRESH.csv:99-100	Local I05 context has multiple anchors: official gazette search and data-protection register provisions; human choice needed.	adjacent transparency/gap evidence only; not an algorithm-register claim	Choose one Guyana I05 source-pack row before direct source review.
BPSE-01961	LIMEN-SIGNAL-09C1231F3AC15E7B	country_gap_no_parent_source		Eritrea observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:118	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Eritrea algorithm-register source before source review.
BPSE-01962	LIMEN-SIGNAL-09CA8FEFB25A12BF	country_gap_no_parent_source		Brunei observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:181	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Brunei sandbox source before source review.
BPSE-01963	LIMEN-SIGNAL-0A1A8D48C51B2149	country_gap_no_parent_source		United Arab Emirates observability research-query placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:153	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named UAE public source before source review.
BPSE-01964	LIMEN-SIGNAL-0A6EFE0933DB55F0	parent_source_wrapper		French Guiana regulatory-sandbox profile/source-pack wrapper	pallas_atlas_countries.json:13964; PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:239-240	Local I03 context has multiple CNIL sandbox URLs; human choice needed.	national sandbox source-surface only; no GF-local sandbox claim	Choose one CNIL/GF I03 source-pack row before direct source review.
BPSE-01965	LIMEN-SIGNAL-0B445AAD2774D024	parent_source_wrapper		Serbia algorithm-register profile/source-pack wrapper	pallas_atlas_countries.json:9845; PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv:228-231	Local I05 context has multiple Serbian policy/self-assessment/consultation anchors; human choice needed.	weak transparency/source-surface only; not an algorithm-register claim	Choose one Serbia I05 source-pack row before direct source review.
BPSE-01966	LIMEN-SIGNAL-0B77FBDD62C06AEA	parent_source_wrapper		Monaco algorithm-register profile/source-pack wrapper	pallas_atlas_countries.json:8928; PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:227-228	Local I05 context has adjacent APDP guidance and a separate gap-finding anchor; human choice needed.	adjacent transparency/gap evidence only; not an algorithm-register claim	Choose one Monaco I05 source-pack row or keep as gap.
BPSE-01967	LIMEN-SIGNAL-0BBE722E3D3388AE	country_gap_no_parent_source		Czechia observability research-query placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:148	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Czechia algorithm-register source before source review.
BPSE-01968	LIMEN-SIGNAL-0CB51E8306463960	country_gap_no_parent_source		Martinique observability research-query placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:170	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Martinique procurement source before source review.
BPSE-01969	LIMEN-SIGNAL-0CC381657F648A0C	country_gap_no_parent_source		Nicaragua observability research-query placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:130	Research queue row lists only country/topic prompts and desired source families; no parent URL is present.	processing-state discovery seed only	Use a named Nicaragua public source before source review.
