signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-2AD824001D8E8B1E	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	23	sha256:bd70142a8f7e3327a85f78ed794cbbf18ba45e9ebcce564a33ef816fa3297148	pallas-readiness-sprint-1,IT,Italy,2,H,2,H,1,M,2,H,1,M,3,H,3,H,2,M,3,H,1,M,30,ai_act_decrees_pending_or_unverified;ai_sandbox_not_confirmed_as_operational;no_central_algorithm_register_found;ai_procurement_guidance_in_consultation;ai_evidence_lifecycle_partial	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2AD9BC547BD476FE	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/journal.md	1443	sha256:2d61b6cd83b6db74f9533086dd71d98a2b3ea239e413e964bfeb217d6b35f242	agent had **already drafted v0.1 of the RIPR retractions paper** —	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2ADE5F48DE286806	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/sources/source-plan.json	1717	sha256:6bc34c2e4edc6f59817b5bfeae496cbf95f19252ccc822582026702d993cfe0f	public algorithm registers, automated-decision tools, agentic-AI public guidance, and audits,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2AE0C9B80C14FE9E	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md	559	sha256:3f7a31d5252aca2a6503941b39fa4fab8dad4bdcf1235819f8c88ed5986a121a	- No official AI regulatory sandbox, AI Act-style supervised testing framework, or controlled-experimentation regime was found in the checked official sources.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2AE2FA19449D5BAA	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-curated.json	3585	sha256:a79b80124c786f812794e8edeaaf5ce9cde9583263985bd90b2913396316f4e7	"text: ""ISO member-list baseline remains weak/indirect.,true fk-source-hardening,FK,Falkland Islands,I05,0,L,0,M,confidence_only,\""Official FIG search endpoint returned no results for artificial intelligence, algorithm register, automated decision, or sandbox"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2AF501EAFE390A70	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md	181	sha256:c926162487155a2b26203644652ca8e2b4ddbb036d6fe42a5a6ec0a99a236690	| I05 | NSW register URL/path requires second-pass verification; no federal public algorithm register was found in first pass. |	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2AF510FEA88C092F	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_NARRATIVE_REPORT.md	134	sha256:9ea59feafe52850cfd87649454caa7fc17a359fe68177a1a57fb8c8e6a17228c	2. Digital-state strength is not the same as AI observability. Estonia illustrates the distinction: strong identity, trust, cyber and data infrastructure can support observability, but a comprehensive public AI/algorithm register and AI-specific lifecycle cont	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2AF7DCDB6B325DF3	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/external-lanes-status.md	11	sha256:d5028da7114403a3327088faaecb4efc572eb7eb5bec04d9b81a5f2b5ddaf124	- Mission: Track Swahili, Amharic, Hausa, Yoruba, Afrikaans, and French/English Africa-adjacent sources on AI strategy, public-sector services, digital identity, data protection, PKI, and regulatory sandboxes.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2AFC129E512D1F5B	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-digest.json	2398	sha256:00d48be425b782c98c179d5686d8aca036449b6bcbe716b14b7319b67c9d0b01	"text: ""- URLs: - OK `https://accelerate.ee/experimentation-framework/` status=200 error= - OK `https://www.fi.ee/en/finantsinspektsioon/innovation-hub/paringud-ja-kontakt/test-environment` status=200 error= - OK `https://www.ttja.ee/ariklient/ohutus/tooted-t"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B04C8A3B0265577	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	1151	sha256:d283a87ec0ccf888785324fa2f58fdb887e608a8d6389a92482cdbd0813099cf	batch-23-dj-ml,transparency/evidence,gap evidence / human review,gap interpretation review,SZ,Eswatini,public_visibility,No public AI/algorithm register located in official web checks,Search result / official-site review,N/A,2026,research note,negative evidenc	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B052D46D54764B0	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	procurement AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-337-before-emy101-official-hardening-facts.jsonl	935	sha256:261a302a7bb752565db52a26ffd1b922153c75eb5bb2612c7bed96c2375da44d	"{""agent_id"": ""peru-leodan-osce-procurement-ai-assistant"", ""claim"": ""The reviewed Peruvian procurement-assistant pages expose document dialogue, legal/procurement Q&A and opportunity matching claims, but no public per-answer citation standard, audit-log schema,"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B053996F8028ABA	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl	414	sha256:7db435ee5fcae7029d9d9b495d7a335403b96392f69cf7f7920fab92090ad679	"{""agent_id"": ""service-now-ai-agents"", ""claim"": ""ServiceNow AI Control Tower page says it can discover and inventory AI agents, models, identities, and MCP servers; track identity, access, and exposure; block prompt injections; and monitor agent performance wit"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B0BF9053A34CA7D	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/security/security-agentic-claude-scholarship-probe-v0.1.tsv	3	sha256:e718eb18fe6439e590c6376061eb488be81078000dd6cc27fda72ebdf1085777	SEC-CCP-002 LIMEN-S-067 What 2025 taught us about AI agent security: A practitioner's guide to the incidents shaping enterprise adoption https://doi.org/10.69554/tyfl6817 published_journal_article_metadata_visible published_journal_metadata_with_platform_level	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B0D534BA791D8F0	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	1031	sha256:f85eeeb8d10b07ece30c082ec553bb45c9e1d8a7053403c7fca258e14c9aead9	"{""already_in_main_dataset"": false, ""authors"": [""Diego Todaro""], ""category"": ""scholarly-index-result"", ""container_title"": ""The Use of Artificial Intelligence in the Public Sector in Shanghai"", ""doi"": ""10.1007/978-981-97-0597-9_5"", ""domain"": ""doi.org"", ""is_refer"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B10DBDBCB128A60	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z	2701	sha256:51023c478811df0abc7a72766256397118306bc46d1ad63aeff67fb98dcdff97	"why: ""Danish data-protection authority AI hub including regulatory sandbox and public-sector guidance; strong comparator for Estonia Article 57 evidence infrastructure."""	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B1256D83FB7D00C	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	334	sha256:65b44efbaf9a146182a1023de1922bfb3b347cb488d59d85fc22e391cc67c14a	EC,Ecuador,I05,Superintendencia de Protección de Datos Personales,Superintendencia de Protección de Datos Personales,https://spdp.gob.ec/,2026-05-30,official regulator website,Shows institutional data-protection authority relevant to automated-decision transpa	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B156D75E0451225	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv	21	sha256:6c928931ab378cd0e90b3bc1cef1839836de7eb2c54c11a03757179360d4f5e4	DO,Dominican Republic,2.67,3,3,2,3,1,M,32,audit / assurance|logging / traceability,2,no_enacted_ai_act_found;planned_ai_authority;sectoral_not_ai_sandbox;no_algorithm_register_found;ai_procurement_rules_planned_not_verified;no_ai_specific_audit_logs_or_post_ma	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B178EB942CB1DEE	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/estonian-baltic-language-history.jsonl	21	sha256:ad8a6b35919c45e3adfae14698d383879934962c82872ff61c016afa48029125	"{""already_in_main_dataset"": false, ""authors"": [""Petri Hoppu""], ""category"": ""scholarly-index-result"", ""container_title"": ""Mäetagused"", ""corpus_version"": ""v0.2-working"", ""doi"": ""10.7592/mt2016.63.hoppu"", ""domain"": ""doi.org"", ""factory_record_id"": ""48b5ee2356f1997"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B1840303A59BBF7	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-digest.csv	9	sha256:5615a4e87aae272cacc9bf720d7cf444315af75800f83b42affce116d5b904d3	eaef3cda15c7ecbce3cc3553,sandbox-law,strong,199.9312,use cautiously with cited support,pallas,/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COMPLETION_BRIEF.tex,pallas,/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECO	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B1BD3312991A570	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/estonian-baltic-language-history.jsonl	18	sha256:b4fdd656481bb9dcd56d9e5976755690d142614c26976afeb8eaa5716af3854f	"{""category"": ""external-index-error"", ""corpus_version"": ""v0.2-working"", ""error"": ""<HTTPError 429: 'Too Many Requests'>"", ""factory_record_id"": ""f58db4b7700663f5dec6c5e0"", ""lane"": ""estonian-baltic-language"", ""lane_id"": ""estonian-baltic-language"", ""language_confid"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B2063019A34D118	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle231	795	sha256:f3c50b779db33307a16c8f01bc68383f0f2292f2d538c10d9d8cca5535794776	"{""agent_id"": ""openai-chatgpt-agent"", ""claim"": ""OpenAI frames prompt injection as a higher-impact risk for ChatGPT agent because the agent can encounter malicious web instructions while taking direct actions, potentially affecting connector data or logged-in we"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B261061779B1CAD	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	57	sha256:7b4162acbb551c414e58a254d0c2304499d831daf6c51d77953c84e9cc2f2281	"AD,Andorra,48.3,46.2,C fragmented but observable,0.85,53.3,33.3,83.3,46.7,16.7,20,15,0,0,medium,6,10,Medium: gap interpretation,""human review required for I01, I03, I04, I08, I09, I10; weak or indirect source evidence remains for I04, I09"",AI_ACT_GAP;SANDBOX_W"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B27797B5A03196A	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-1a7f2679ef4e5517.bin	38	sha256:0c98645976278985c9c91a7aeb618a7f81ca8536a1f53ba5bcd808197d0cfb14	"<script type=""application/ld+json"" class=""rank-math-schema"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""Organization"",""@id"":""https://ai.hel.fi/#organization"",""name"":""Helsingin kaupungin teko\u00e4lyrekisteri"",""url"":""https://ai.hel.fi"",""logo"":{""@type"":"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B27A69594A78539	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-records.jsonl	131	sha256:3a44297f1b80740ce5efd7efc5124b8c80428c5dbc09a6b16f0273f7dbf741b5	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": ""ebdea76eb7ec48b00431f9ef888a4f67bf640f8e323f9cb15fe663ae5ed5064b"", ""content_type"": ""text/html; charset=utf-8"", ""dates_found"": [], ""domain"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B3040A10BD6F4CB	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2132	sha256:6d8db2545fbdcf5f8e5b262cf061970d8dc206ccbaca11be1b731b79fc51af3e	5. That Helsinki’s municipal AI Register equals a Finland-wide national public algorithm register.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B3500E77590F4EA	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	procurement AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-08-agentic-supply-chain.source-documents.jsonl	52	sha256:cc36b883771917aff48892f1cd9e6085fdedc5de0de9539e3a19725f2c5da7e6	"{""agent_ids"": [""zip-ai-procurement-agents""], ""archive_status"": ""not_archived"", ""author_or_org"": ""Zip"", ""collision_guard_targets"": [""world_agent_atlas"", ""agentic_supply_chain_atlas"", ""future_paper""], ""document_id"": ""doc-9381689316607ce95d5fc443"", ""jurisdiction"""	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2B435E2726785449	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md	85	sha256:b1b615655b2dd2b991aee0f14b69c87337ab15af1498f0de262143b9f23411ac	- Source coverage heatmap: rows = jurisdictions/source families; columns = procurement source, register source, legal/context source, bulk availability, license status, API/search availability, language, update cadence, quality flags. Finland can appear as a p	needs direct source, source-pack resolution, or translation-aware review before example promotion
