signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-2AD824001D8E8B1E	negative_evidence_candidate	matrix_negative_result	Country-matrix row records a bounded gap finding for Italy algorithm-register evidence.	bounded search-negative or evidence-limit result only	keep as bounded negative evidence and avoid stronger absence claims	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-2AD9BC547BD476FE	reject_noise	manuscript_prose	Source is internal journal prose about a retractions paper, not a named direct source surface.	no direct-source claim from this derived artifact	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/journal.md
LIMEN-SIGNAL-2ADE5F48DE286806	reject_noise	source_plan_prose	Source-plan prose names source families generically but does not isolate a named reviewable surface.	no direct-source claim from this derived artifact	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/sources/source-plan.json
LIMEN-SIGNAL-2AE0C9B80C14FE9E	negative_evidence_candidate	search_negative_summary	Weak-source warning records that no official sandbox evidence was found in checked sources.	bounded search-negative or evidence-limit result only	keep as bounded negative evidence and avoid stronger absence claims	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-2AE2FA19449D5BAA	negative_evidence_candidate	official_site_search_negative	Curated claim row preserves an official-search negative rather than a named positive surface.	bounded search-negative or evidence-limit result only	keep as bounded negative evidence and avoid stronger absence claims	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-curated.json
LIMEN-SIGNAL-2AF501EAFE390A70	negative_evidence_candidate	search_negative_summary	Warning row says no federal public algorithm register was found and NSW needs second-pass verification.	bounded search-negative or evidence-limit result only	keep as bounded negative evidence and avoid stronger absence claims	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-2AF510FEA88C092F	reject_noise	manuscript_prose	Narrative report prose discusses Estonia observability concepts, not a named direct source surface.	no direct-source claim from this derived artifact	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_NARRATIVE_REPORT.md
LIMEN-SIGNAL-2AF7DCDB6B325DF3	reject_noise	mission_note	External-lane mission text is planning prose, not a named direct source surface.	no direct-source claim from this derived artifact	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/external-lanes-status.md
LIMEN-SIGNAL-2AFC129E512D1F5B	needs_named_source_extraction	secondary_wrapper	Digest row lists plausible official URLs but keeps them inside a wrapper rather than pinning one named source surface.	underlying direct source not yet isolated from local proxy	extract and pin the underlying named source surface before review	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-digest.json
LIMEN-SIGNAL-2B04C8A3B0265577	negative_evidence_candidate	search_negative_summary	Lane-candidate row records a bounded no-register finding for Eswatini.	bounded search-negative or evidence-limit result only	keep as bounded negative evidence and avoid stronger absence claims	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
