source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://bcn.cl/leychile/navegar?idNorma=1209272	1	LIMEN-SIGNAL-A6A64C2986FFDC6E	bulk_translation_parent_source_extraction	bcn.cl	https://www.bcn.cl/leychile/navegar?idNorma=1209272	Biblioteca del Congreso Nacional / Ministerio Secretaría General de la Presidencia	automated decision	Local row explicitly provides Ley 21.719 URL for Chile data-protection agency and automated-decision/profiling transparency concepts.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://biot.gov.io/sitemap	1	LIMEN-SIGNAL-BA9A4C14DAAADBEF	bulk_named_source_autoresolve	biot.gov.io	https://www.biot.gov.io/sitemap/	biot.gov.io	AI procurement	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://bnb.bt/digital-banking	4	LIMEN-SIGNAL-677932651CCC7C7E; LIMEN-SIGNAL-7FFA35CF8195014E; LIMEN-SIGNAL-81CF2BFF65A0E69C; LIMEN-SIGNAL-E2BD9604A51C1271	bulk_named_source_autoresolve	bnb.bt	https://bnb.bt/digital-banking/	bnb.bt	automated decision	Local row points toward one or more underlying sources but does not isolate a single reviewable direct surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://bnr.rw/financial-stability/fintech/regulatory-sandbox	1	LIMEN-SIGNAL-ED61B123916B101D	bulk_parent_source_extraction	bnr.rw	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	Regulatory Sandbox	regulatory sandbox	Local source-pack explicitly names BNR regulatory sandbox page; sectoral and not AI-specific.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://boe.es/eli/es/rd/2023/11/08/817	1	LIMEN-SIGNAL-9C8E8E5E35F772BA	bulk_translation_parent_source_extraction	boe.es	https://www.boe.es/eli/es/rd/2023/11/08/817	Real Decreto 817/2023 sandbox technical/post-market provisions	AI evidence	Source-refresh row gives concrete BOE regulation URL and sandbox-scope warning.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://boj.org.jm/core-functions/financial-system/payment-systems/sandbox	1	LIMEN-SIGNAL-876B34FBB1215CB7	bulk_parent_source_extraction	boj.org.jm	https://boj.org.jm/core-functions/financial-system/payment-systems/sandbox/	Sandbox	regulatory sandbox	Local source-pack row gives BOJ sandbox page named by wrapper and links current materials.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://bopa.ad/bopa/034112/Pagines/GR20220916_13_05_03.aspx	1	LIMEN-SIGNAL-2EC80BB6DFC5D8E9	bulk_translation_source_review	bopa.ad	https://www.bopa.ad/bopa/034112/Pagines/GR20220916_13_05_03.aspx	Decret 367/2022 reglament d’aplicació de la Llei 29/2021	automated decision	Catalan official regulation row gives data-protection/DPIA/incident-process context including automated-decision criteria.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://bot.go.tz/DFDI/Sandbox	5	LIMEN-SIGNAL-86DF4512EF2FDB74; LIMEN-SIGNAL-A8BE7601F380EED4; LIMEN-SIGNAL-D1EC698A94030CD0; LIMEN-SIGNAL-DA41D38B6DF1429F; LIMEN-SIGNAL-EF08DA09DDF41935	bulk_parent_source_extraction	bot.go.tz	https://www.bot.go.tz/DFDI/Sandbox	FinTech Regulatory Sandbox	regulatory sandbox	Local source-pack row gives Bank of Tanzania sandbox URL named by wrapper.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	1	LIMEN-SIGNAL-D202B855A4210F0C	bulk_parent_source_extraction	bou.or.ug	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	The National Payment Systems Regulatory Sandbox Framework 2021	regulatory sandbox	Source_refresh row explicitly gives the Bank of Uganda sandbox framework PDF URL named by the score-change row.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://bsi.bund.de/SharedDocs/Downloads/DE/BSI/KI/Kriterienkatalog_KI-Modelle_Bundesverwaltung.pdf?__blob=publicationFile&v=3	1	LIMEN-SIGNAL-5687CDAF9842297F	bulk_named_source_autoresolve	bsi.bund.de	https://www.bsi.bund.de/SharedDocs/Downloads/DE/BSI/KI/Kriterienkatalog_KI-Modelle_Bundesverwaltung.pdf?__blob=publicationFile&v=3	bsi.bund.de	C2PA	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
