signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-7CE1244E0E986E7D	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-digest.csv	130	sha256:cdfbdb46629908fcb6dfa42b4eb1c500ce145a4abbc541aff8f77807fee4d24c	d9b1996de408eb953add209b,sandbox-law,strong,145.6837,use cautiously with cited support,pallas,/srv/tyche/pallas/pallas-ai-agent-observatory/program/03-theexperiment-method/paper/venue/theexperiment-data-policy-preprint.md,pallas,/srv/tyche/pallas/pallas-ai-age	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7CE64D58B3F5E5C8	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/facts.json	8927	sha256:c79a429d91b4bf097ed580ca74019ba0ed017a7e889ffeb30595d8df00157f16	"claim: ""ServiceNow AI Control Tower page says it can discover and inventory AI agents, models, identities, and MCP servers; track identity, access, and exposure; block prompt injections; and monitor agent performance with metrics and log traces."","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7CEC008A71B5F3FB	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/what-ai-sandboxes-must-record-institute-brief-latest.md	15	sha256:fb6f69c22984db16847e27bc43e90ca8ef48b02003a036e585d970f141e563cf	- The AI Act requires Member States to ensure national AI regulatory sandbox capacity by 2 August 2026.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7CF4BF58428166EE	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_LANE_FINDINGS_DIGEST.md	262	sha256:164e035af20841965a6735b8ba83107bd02da8c9a1b61e0e6b1a7dde891e44fd	This batch is mostly thin-visibility jurisdictions and small/island or conflict-affected administrations. Public evidence for AI-specific observability infrastructure is sparse. Across the ten assigned countries/territories, I did not locate an official public	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7CF57EE34CC0BCF5	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	agent security	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-004/claude-code-scholarly-signal-expansion.tsv	3	sha256:c86e99006020b81023b70f7d97e852a3f3f6fe8543740a0117ec478b6270273d	2 LIMEN-S-064 Agent Security is a Systems Problem https://arxiv.org/abs/2605.18991 LIMEN-000003 exact_incident_narrative_with_cve_citation preprint_only attack_specific_claude_code_exfiltration_section_with_dns_path_description exact_signal_below_threshold The	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7D00DB1BB7045E96	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/claim-support/claim-support-v0.2.csv	50	sha256:958867920d3b37f145a0fcd4c76496d432c2250275519dc7ef14c0be7eb1b49c	algorithm_registers_as_public_evidence_schemas,Public-Sector AI Evidence Packages,Public algorithm registers are early public-sector evidence schemas that can be transformed into verifier-readable AI evidence packages.,1,algorithm register; canada,Digital Sove	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7D172C6BFB8D3DCE	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv	111	sha256:475415f1f73c21ad166a6d74fb301dcbc39b8650d619c83aa5389614f53d5311	"KH,I10,1,L,1,L,""Only adjacent cyber audit, digital signature/document verification, and telecom revocation evidence found; no AI evidence-lifecycle register, logging/attestation/provenance/post-market monitoring or AI revocation source found."",true,kh-source-h"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7D1732B0EA1A8416	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/tests/test_ingest.py	34	sha256:66c17bb8d9a003469a338bfcb6ae2f8a2f8a80cf3dd475049ac7a0670d5f8360	Procurement feed,AI procurement notices,Register,Keyword feed,https://riigihanked.riik.ee/,High,Resolve API\n,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7D1C1A9032379197	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	568	sha256:54b17b25b789d4755044cd9880526a9cee139102857495baa54648563aff46d2	pallas-readiness-sprint-1,JP,Japan,I05,AI Business Guidelines Version 1.0 publication,Ministry of Internal Affairs and Communications and Ministry of Economy Trade and Industry,https://www.soumu.go.jp/menu_news/s-news/01ryutsu20_02000001_00010.html,2026-05-30,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-7D20B9A94E0C630F	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	118	sha256:3dbdd5fd46ab0b255585587d38e9e8d19b9f87d472be018aeb0706a2efc4d587	"GG,Guernsey,36.7,34.6,D thin visibility,0.81,53.3,13.3,50.0,33.3,33.3,20,19,0,0,medium,6,10,Medium: gap interpretation,""human review required for I01, I04, I05, I06, I08, I10; weak or indirect source evidence remains for I04"",no_standalone_ai_law;no_ai_act_imp"	needs direct source, source-pack resolution, or translation-aware review before example promotion
