signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-8B5A7BF40F3D11CB	needs_named_source_extraction	source_pack_proxy	Local artifact points toward a source but does not expose a named reviewable source surface yet.	named source not yet exposed	extract a named source surface from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-8B5BA582BE930461	needs_named_source_extraction	source_pack_proxy	Local artifact points toward a source but does not expose a named reviewable source surface yet.	named source not yet exposed	extract a named source surface from local artifacts	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-125-20260603T0511/records.jsonl
LIMEN-SIGNAL-8B5C4157F86846B8	negative_evidence_candidate	gap_or_absence_signal	Local artifact records a gap, absence check, weak-source warning, or evidence-limit result rather than a direct source surface.	gap/absence signal only	retain as negative evidence or gap note	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl
LIMEN-SIGNAL-8B5DEBFEFEC6BF33	negative_evidence_candidate	gap_or_absence_signal	Local artifact records a gap, absence check, weak-source warning, or evidence-limit result rather than a direct source surface.	gap/absence signal only	retain as negative evidence or gap note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-8B682F8078F9C6E5	reject_noise	internal_or_derived_noise	Local artifact is internal prose, config, script, summary, or other derived noise rather than a direct source surface.	none beyond queue hygiene	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-120/manuscript-routing.json
LIMEN-SIGNAL-8B6B5126CDC94A9D	negative_evidence_candidate	gap_or_absence_signal	Local artifact records a gap, absence check, weak-source warning, or evidence-limit result rather than a direct source surface.	gap/absence signal only	retain as negative evidence or gap note	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-digest.json
LIMEN-SIGNAL-8B6BE42B85717EDF	merge_existing_surface	existing_modeled_surface	Local artifact points to an already-modeled registry, dashboard, or atlas surface and should be deduplicated.	dedupe to existing modeled surface	merge into the existing source-surface family	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-041/queue.json
LIMEN-SIGNAL-8B79189079B58C1E	reject_noise	internal_or_derived_noise	Local artifact is internal prose, config, script, summary, or other derived noise rather than a direct source surface.	none beyond queue hygiene	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-8B7BDAA058EBDFCC	reject_noise	internal_or_derived_noise	Local artifact is internal prose, config, script, summary, or other derived noise rather than a direct source surface.	none beyond queue hygiene	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-8B7DA717BC3664F4	reject_noise	internal_or_derived_noise	Local artifact is internal prose, config, script, summary, or other derived noise rather than a direct source surface.	none beyond queue hygiene	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/venue/evidence-supply-chain-jipitec-preprint-anon.md
LIMEN-SIGNAL-8B81BCAA6B88ED6E	merge_existing_surface	existing_modeled_surface	Local artifact points to an already-modeled registry, dashboard, or atlas surface and should be deduplicated.	dedupe to existing modeled surface	merge into the existing source-surface family	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-evidence-matrix-v0.1.csv
LIMEN-SIGNAL-8B822ECF8EED7EC2	reject_noise	internal_or_derived_noise	Observability country profile prose is a derived summary, not a named direct source surface.	none beyond queue hygiene	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-8B8707CA087D0D16	needs_named_source_extraction	source_pack_proxy	Local artifact points toward a source but does not expose a named reviewable source surface yet.	named source not yet exposed	extract a named source surface from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl
