signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-326A048FD34D483F	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/arabic-language-records.jsonl	40	sha256:ce597ecbb310b46eb8d47090034bc2c429378003d67cad7beae084267b78987a	"{""already_in_main_dataset"": false, ""authors"": [""نور الهدى بوزياني"", ""دومة علي طهراوي"", ""محمد بن عدة""], ""category"": ""scholarly-index-result"", ""container_title"": ""مجلة الحوكمة، المسؤولية الاجتماعية والتنمية المستدامة"", ""doi"": ""10.35779/2004-005-002-005"", ""domain"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-326AAFD08941EF1D	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/03-theexperiment-method/paper/draft.md	47	sha256:b5788203dd4f5decd39610345e12579154fe53a1149950831f4ce5994ff1b8d7	The article does not introduce fresh legal determinations from outside these artifacts. Source examples mentioned below, such as EUR-Lex, Estonia's Kratid and RIA materials, Finland's Ministry of Economic Affairs and Employment pages, Helsinki's AI Register, D	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-3270B07BA86487AF	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	15	sha256:4c7f43c860daae514970e3869628daec48b8cdb16096237d06da41c2b0384b34	MX,Mexico,high,C fragmented but observable,high,Mexico AI Act implementation competent authority; Mexico algorithm register public sector AI; Mexico AI regulatory sandbox; Mexico AI procurement public sector guidance; Mexico AI audit logs provenance post-marke	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-3271D7DE7C8A80E1	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-sourceDocuments-latest.jsonl	82	sha256:b98b5078f41b3721552ee1a6d1c75bf9ccf50e7515cd2e687a7d92a6a418b9f2	"{""content_hash"": ""ab4c6767aaa82fd3b7290166cdcde60d69f12287df19f32fbb95118e29bae9ac"", ""corpus_version"": ""v0.2-working"", ""gaia_built_at"": ""2026-06-03T02:05:15+00:00"", ""gaia_record_key"": ""https://docs.anthropic.com/en/docs/agents-and-tools/computer-use::Computer"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-32775E4CEA001BEE	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-20260522T153509Z.csv	10	sha256:9367388b898cb5177108fcb446cb97f10de75b4069b993432d6aec6e6d9556b8	retraction-watch,data-integrity-or-availability,4,0.000245	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-3282EA6ABCF809A5	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	100	sha256:61763f7fb82680584ea2aed733ef0eb77dc451214cf9bdc8c0b6b18133a4d984	"BE,Belgium,I03,AI4Belgium / Observatoire de l’IA et des nouvelles technologies digitales,BOSA / AI4Belgium,https://bosa.belgium.be/fr/AI4Belgium/observatoire,2026-05-31,official observatory page,Negative/weak evidence for sandbox,M,""Observatory maps AI ecosyst"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-329464DC59F7439D	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv	252	sha256:e1c6148616ffaf47544360696b1adba6e71d758d0fb1d6008e43b3a9cdfa9a33	PE,Peru,I05,Catálogo de Aplicaciones con Inteligencia Artificial en el Estado Peruano,Presidencia del Consejo de Ministros,https://www.gob.pe/institucion/pcm/informes-publicaciones/6879780-catalogo-de-aplicaciones-con-inteligencia-artificial-en-el-estado-perua	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-32956A0C13B8F8FA	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/projects/limen-ai-edge-case-atlas/results/review-candidates/adjudication-batches/20260614T0820Z/batch-adjudication.tsv	28	sha256:57ccc428da3c7da6d3052bb1fab4133434017584a0f05aa990b2344e3a18645a	LIMEN-SIGNAL-00EC9A9860925861 promote_to_source_review official_register_record_or_registry_table Snippet points to a named public AI or algorithm register surface rather than an abstract claim digest. Surface-level existence or record-presence only until the	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-329998E20317D221	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	35	sha256:83168084a58806a1132163594bc56b419c77e1f879a9ceb3467e5a251d7e454e	pallas-readiness-sprint-1,AR,Argentina,I03,Regulación de la inteligencia artificial,Argentina.gob.ar / Ministerio de Justicia library,https://www.argentina.gob.ar/justicia/biblioteca-dr-raymundo-m-salvat/regulacion-de-la-inteligencia-artificial,2026-05-30,offi	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-3299EEB98D1382CD	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/projects/limen-ai-edge-case-atlas/dashboard/limen-dashboard-spec-v0.1.md	279	sha256:16eaf3db96467c5d77266fd72845ee85e6ad1f4e3484981944ba204e16695797	- useful for showing that “public-sector AI evidence” is not one thing;	needs direct source, source-pack resolution, or translation-aware review before example promotion
