queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01801	LIMEN-SIGNAL-FD7BDDC122DC7697	parent_source_wrapper		EVS/EAK/Product Conformity Act	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/tyche-atlas-v0.2-executive-brief-20260601.md:49	Brief row names a combined source surface but no explicit URL at point of use.	source-surface existence only; no parent URL claim	human choose EVS, EAK, or Product Conformity Act source from local evidence pack
BPSE-01802	LIMEN-SIGNAL-FD7EB4D60C3BA098	country_gap_no_parent_source		Guadeloupe PALLAS country matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:95	Country score/profile row with no concrete parent source URL.	country-gap/profile processing state only	no parent-source extraction
BPSE-01803	LIMEN-SIGNAL-FD8219B78CB79630	country_gap_no_parent_source		Gibraltar observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:58	Research-queue placeholder lists search themes, not a source URL.	country research queue only	no parent-source extraction
BPSE-01804	LIMEN-SIGNAL-FD9C58723730E60E	country_gap_no_parent_source		Faroe Islands readiness matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_COUNTRY_MATRIX.csv:9	Country score/profile row with no concrete parent source URL.	country-gap/profile processing state only	no parent-source extraction
BPSE-01805	LIMEN-SIGNAL-FDB01F9AAC323074	source_surface_only_no_case		Retraction Watch topical tier counts	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/revoked-tsp-date-scope-dry-run-release-summary-20260520T191213Z.json:201	JSON summary contains aggregate counts, not a parent public source URL.	aggregate processing counts only	do not promote; inspect underlying source-family ledger if needed
BPSE-01806	LIMEN-SIGNAL-FDBE7E6AE5A44440	reject_noise		OpenAlex failed query log	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/books-theory-latest.md:252	Line is an HTTP 429 failed-query log, not a reviewable source.	error-log only	drop from parent-source extraction queue
BPSE-01807	LIMEN-SIGNAL-FDFF272BDCC23115	parent_source_wrapper		Guatemala I05 source-hardening bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_COUNTRY_SCORE_DELTA.csv:146; PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv GT I05	Score delta points to multiple local source-refresh rows: datos.gob.gt searches and Initiative 6514.	source-pack wrapper only	human choose exact GT I05 parent source if any
BPSE-01808	LIMEN-SIGNAL-FE0B248A361533F0	source_url_extracted	https://laws.gov.vg/laws/financial-services-regulatory-sandbox-regulations-2020	Financial Services (Regulatory Sandbox) Regulations, 2020	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv:144; PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv VG I03	Local source refresh explicitly lists the 2020 regulatory sandbox regulations URL.	public source URL only; no AI-sandbox or compliance finding	review extracted BVI sandbox source
BPSE-01809	LIMEN-SIGNAL-FE24DE4998CFD8C4	parent_source_wrapper		Paper B First Monday reference audit	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-25/codex/04-papers-b-c-first-monday/AUDIT_REPORT_paper_b.md:3	Audit summary covers many references and no single parent URL at point of use.	audit wrapper only	human choose individual reference record if needed
BPSE-01810	LIMEN-SIGNAL-FE434BDF26FA4102	parent_source_wrapper		Finland I10 source-hardening bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_CANDIDATE_MATRIX_DELTA.csv:23; PALLAS_SECOND_PASS_SPRINT_1_SOURCE_REFRESH.csv FI I10	Score delta is supported by multiple local rows: TEM proposal/project plus EU AI Act.	source-pack wrapper only	human choose exact FI I10 parent source if any
BPSE-01811	LIMEN-SIGNAL-FE812E93AB064CA7	source_surface_only_no_case		Bahamas.com AI-powered chat feature / Bahamas Ministry of Tourism assistant	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3677-3691	Agent object names a target source surface but stores no explicit public URL.	source surface only; no URL extraction	locate a local ledger/source-pack URL before review
BPSE-01812	LIMEN-SIGNAL-FECB7003E01B6BB3	source_url_extracted	https://giwmscdnone.gov.np/media/pdf_upload/National%20AI%20Policy-Final_uxc94vg.pdf	National AI Portal and periodic reporting provisions in National AI Policy	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv:96; PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv NP I05	Local source refresh explicitly maps NP I05 to the National AI Policy PDF URL.	public source URL only; no live register finding	review extracted Nepal AI Policy source
BPSE-01813	LIMEN-SIGNAL-FF4906F82129F6CE	source_url_extracted	https://eur-lex.europa.eu/eli/reg/2024/1689/oj	EU AI Act ELI entry eu_ai_act_2024	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-26/codex/06b-attestable-edu-anton/AUDIT_REPORT.md:5; bib_check_report.md:31-34	Local audit support file gives the exact EUR-Lex ELI URL.	reference URL only; scripted-verification challenge noted	review extracted EU AI Act ELI source
BPSE-01814	LIMEN-SIGNAL-FF6A77098CAC7A63	source_surface_only_no_case		Retraction Watch corpus-expansion count row	/srv/tyche/gaia/tyche-research-vault/data/nekropolis-v0.2/DONE-corpus-expansion.md:17	Counts table identifies a source family, not a parent source URL.	aggregate corpus-count surface only	do not promote; inspect source-family ledger if needed
BPSE-01815	LIMEN-SIGNAL-FF89A24D60FF7E35	parent_source_wrapper		Zambia source examples in country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:2241-2246; PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv ZM rows	Country profile summarizes many source examples and warnings; multiple candidate URLs exist locally.	country-profile/source-pack wrapper only	human choose exact Zambia source row
BPSE-01816	LIMEN-SIGNAL-FF99E77BA248A48D	source_url_extracted	https://aesia.digital.gob.es/storage/media/03-conformity-assessment-guideline.pdf	AESIA 03 Conformity Assessment Guideline	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/03-conformity-assessment-guideline.txt:674; inbox/official/aesia/guides-links.json:4	Local AESIA guides ledger explicitly lists the PDF URL matching the text file.	public guide URL only; comparator/non-binding source	review extracted AESIA guideline source
BPSE-01817	LIMEN-SIGNAL-FFADFA7B285DC80E	country_gap_no_parent_source		Country hardening summary aggregate row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:69	Summary CSV line is an aggregate country-hardening row with many embedded warnings, not one URL.	country hardening summary only	no parent-source extraction
BPSE-01818	LIMEN-SIGNAL-FFB3D7CD8A33531C	country_gap_no_parent_source		Bolivia observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:18	Research-queue placeholder lists search themes, not a source URL.	country research queue only	no parent-source extraction
BPSE-01819	LIMEN-SIGNAL-FFDCB698F05DAE0A	country_gap_no_parent_source		Weak-source warning table row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md:903	Country warning row names a gap flag and verification need, not a parent URL.	country-gap warning only	no parent-source extraction
BPSE-01820	LIMEN-SIGNAL-FFDDDAF43969F485	parent_source_wrapper		Catalonia official register/procurement source ledger bundle	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/corpus-pilot-handoff-queue-v0.1.csv:6; sources/source-ledger-v0.1.csv:12,18	Handoff points to multiple ledger IDs and says canonical register URL is unresolved.	source-ledger wrapper only	resolve exact Catalonia source URL before review
BPSE-01821	LIMEN-SIGNAL-FFEDFA53D6E77718	parent_source_wrapper		Svalbard and Jan Mayen weak-source warnings	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md:714-723	Warning table references multiple Norway/SJ sources and territorial caveats; no single parent URL at row.	country warning/source wrapper only	human choose exact source if needed
BPSE-01822	LIMEN-SIGNAL-FFF0250AACFEB506	source_surface_only_no_case		Paper count path consistency audit	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-count-path-consistency-audit-20260520T184705Z.json:7	Audit finding stores a count-consistency marker, not a parent public source URL.	internal audit surface only	do not promote as source
BPSE-01823	LIMEN-SIGNAL-FFF2CCBEC8B48366	parent_source_wrapper		Angola I03 source-hardening bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:37; PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv AO I03	Score delta depends on multiple negative search anchors for BNA and INACOM.	source-pack wrapper only	human choose exact AO I03 source if any
BPSE-01824	LIMEN-SIGNAL-FFF78FF8F90F4A42	parent_source_wrapper		Retraction Watch and arXiv withdrawal source-family diagnostic	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-candidate-only-boundaries-update.md:92	Paper paragraph summarizes two source families and a diagnostic snapshot, not one parent URL.	source-family wrapper only	human choose underlying source-family ledger if needed
