queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-02570	LIMEN-SIGNAL-D00BF3B3A1211A9F	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	114	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02571	LIMEN-SIGNAL-D0122AA3F3225606	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	98	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02572	LIMEN-SIGNAL-D062BF0615DFAD50	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	154	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02573	LIMEN-SIGNAL-D0638773568B83FB	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	130	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02574	LIMEN-SIGNAL-D06B8ECD406993B2	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	145	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02575	LIMEN-SIGNAL-D0B5F61308F29E92	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	99	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02576	LIMEN-SIGNAL-D0F3DDA4DC8A889C	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	103	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02577	LIMEN-SIGNAL-D131902F8D4D9FFD	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	144	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02578	LIMEN-SIGNAL-D1578FC960118F2B	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	164	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02579	LIMEN-SIGNAL-D1D90EFF4A58E4D8	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	173	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02580	LIMEN-SIGNAL-D1EFA75526AA0ADF	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	164	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02581	LIMEN-SIGNAL-D223A017BC123A4D	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	118	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02582	LIMEN-SIGNAL-D225F0C4725552C4	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	110	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02583	LIMEN-SIGNAL-D236894BB4B45795	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	112	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02584	LIMEN-SIGNAL-D2C68C81D3D8C8A7	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	123	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02585	LIMEN-SIGNAL-D2F27F8FEFB27975	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	140	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02586	LIMEN-SIGNAL-D38D481BD30C8E4B	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	131	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02587	LIMEN-SIGNAL-D4C01BC97FB2E64E	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	141	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02588	LIMEN-SIGNAL-D511394EB7E26AFF	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	116	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
BPSE-02589	LIMEN-SIGNAL-D523EAE41F069D38	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	180	Research-queue row lists country search targets but exposes no named reviewable source surface.	unresolved source-discovery lead only; no direct-source existence claim	extract named official/institutional source before review
