signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-C7C52BD2A6534FB8	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	225	sha256:b72abd5a03fc01872e0d371f3c397f80eba9a7866b357c35c1f3f5ff2c3c6024	ALL-NL-ALG-REG-0224,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-53499572,Early detection of debt,https://algoritmes.overheid.nl/en/algoritme/53499572,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bul	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-C818F12B05D52133	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	816	sha256:9909b017d4cd2152a743995ffeba69023a1b97a01494e7c6a24af86e2a0fb519	ALL-NL-ALG-REG-0815,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-41787885,Anonymisation software,https://algoritmes.overheid.nl/en/algoritme/41787885,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-C81CAC38F7B36B5E	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	836	sha256:a2b6d19899ae8c3b991d8f8b9e4fa065b5e4b0c7b89b18843c0c05c67e83b5c4	ALL-NL-ALG-REG-0835,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-32235874,Anonymisation software,https://algoritmes.overheid.nl/en/algoritme/32235874,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-C836FC1537AE0608	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	4662	sha256:96504845b007acf50368350e222869a552e92caaff9d957b6692eaffed4722d1	pallas-readiness-sprint-7,FM,Micronesia,I05,Micronesia official public-source root,Micronesia official public-source root,https://gov.fm/,2026-05-30,official_government_or_territorial_portal,negative check / gap evidence,L,Government and open-data portals were	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-C90F11EAA9BD91B0	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	784	sha256:a9ea68cbf0b81989f870f3af40645a975cafef0b08c78a140dee90aadd424d42	ALL-NL-ALG-REG-0783,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-12987610,The information query Occupancy in the BRP API Occupancy,https://algoritmes.overheid.nl/en/algoritme/12987610,In use,deployed_or_production_or_in_use,yes,offi	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-C94783B241C7A292	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	23796	sha256:1de3f2064fc77f786bd58f9a044f9ca32a9d06c7bf87d1c24838072161ad6d75	"label: ""Public-sector AI procurement governance"","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-C96825129336E8B7	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	892	sha256:2f0c8631f948d17dc203eab09777311f7a457dd659403b0ed1aecdd12d988e3e	ALL-NL-ALG-REG-0891,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-96885781,Anonymisation software,https://algoritmes.overheid.nl/en/algoritme/96885781,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-C998CE3478570827	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	552	sha256:699551a96827e87101ccff26f71131cc5de5b4f51d1563babef8f1efc078d64a	ALL-NL-ALG-REG-0551,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-35349958,Detect risks in customs declarations for compliance with import and export ban of Mercury Regulation,https://algoritmes.overheid.nl/en/algoritme/35349958,In u	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CA0FC6B3A31B2205	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	370	sha256:fc72998863549d5ef13b6afabe4c3dae116b0875af5fe88cb9f506ee2c5a6a82	ALL-NL-ALG-REG-0369,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-24547299,License plate camera enforcement Zero Emission Zone,https://algoritmes.overheid.nl/en/algoritme/24547299,In use,deployed_or_production_or_in_use,yes,official	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CA4223CC1008746B	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	533	sha256:b9fbc565efaaa4011899bfd681bcbba1114f17563db50509ecd359a30f077ebf	ALL-NL-ALG-REG-0532,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-31923226,Anonymise,https://algoritmes.overheid.nl/en/algoritme/31923226,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row with	needs direct source, source-pack resolution, or translation-aware review before example promotion
