queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01609	LIMEN-SIGNAL-F08D11AA7A27101C	country_gap_no_parent_source		Antarctica PALLAS country review-load row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:65	Country score/profile row; nearby context has no explicit parent source URL.	processing-state source extraction only; no incident/legal/safety/compliance finding	no parent URL to extract from this row
BPSE-01610	LIMEN-SIGNAL-F0B696EC04B7629A	source_url_extracted	https://www.mehrnews.com/news/6141439/%D8%AA%D8%B5%D9%88%DB%8C%D8%A8-%DA%A9%D9%84%DB%8C%D8%A7%D8%AA-%D8%B3%D9%86%D8%AF-%D8%AA%D8%A3%D8%B3%DB%8C%D8%B3-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D9%85%D9%84%DB%8C-%D9%88-%D8%AA%D8%B4%DA%A9%DB%8C%D9%84-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%DB%8C-%D9%87%D9%88%D8%B4	تصویب کلیات سند ملی و تأسیس سازمان ملی هوش مصنوعی	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:5585	JSON seed object has explicit title and url fields adjacent to the target line.	source URL from local seed metadata only	queue for human source review if relevant
BPSE-01611	LIMEN-SIGNAL-F0BD2EF7F7D68FC0	parent_source_wrapper		NL Tax FSV case-study source pack	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/cases/nl-tax-fsv/case-study.md.bundle/case-study.md:21	Case-study prose names multiple AP, parliamentary, KPMG/GEB/PIA, and NSOB sources; no single URL at the target line or bundle notes.	processing-state source extraction only; no incident/legal/safety/compliance finding	human must choose the specific parent source
BPSE-01612	LIMEN-SIGNAL-F0CBBA6D2F89AE12	country_gap_no_parent_source		Tanzania PALLAS observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:77	Research-queue country gap/profile row lists search queries and preferred source types, not a concrete parent URL.	processing-state source extraction only; no incident/legal/safety/compliance finding	no parent URL to extract from this row
BPSE-01613	LIMEN-SIGNAL-F0D2619936D29031	parent_source_wrapper		Public algorithm register field comparison task	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-queue-v0.2.csv:16	Verification task asks across Netherlands, Amsterdam/Helsinki, France/ODAP, UK, and Canada registers; no single parent URL.	processing-state source extraction only; no incident/legal/safety/compliance finding	human must choose/register-specific parent source
BPSE-01614	LIMEN-SIGNAL-F0E1CC7451AA070E	parent_source_wrapper		Nekropolis source-family inclusion logic	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md:30	Draft line groups Retraction Watch, arXiv, EU LOTL/EUTL, and GitHub source families; no single parent source URL.	processing-state source extraction only; no incident/legal/safety/compliance finding	human must choose the source family and parent record
BPSE-01615	LIMEN-SIGNAL-F0F2578AD6AEF53D	source_url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	FCA Regulatory Sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:67	Cached HTML has explicit canonical, og:url, and schema @id for the page.	source URL from local cached HTML metadata only	queue for human source review if relevant
BPSE-01616	LIMEN-SIGNAL-F0F771B3475AB0F0	reject_noise		Nekropolis agent handoff note	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-existing-agent-handoff-2026-05-23.md:29	Workflow handoff note names paper assignments and local clones, not a public parent source surface.	processing-state source extraction only; no incident/legal/safety/compliance finding	no parent URL to extract from this row
BPSE-01617	LIMEN-SIGNAL-F0F77D2E9331FEFD	parent_source_wrapper		Standards and Testing Agency Colossyan AI for voiceovers and videos	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3100	Atlas aggregate entry lists target evidence categories but no concrete URL; parent source choice is unresolved.	processing-state source extraction only; no incident/legal/safety/compliance finding	human must identify parent source from evidence pack
BPSE-01618	LIMEN-SIGNAL-F0F786BC191E80CC	source_surface_only_no_case		Helsinki's AI Register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md:469	Warning note names a municipal AI Register surface but provides no explicit URL in local context.	processing-state source extraction only; no incident/legal/safety/compliance finding	locate explicit local source URL before review
