queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01513	LIMEN-SIGNAL-E8E8923E2D3F6D05	country_gap_no_parent_source		Estonia/Finland AI Act sandbox gap statement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md:2130	Gap/result prose names no concrete parent public URL.	source-surface existence only from local metadata/files	Keep as gap note; do not promote a source URL.
BPSE-01514	LIMEN-SIGNAL-E8E96BC97CB51BD4	source_surface_only_no_case		GE Vernova GridOS target evidence placeholder	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:2401-2408	Manifest lists desired evidence types, not an actual source surface URL.	source-surface existence only from local metadata/files	Needs separate source selection.
BPSE-01515	LIMEN-SIGNAL-E8EA39ECEE9247FF	parent_source_wrapper		Retraction Watch / OpenAlex / Crossref enrichment layers	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-count-consistency-20260519T174226Z.md:81-83	Draft paragraph names multiple source families/layers without one parent URL.	source-family/missingness discussion only	Human choose the relevant source family record before extraction.
BPSE-01516	LIMEN-SIGNAL-E8F6520BBCE96494	country_gap_no_parent_source		Saint Lucia readiness profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:103	Country profile/gap row has no explicit parent public URL.	country readiness gap only	Keep as country-gap state; no parent source URL.
BPSE-01517	LIMEN-SIGNAL-E9050448E61E33BF	parent_source_wrapper		Anguilla AFSC Record Retention Guidelines; PPCA Act; PPO About	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1758-1762	Rollup exposes several parent URLs for one I10 delta; needs human choice.	non-AI lifecycle/procurement evidence only	Select one source pack item before source-level review.
BPSE-01518	LIMEN-SIGNAL-E9074AEF8ECC7E09	parent_source_wrapper		Japan sandbox triage tree / Cabinet Secretariat entry point	/srv/tyche/gaia/tyche-research-vault/notes/estonia-ai-act-sandbox-gap-2026-05-20.md:114-122	Internal note says Japan legal instruments need verification and provides no concrete Cabinet/METI URL.	provisional internal comparative note only	Verify primary Japan source before extraction.
BPSE-01519	LIMEN-SIGNAL-E90E61EABEB7977D	parent_source_wrapper		New Zealand algorithm transparency sources	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:3643-3646	Multiple public parent URLs support the I05 delta; no single parent can be selected mechanically.	algorithm-transparency practice, not unified register	Human choose charter, toolkit, MBIE page, or policy PDF.
BPSE-01520	LIMEN-SIGNAL-E9127E07647713FD	source_url_extracted	https://ab.gov.ag/digitaltransformation/pdf/ud_dra_stakholder_workshop_survey/antigua_and_barbuda_digital_readiness_analysis.pdf	Antigua and Barbuda Digital Readiness Analysis	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1717	Rollup explicitly maps DRA sandbox/DCash reference to this public PDF URL.	historical/regional fintech evidence; not AI sandbox maturity	Review source-near if Antigua sandbox evidence is needed.
BPSE-01521	LIMEN-SIGNAL-E91845460EDB5282	parent_source_wrapper		Mozambique INTIC AI sandbox support; Bank of Mozambique sandbox page	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:427-428	Two distinct public parent URLs support the same candidate delta.	candidate sandbox evidence; AI support appears pre-implementation	Human choose INTIC AI support or Bank of Mozambique fintech sandbox.
BPSE-01522	LIMEN-SIGNAL-E93FD84CF64B7244	source_url_extracted	https://shabait.com/?s=artificial+intelligence	Eritrea official AI search surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:44-45	Rollup explicitly records checked official search URL for negative algorithm-register finding.	source-limited negative check only	Retain as negative search surface; do not overclaim absence.
BPSE-01523	LIMEN-SIGNAL-E96ED474D25A2D09	country_gap_no_parent_source		Jersey observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:10	Research queue row lists focus queries and source types only, not a parent URL.	research-queue/country-gap state only	Run bounded source selection if needed.
BPSE-01524	LIMEN-SIGNAL-E982018FE4CBC21B	parent_source_wrapper		Retraction Watch precision diagnostics local raw path	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-count-path-consistency-audit-20260520T184705Z.json:87	JSON points to a local diagnostic file, not an original public URL.	local diagnostic/path consistency only	Resolve underlying diagnostic record before source URL extraction.
BPSE-01525	LIMEN-SIGNAL-E98BA2494FF66E89	source_url_extracted	https://www.cnbs.gob.hn/hub-de-innovacion-financiera-de-honduras/	CNBS Hub de Innovacion Financiera de Honduras	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:2385-2386	Rollup explicitly gives CNBS innovation-hub URL; companion BCH URL was 404.	innovation hub evidence; not confirmed regulatory sandbox	Use CNBS page only with no-sandbox warning.
BPSE-01526	LIMEN-SIGNAL-E9BB62E9F9C06CAC	country_gap_no_parent_source		Solomon Islands observability profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:1845	Country profile/gap paragraph has no explicit parent public URL.	country observability/gap state only	Keep as profile state; no parent source URL.
BPSE-01527	LIMEN-SIGNAL-E9CD026C2F99D936	parent_source_wrapper		Retraction Watch aggregate cause-count row	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-v01-strict-window-label-repaired-20260522T161104Z.csv:8	Aggregate source-family count exposes no original public URL.	aggregate analytical count only	Resolve row-level Retraction Watch record before extraction.
BPSE-01528	LIMEN-SIGNAL-E9D7188C825DB7FC	source_url_extracted	https://ted.europa.eu/en/notice/-/detail/3515-2024	TED notice 3515-2024	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/procurement-signals-v0.1.csv:7	Ledger procurement_id resolves locally to explicit TED notice URL.	negative-control screening only; not AI denominator row	Keep as negative control unless stronger AI evidence appears.
BPSE-01529	LIMEN-SIGNAL-E9F850CADEB1704A	source_surface_only_no_case		v0.2 sandboxes, case studies, and algorithm registers seed lane	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:125-128	Seed manifest names a monitoring mission, not a concrete source URL.	seed/mission surface only	Run bounded source selection if needed.
