signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-AC03B19707E3A772	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_COUNTRY_SCORE_DELTA.csv	66	sha256:59a46087b2fd1af68d55413bc3308cae2ee434f45968d0c4131bdc2483586373	"NR,I05,0,L,0,M,""Official legal database and government portal searches did not find a public algorithm register or automated-decision transparency register. Negative evidence improves confidence modestly, not enough for high confidence."",true,nr-source-hardeni"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC06F2ECA1EB87A5	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1619	sha256:925faf0ba89b1b7cad53469f3d099ee36eb88f6b860794eb3f8a420cdfa38ed9	pallas-readiness-sprint-2,SI,Slovenia,I03,Nacionalni ekosistem za umetno inteligenco - regulatory sandboxes,Ministrstvo za digitalno preobrazbo / GOV.SI,https://www.gov.si/teme/nacionalni-ekosistem-za-umetno-inteligenco/,2026-05-30,official government topic pa	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC07D8AD65251FCF	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1664	sha256:49a559a59909f09b054b3259778697de1539d387da49a26fc3ef3f7f38b5885d	pallas-readiness-sprint-2,SJ,Svalbard and Jan Mayen,I10,Veiledning for KI i offentlig sektor,Norwegian Digitalisation Agency (Digdir),https://www.digdir.no/kunstig-intelligens/veiledning-ki-i-offentlig-sektor/4132,2026-05-30,official guidance,AI governance pra	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC195A829FAC41D8	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv	141	sha256:9cc5c7fd46a1007c07c48aeac33387232667d2af6838781192fb8e9ad21ba5a8	BT,Bhutan,I08,Bhutan AIRA procurement finding,GovTech Agency / UNDP,https://tech.gov.bt/wp-content/uploads/2025/03/Bhutan-AIRA-Report-2024-FINAL.pdf,2026-05-30,official/partner assessment PDF,Reports that all government procurement occurs through e-GP but no s	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC1C4D96B8BF14F8	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	127	sha256:cd4934eca3df1fdb85eb592c796d032f726abb5931bd287457f8f2b5b23cc854	"mission: ""Track regulatory sandboxes, experimentation frameworks, public algorithm registers, and digital-government case studies with evidence-infrastructure value."","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC373D6131FC524E	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv	260	sha256:ad5f8ee1067edcabf6707727a9a82447cc887320798dd73a1cbd22e6952c70db	MZ,Mozambique,I05,Portal INTIC search/navigation check for algorithm-register indicators,Instituto Nacional de Tecnologias de Informacao e Comunicacao (INTIC),https://intic.gov.mz/,2026-05-30,official_portal_negative_check,Negative evidence check for public al	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC41E4CBD3489AFA	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/venue/evidence-supply-chain-jipitec-preprint-anon.md	347	sha256:f098a257d79a4b21860dd3e87c7f76da7df70a99bc9c83c8b4b77035e88f3828	The Estonia case is treated as a stress test rather than a celebration. Its value is that a mature digital state makes both the strengths and the missing AI-agent governance objects visible. Estonia can show identity, trust services, X-Road, RIHA, open data, c	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC483A6A892FC8DB	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/evidence-package-semantic-links-v0.2.jsonl	109	sha256:530f198b4a93e0d773744ecbb0cfd4a74d2106e00abfe9d72278c1e7f79005b7	"{""corpus_version"": ""v0.2"", ""evidence_objects"": ""general governance evidence; risk-management file"", ""field_id"": ""legal_role_and_duty_map"", ""generated_at"": ""2026-06-05T11:01:03Z"", ""relation"": ""claim-supports-field"", ""source_family"": """", ""source_title"": ""Operati"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC5D9CCB5879D373	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_COUNTRY_SCORE_DELTA.csv	131	sha256:d166eeeffd964a8ceccb4de810266fad21dd342c9e373255595905ff1247d470	"SJ,I10,1,M,1,H,""No score uplift but confidence improves: Digdir GenAI guidance explicitly mentions provenance/sporbarhet, Content Credentials/C2PA, access control, logging and audit/revision of AI use, and Digdir/Datatilsynet provide internal-control/DPIA docu"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-AC5F4091A1E6813B	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-ca-automated-decision-directive__1__www.canada.ca__reader-api	jina__642626ef5239519b.txt	sha256:5e3dd78d04e10587328314022f23b6a825d88e612c051ec0cddd8d8c72d37a40	226:Under subsections 4.1.1.2 and 4.1.1.2.3 of the [_Directive on Service and Digital_](https://www.tbs-sct.canada.ca/pol/doc-eng.aspx?id=32601), exceptions to requirements under directives in the service and digital policy suite must be sought through the Gov	needs direct source, source-pack resolution, or translation-aware review before example promotion
