signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-8407ABECB24DD54D	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	128	sha256:c0752e1773bdcf8fa56ef870268c35106881b3e783506ee457d1f8b5897e924a	"4,SH,""Saint Helena, Ascension and Tristan da Cunha"",I03,,1,L,0,M,,,,""Official portal searches for sandbox, algorithm and artificial intelligence did not identify a regulatory sandbox or AI sandbox. Candidate downgrade is negative-evidence based and needs human"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-840A4D54D86A4BA1	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	11	sha256:1a3d18147ea2e42e74116d43ada9349b46c3d45119cbc1dd922a65875fa1d8a4	GF,French Guiana,high,C fragmented but observable,high,French Guiana AI Act implementation competent authority; French Guiana algorithm register public sector AI; French Guiana AI regulatory sandbox; French Guiana AI procurement public sector guidance; French	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-840B2CCA8792BA90	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/sources/sources.md	745	sha256:c80e0e5343b6e04a1da7606349ad738b567f569a3483e08b81fc52233dd577ac	- Source: UK FCA, `Regulatory Sandbox`; URL: `https://www.fca.org.uk/firms/innovation/regulatory-sandbox`; access date: retrieved `2026-06-05T11:12:44Z`, ledgered `2026-06-06T21:14:12Z`, language-normalized `2026-06-07T17:56:36Z`; language: English-facing publ	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-840E0B48A29F5778	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.3-preprint-20260605T050732Z/corpus/v0.2-working/records/patent-power-history.jsonl	228	sha256:5155243b1c90d96ee81062aadfc9a1630e46da8b8f0d9674798485a20f64908b	"{""assignee"": ""C3.Ai, Inc."", ""category"": ""patent-landscape"", ""corpus_version"": ""v0.2-working"", ""country_label"": ""Canada"", ""factory_record_id"": ""727ab2e57fbb9961c64674a2"", ""family_countries"": [""CA"", ""EP"", ""US"", ""WO""], ""family_country_labels"": [""Canada"", ""Europea"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-841385562BC5BD98	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl	3	sha256:6139027aad1915639e5b771a8863b2d5447e18d13ad06361ec53891ae59a7c2a	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": ""9b8f1d1ae91aa06ff5d5e952d34e158ea4bdce744ddbae59b8a8f23ad8a41e11"", ""content_type"": ""text/html; charset=utf-8"", ""corpus_version"": ""v0.2-wo"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-841793CD7ECFCA02	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/venue/estonia-finland-ai-and-ethics-preprint-anon.md	238	sha256:9162a0d5bf067f6117b62ddbe68d1aaabd502aae97e9e5160594c3cffdb983f3	FI & I05 & City of Helsinki AI Register & Municipal transparency practice; not national register coverage; M \\	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-841F2522B828EA08	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/estonian-baltic-language-history.jsonl	79	sha256:93bbaa34697593dc6e4d25a5dc36c66d345008381d2d66f9c6f4fcaf8baa8413	"{""category"": ""external-index-error"", ""corpus_version"": ""v0.2-working"", ""error"": ""<HTTPError 429: 'Too Many Requests'>"", ""factory_record_id"": ""f92f31afc64742c1f207d675"", ""lane"": ""estonian-baltic-language"", ""lane_id"": ""estonian-baltic-language"", ""language_confid"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-84213B99332E3C58	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/records.jsonl	61	sha256:c43664bfc3afab6c7e9937cd988f78e8580bdfbb14ced4198cb4355d5e2ab549	"{""agent_id"": ""helsinki-rental-apartment-search-chatbot"", ""agent_type"": ""municipal housing-services chatbot"", ""ai_act_routes"": [""article_50_direct_interaction"", ""annex_iii_candidate"", ""article_6_3_filter_possible""], ""annex_area"": [""essential_private_and_public_"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-842B52DBC119206D	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	5684	sha256:5684ccc6262c2600b877b6f4b83839067436e7813d9a49a5015e6220feb8dc4f	public-sector AI evidence,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-842D5484F6B5858E	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl	160	sha256:f54b6d032a914e291349de18161ecddb08ccae8cdf962315d00b89046f6adbd2	"{""already_in_main_dataset"": false, ""authors"": [""G.S. Antonov""], ""category"": ""scholarly-index-result"", ""container_title"": """", ""corpus_version"": ""v0.2-working"", ""doi"": ""10.12731/ofernio.2023.25258"", ""domain"": ""doi.org"", ""factory_record_id"": ""ec3603cbe82e5e970a8e"	needs direct source, source-pack resolution, or translation-aware review before example promotion
