queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-00673	LIMEN-SIGNAL-6B3DE4BC5C9DCCBC	research_queue_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	22	Research queue lists target surfaces for a country but no named source yet.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00674	LIMEN-SIGNAL-6B72C5C3CABAFEBB	research_queue_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	28	Research queue lists target surfaces for a country but no named source yet.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00675	LIMEN-SIGNAL-6BA4338F18C897B1	narrative_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_NARRATIVE_REPORT.md	144	Narrative report lists source classes only, not a named reviewable source.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00676	LIMEN-SIGNAL-6BF33D0B595AE38C	country_matrix_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	58	Country matrix summary flags weak or indirect source evidence without naming a concrete source surface.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00677	LIMEN-SIGNAL-6C05A3C7E99A9B21	country_matrix_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	83	Country matrix flags sandbox absence but does not expose a named source surface.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00678	LIMEN-SIGNAL-6C0998808F84ADFA	legal_review_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_EU_OFFICIAL_LEGAL_SOURCE_REVIEW.csv	9	EU legal review row is review-bound metadata, not a named reviewable source surface.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00679	LIMEN-SIGNAL-6C18ABA5C51029C1	score_delta_wrapper	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_COUNTRY_SCORE_DELTA.csv	111	Score-delta row references institutions only indirectly and needs canonical source extraction first.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00680	LIMEN-SIGNAL-6C211448BF3BCCB9	dashboard_label	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	4185	Atlas JSON label names an indicator only, not a named source surface.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00681	LIMEN-SIGNAL-6C4502E2BFCAABBB	research_queue_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	13	Research queue lists candidate public-sector AI surfaces for Ireland but no named source yet.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00682	LIMEN-SIGNAL-6C7486EBDBF5E23E	research_queue_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	67	Research queue lists target surfaces for Nauru but no named source yet.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00683	LIMEN-SIGNAL-6C833377160C6283	hardening_summary_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	65	Hardening summary is a queue-management artifact, not a named source surface.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00684	LIMEN-SIGNAL-6C91750D96A3047C	research_queue_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	57	Research queue lists target surfaces for Ghana but no named source yet.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00685	LIMEN-SIGNAL-6CA6F239778DB7BD	research_queue_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	89	Research queue lists target surfaces for Bouvet Island but no named source yet.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00686	LIMEN-SIGNAL-6CA97A11AC523D7E	manifest_target_evidence_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	3184	Manifest target-evidence list names a source class, not a named source surface.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00687	LIMEN-SIGNAL-6CE0133060BCB7A9	research_queue_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	7	Research queue lists target surfaces for Australia but no named source yet.	Extract a canonical named source before any source review promotion.	extract canonical source name and URL
BPSE-00688	LIMEN-SIGNAL-6D1214448931624E	wrapper_or_proxy	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	3201	Manifest row names an AI-register category only and does not isolate a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
BPSE-00689	LIMEN-SIGNAL-6D7866538F24B6E2	wrapper_or_proxy	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	47	Research-queue prompt lists desired sandbox evidence but does not name a reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
BPSE-00690	LIMEN-SIGNAL-6DB820CB04A10349	wrapper_or_proxy	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	55	Research-queue prompt lists desired Gabon sources but does not name one reviewable surface.	underlying named source still unresolved	extract named source from local artifact
BPSE-00691	LIMEN-SIGNAL-6DF5AD3E6A0BD8E2	wrapper_or_proxy	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	88	Research-queue prompt lists desired Bahamas sources but does not name one reviewable surface.	underlying named source still unresolved	extract named source from local artifact
BPSE-00692	LIMEN-SIGNAL-6EAE3A374D70CD71	wrapper_or_proxy	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	4	Research-queue prompt lists desired Spain sources but does not name one reviewable surface.	underlying named source still unresolved	extract named source from local artifact
BPSE-00693	LIMEN-SIGNAL-6EB72422AA6166DF	wrapper_or_proxy	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	71	Research-queue prompt lists desired Pitcairn sources but does not name one reviewable surface.	underlying named source still unresolved	extract named source from local artifact
BPSE-00694	LIMEN-SIGNAL-6EB8893948A82F33	wrapper_or_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	10	Research-queue prompt lists desired Jersey sources but does not name one reviewable surface.	underlying named source still unresolved	extract named source from local artifact
BPSE-00695	LIMEN-SIGNAL-6F1554C27FEB36C7	queue_prompt	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	64	Research-queue prompt names topics for Marshall Islands but no concrete source surface yet.	Wrapper/proxy only; extract a named source before any substantive source review.	Extract the concrete named source from local metadata, then requeue if needed.
BPSE-00696	LIMEN-SIGNAL-7021BC5238587655	case_bundle_proxy	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/cases/es-bosco/case-study.md.bundle/case-study.md	15	Case-study bundle points toward named decrees and requests, but the row itself is not the source surface.	Wrapper/proxy only; extract a named source before any substantive source review.	Extract the concrete named source from local metadata, then requeue if needed.
