queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01297	LIMEN-SIGNAL-DA9E4745BAB27429	source_surface_only_no_case		Nekropolis source-near methodology section	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-rescinded-model-boundary-update.md:167-173	methodology text discusses source pointers generally but contains no concrete parent URL or case surface	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01298	LIMEN-SIGNAL-DAA1CA05E42B7B94	country_gap_no_parent_source		Iceland I08 procurement confidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:884	country score/confidence row summarizes AI procurement gap; no concrete parent URL present	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01299	LIMEN-SIGNAL-DABBD23DCE95401A	source_surface_only_no_case		Nigeria NIN ABIS coverage-gap manifest object	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:2789-2803	coverage-gap object lists target evidence categories but no local parent source URL	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01300	LIMEN-SIGNAL-DAC683021F9855C7	country_gap_no_parent_source		American Samoa I05 algorithm-register candidate row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_CANDIDATE_MATRIX_DELTA.csv:76	country score placeholder reports no algorithm register found and exposes no parent URL	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01301	LIMEN-SIGNAL-DAD62CFEF4558B9D	source_surface_only_no_case		Nekropolis release summary precision diagnostics pointer	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/revoked-tsp-date-scope-mode-dry-run-release-summary-20260520T193607Z.json:190-194	release summary points to a local diagnostics file, not an original public source URL	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01302	LIMEN-SIGNAL-DAD758BC1FE7FAD8	parent_source_wrapper		source-family ledger sf09 public-sector registers and procurement	/srv/tyche/projects/limen-ai-edge-case-atlas/sources/source-family-ledger.tsv:10-12	source-family ledger aggregates many public-sector register/procurement pointers; no single parent source URL selected	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	human select one parent source from local wrapper/source-pack
BPSE-01303	LIMEN-SIGNAL-DAF3E0BC4C140715	source_surface_only_no_case		Nekropolis cause-profile SVG aggregate	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-profile-v01-strict-window-label-repaired-20260522T161104Z.svg:41-47	SVG aggregate labels Retraction Watch cause buckets but has no parent source URL	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01304	LIMEN-SIGNAL-DB06E1F2AC96305C	country_gap_no_parent_source		Egypt country research-queue prompt	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:53	country research queue row lists target queries and source classes only; no parent URL	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01305	LIMEN-SIGNAL-DB07804CA6637438	country_gap_no_parent_source		Guinea-Bissau I03 sandbox candidate row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:308	country score row reports negative sandbox evidence and no concrete parent URL	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
BPSE-01306	LIMEN-SIGNAL-DB28510BD68DDD3C	country_gap_no_parent_source		American Samoa I03 sandbox summary row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md:93	summary score row reports no American Samoa sandbox source; no parent URL exposed	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery
