queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00177	LIMEN-SIGNAL-86E638926B674852	needs_original_language_source	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Auto-translated Dutch record for Zylab Disclosure Support; review source existence only until Dutch original is checked.	source-surface/record locator only; no substantive risk, rights, or legal conclusion from auto-translation	Check original Dutch register record before any case-level use.
BTR-00178	LIMEN-SIGNAL-885A7722E62A64D3	needs_original_language_source	Dutch	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-020/source-role-rights-overlay-v0.1.csv:6	Algorithm Register of the Dutch government	Rights/source overlay names Dutch register record sample but language is English auto-translation from Dutch.	source-surface and rights-posture locator only; no reuse or policy conclusion	Review Dutch register/source terms in original language.
BTR-00179	LIMEN-SIGNAL-88EBFC5DB9BE53BE	needs_original_language_source	Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Auto-translated Dutch record for Datamask; useful locator but not enough for substantive claims.	source-surface/record locator only; no automated-decision, rights, or safety conclusion	Check original Dutch register record before any case-level use.
BTR-00180	LIMEN-SIGNAL-8A6AB0F5B6189DE1	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Same Zylab Disclosure Support Dutch register locator already reviewed in this batch; duplicate processing state retained.	duplicate source-surface locator only	Deduplicate against BTR-00177 before further language review.
BTR-00181	LIMEN-SIGNAL-8B6120F8E789CB0B	source_surface_only_no_case	Serbian	https://www.ai.gov.rs/tekst/sr/238/etika-u-vestackoj-inteligenciji.php	National AI Platform / Government of Serbia	Official Serbian AI ethics page is concrete but local row says ethics context, not a public algorithm register.	official source-surface/context only; no case-level claim	Keep as context unless original-language extraction is needed for source pack.
BTR-00182	LIMEN-SIGNAL-8BB825F7B5F1EB8D	source_surface_only_no_case	Icelandic	https://www.stjornarradid.is/verkefni/upplysingataeknimal-rikisins/gervigreind/	Government of Iceland / Stjórnarráð Íslands	Official Iceland public-sector AI guidance page; local row notes transparency guidance but no register/inventory.	official source-surface/context only; no case-level or registry claim	Retain as context; extract original-language snippets only if needed.
BTR-00183	LIMEN-SIGNAL-8BCBD9FAE9A0ED65	machine_translation_hold	Lithuanian	https://data.gov.lt/	Official-source recrawl across data.gov.lt and national targets	Negative public-register finding depends on local-language recrawl and should not be promoted from translated metadata.	negative-evidence processing state only; no absence claim	Require original-language source review before any negative evidence use.
BTR-00184	LIMEN-SIGNAL-8E1A1082806672E0	source_surface_only_no_case	Lithuanian	https://data.gov.lt/more/regulation/	State Digital Solutions Agency	Official regulation/methodology index is adjacent open-data context; local row says no AI evidence-lifecycle controls identified.	official source-surface/adjacent context only	Retain as adjacent source; do not promote to AI case evidence.
BTR-00185	LIMEN-SIGNAL-8E75BA93A1BBCBDF	source_surface_only_no_case	Greek/English PDF metadata	https://knowledge4policy.ec.europa.eu/sites/default/files/cyprus_ai_strategy.pdf	Department of Electronic Communications / Republic of Cyprus via European Commission Knowledge4Policy	Cyprus strategy row is weak adjacent software/API procurement context, not AI procurement governance.	adjacent source-surface only; no procurement or policy conclusion	Keep as weak context or seek original strategy language before reuse.
BTR-00186	LIMEN-SIGNAL-8F35F303341ECD31	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Same Datamask Dutch register locator already reviewed in this batch; duplicate processing state retained.	duplicate source-surface locator only	Deduplicate against BTR-00179 before further language review.
