queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-02594	LIMEN-SIGNAL-D6502A503758F237	country_gap_no_parent_source		Turks and Caicos Islands AI procurement research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:127	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02595	LIMEN-SIGNAL-D65DD5A4B5FAC1A5	country_gap_no_parent_source		New Zealand algorithm register research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:150	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02596	LIMEN-SIGNAL-D666FD128B03F987	country_gap_no_parent_source		Brazil public sector AI research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:158	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02597	LIMEN-SIGNAL-D6A7A1E85998E13D	country_gap_no_parent_source		Saint Kitts and Nevis public sector AI research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:122	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02598	LIMEN-SIGNAL-D72E646552FE1377	country_gap_no_parent_source		Greece algorithm register research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:141	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02599	LIMEN-SIGNAL-D73A26DF2441D84D	source_surface_only_no_case		Belize weak-source warning heading	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:2342	Cited warning/prose heading and nearby context contain no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Extract a named official/institutional source from local profile/source-pack evidence before review.
BPSE-02600	LIMEN-SIGNAL-D73F260AFAB4ED2D	country_gap_no_parent_source		Macau AI procurement research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:121	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02601	LIMEN-SIGNAL-D7F612BE0B102FFD	country_gap_no_parent_source		Lithuania algorithm register research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:160	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02602	LIMEN-SIGNAL-D85D88C173C7EE96	country_gap_no_parent_source		Paraguay regulatory sandbox research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:166	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02603	LIMEN-SIGNAL-D88216E34F71CAD2	country_gap_no_parent_source		Azerbaijan regulatory sandbox research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:180	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02604	LIMEN-SIGNAL-D89921D5899548C1	country_gap_no_parent_source		Malta AI procurement research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:165	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02605	LIMEN-SIGNAL-D8EBD81376AD4A47	country_gap_no_parent_source		Turkmenistan AI procurement research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:123	Local country/query placeholder lists search targets but no explicit parent source URL.	unresolved source-discovery lead only; no direct-source existence claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02606	LIMEN-SIGNAL-DA8C9300AC37557E	country_gap_no_parent_source		Afghanistan public sector AI research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:113	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02607	LIMEN-SIGNAL-DAF250367918ABDB	country_gap_no_parent_source		Aruba algorithm register research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:109	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02608	LIMEN-SIGNAL-DBC92349A1EFB1B7	country_gap_no_parent_source		New Caledonia algorithm register research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:100	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02609	LIMEN-SIGNAL-DBCCE115546FA267	country_gap_no_parent_source		Libya AI procurement research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:99	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02610	LIMEN-SIGNAL-DBCF318278670860	country_gap_no_parent_source		Libya public sector AI research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:99	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02611	LIMEN-SIGNAL-DBF0C52D1E4F982A	country_gap_no_parent_source		Iraq algorithm register research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:97	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02612	LIMEN-SIGNAL-DBF5DA0EF2424D7F	country_gap_no_parent_source		Russia regulatory sandbox research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:177	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02613	LIMEN-SIGNAL-DC0EE7AA8A19BAC6	country_gap_no_parent_source		Turks and Caicos Islands AI procurement research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:127	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02614	LIMEN-SIGNAL-DCB6AA2025667E28	country_gap_no_parent_source		British Virgin Islands AI procurement research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:128	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02615	LIMEN-SIGNAL-DCC752C9125F582C	country_gap_no_parent_source		Luxembourg algorithm register research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:157	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02616	LIMEN-SIGNAL-DD3334C88FEB851D	country_gap_no_parent_source		French Polynesia public sector AI research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:93	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
BPSE-02617	LIMEN-SIGNAL-DD918EE1EC48197F	country_gap_no_parent_source		Heard Island and McDonald Islands regulatory sandbox research-queue target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:96	Local country/query placeholder lists search targets but no explicit parent source URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named official/institutional source from local source packs before review.
