queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-00457	LIMEN-SIGNAL-3A38AA3235B50696	wrapper_or_proxy_record	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_CANDIDATE_MATRIX_DELTA.csv	111	Matrix-delta row names SAO/PDPA evidence but not the canonical underlying source rows.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
BPSE-00458	LIMEN-SIGNAL-3A5057AE6B3D67D1	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	69	Research-queue row lists country source classes to find, not a named source surface yet.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
BPSE-00459	LIMEN-SIGNAL-3AA83B29FE886241	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2102	Program-results row names Kratid guidance and caution but not a canonical source row.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
BPSE-00460	LIMEN-SIGNAL-3AC1AB5A5BFCD3E9	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	45	Research-queue row lists country source classes to find, not a named source surface yet.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
BPSE-00461	LIMEN-SIGNAL-3B2A67C3411C5A49	research_queue_country_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	65	country research-queue row lists desired source families but no named reviewable source surface	surface existence cannot exceed queue-target wording	extract one named Mauritius source before review
BPSE-00462	LIMEN-SIGNAL-3B3DF31F20693BB3	country_index_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	35	country index row is a wrapper with review flags, not a named reviewable source surface	surface existence cannot exceed wrapper/index wording	extract one named Lithuania source before review
BPSE-00463	LIMEN-SIGNAL-3B40B78736D71A12	research_queue_country_row	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	14	country research-queue row lists desired Serbian surfaces but no named source surface	surface existence cannot exceed queue-target wording	extract one named Serbia official source before review
BPSE-00464	LIMEN-SIGNAL-3B92811EC72EAEB8	research_queue_country_row	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	37	country research-queue row lists desired Jordan source families but no named reviewable surface	surface existence cannot exceed queue-target wording	extract one named Jordan official source before review
BPSE-00465	LIMEN-SIGNAL-3BA1B0882FE480AA	research_queue_country_row	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	38	country research-queue row lists desired Liechtenstein surfaces but no named source surface	surface existence cannot exceed queue-target wording	extract one named Liechtenstein official source before review
BPSE-00466	LIMEN-SIGNAL-3BEC99D272091C71	country_matrix_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	42	observability matrix row is a wrapper with review flags, not a named reviewable source surface	surface existence cannot exceed matrix-wrapper wording	extract one named Malta source before review
