queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00217	LIMEN-SIGNAL-057E9B44C7855E97	country_gap_no_parent_source		Christmas Island research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:91	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00218	LIMEN-SIGNAL-05A5040C57091E15	country_gap_no_parent_source		Gambia research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:56	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00219	LIMEN-SIGNAL-05A8DCBD573850FB	country_gap_no_parent_source		Madagascar research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:63	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00220	LIMEN-SIGNAL-05B4DF8F3D1E7870	country_gap_no_parent_source		Ghana research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:57	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00221	LIMEN-SIGNAL-05C6B0FD1E793CA5	country_gap_no_parent_source		Antarctica research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:44	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00222	LIMEN-SIGNAL-05D12652B41758BC	country_gap_no_parent_source		Fiji research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:55	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00223	LIMEN-SIGNAL-06361FF4236CBFA5	country_gap_no_parent_source		Mauritius research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:65	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00224	LIMEN-SIGNAL-0638AAF827ED4087	country_gap_no_parent_source		Austria research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:24	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00225	LIMEN-SIGNAL-069DBAFAAFE62D6E	country_gap_no_parent_source		Zimbabwe research-queue target topics	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:16	Generic country research queue row lists search topics only; no concrete parent URL in row context.	processing-state source-pointer only; no substantive claim	needs human/local source selection before source review
BPSE-00226	LIMEN-SIGNAL-069F03259C0E701B	source_url_extracted	https://www.ojk.go.id/en/fungsi-utama-itsk/regulatory-sandbox/default.aspx	Regulatory Sandbox - Portal OJK	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:932; /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv:99	Profile line names OJK Regulatory Sandbox; local source-refresh row gives official OJK sandbox URL.	source surface only; sectoral sandbox evidence only, no AI/legal/compliance claim	review source surface with sectoral-scope warning
BPSE-00227	LIMEN-SIGNAL-06A3D21A6F006B34	source_url_extracted	https://eur-lex.europa.eu/eli/reg/2024/1689/oj	Regulation (EU) 2024/1689 - AI regulatory sandbox provisions	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_HARDENING_SUMMARY.csv:10; /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:193	Hardening summary examples name AI Act sandbox provisions; local source-refresh row gives EUR-Lex URL.	source surface only; EU legal baseline, not Lithuania operational sandbox proof	review only as baseline source; keep Lithuania-specific implementation separate
BPSE-00228	LIMEN-SIGNAL-06D637A8A5D2501F	source_url_extracted	https://gitlab.com/crossref/retraction-watch-data/-/raw/main/retraction_watch.csv	Retraction Watch public database via Crossref GitLab mirror	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-20260522T153509Z.csv:9; /srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md:356	Source-family row is Retraction Watch; draft reference register gives public CSV URL.	source-family/source-snapshot only; no individual retraction or cause claim	review source-family citation and snapshot metadata only
