signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-85D2CD6AE2969135	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	33557	sha256:1de3f2064fc77f786bd58f9a044f9ca32a9d06c7bf87d1c24838072161ad6d75	"label: ""Public-sector AI procurement governance"","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-85EAB5747B636AD2	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	4427	sha256:1567ce81e51474771312346f830a5e5976da5a548e07b8e11cef1a6e248ce617	"pallas-readiness-sprint-6,SH,""Saint Helena, Ascension and Tristan da Cunha"",I05,UN e-Government Knowledgebase,UN e-Government Knowledgebase,https://publicadministration.un.org/egovkb/en-us/,2026-05-30,international_digital_government_source,negative check / ga"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-8675950A78ABB0EC	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3589	sha256:4c5380532258e8769d22b6494df8b7f19a4044764629fbac5a3febd13c9053ad	pallas-readiness-sprint-5,CD,DR Congo,I05,Primature DR Congo,Primature DR Congo,https://www.primature.cd/,2026-05-30,official_government_portal,negative check / gap evidence,L,Government and open-data portals were treated as transparency anchors; no public alg	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-86D3772088F93366	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	497	sha256:d09f980aace183f1a2abc6613d950efde165dc1491c2abd21b9c21cfd063e039	ALL-NL-ALG-REG-0496,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-14771789,Algorithm Multiple absences,https://algoritmes.overheid.nl/en/algoritme/14771789,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-86D5D98D24A158F1	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	937	sha256:ef0a7cd16c456762338014a386cddbeacf0da26d32a1f197ea7b4b0ab01b2af5	ALL-NL-ALG-REG-0936,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-76718638,Secure mailing,https://algoritmes.overheid.nl/en/algoritme/76718638,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-86E5CAE08FEA4817	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	806	sha256:e4c7ef61627d82ee5c25b122f3ee3661156e794f376aa60f45468ec8c6014773	ALL-NL-ALG-REG-0805,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-26378451,Environment: Leges calculation,https://algoritmes.overheid.nl/en/algoritme/26378451,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Regis	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-870D0B7A71C1DB8F	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	203	sha256:cacc160358aa84d4c15c9cb074f91b24bbed15169dc7d22bce2c01cb5bfbd8e3	ALL-NL-ALG-REG-0202,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-67775271,ReadSpeaker,https://algoritmes.overheid.nl/en/algoritme/67775271,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row wi	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-87556A12E584C1C6	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	23737	sha256:efc72e340ca0ae67ca05299d260e601d1f77186f70581fe335828beb6500b77e	"summary: ""Tajikistan has visible AI-strategy and AI Council evidence, plus operational e-government, e-signature, procurement, standards-body, and CERT layers. AI-specific statutory implementation, sandboxing, public algorithm registers, AI procurement contr"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-87EA0102098551B1	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	333	sha256:830fe9c8ddaa61c36d50cca66a414e5cc97b0e78a1985d490e6d2ee3bac5b879	ALL-NL-ALG-REG-0332,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-93257695,Anonymisation software,https://algoritmes.overheid.nl/en/algoritme/93257695,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-87EBA1DDD83F6418	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	268	sha256:bafe0924574d32bd3eeb3d75a7f50af51bd424a0b5c5b5db1e12ae3e814baf06	ALL-NL-ALG-REG-0267,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-96175428,Communication Main pumping stations,https://algoritmes.overheid.nl/en/algoritme/96175428,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm	needs direct source, source-pack resolution, or translation-aware review before example promotion
