signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-C8A9ACE86B40AE3B	negative_evidence_candidate	official search-negative record	Official Malta search note says no official register found in checked local materials.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-C8AB62C84C97F53C	negative_evidence_candidate	hardening summary gap record	Local summary records no AI-specific law, implementation, or sandbox found on checked official surfaces.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-C8B496197AF7128B	reject_noise	scholarly/manuscript prose	JeDEM mention is secondary prose, not a direct source surface.	Internal/derived artifact only; no direct-source claim.	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md
LIMEN-SIGNAL-C8BA1F82D949D316	merge_existing_surface	existing Dutch register record family	Dutch register record row is a duplicate member of an already-modeled active register surface.	Existing local source family/surface only; dedupe, no new substantive claim.	dedupe into existing surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-C8BAE07157C528A4	negative_evidence_candidate	official portal gap note	Egypt government portal row is used as bounded gap evidence, not as a named register surface.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_6_SOURCE_PACK.csv
LIMEN-SIGNAL-C8CE588D54262DF6	reject_noise	scholarly index artifact	Scholarly index JSONL is not a direct source surface.	Internal/derived artifact only; no direct-source claim.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-C8D15A5AA8EE331B	negative_evidence_candidate	candidate-matrix gap row	Tunisia row records a checked-portal gap, not a direct source surface.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-C8D65C0344CD335F	negative_evidence_candidate	review-queue gap row	DR Congo row is a bounded negative register-search result.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-C8DAC841AEB91B1F	negative_evidence_candidate	candidate-matrix gap row	Colombia row records a gap warning that no national public register was found on checked official pages.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-C8E3DDC9AFF1DA13	merge_existing_surface	existing Dutch register record family	Packaged Dutch register row duplicates an already-modeled active register surface.	Existing local source family/surface only; dedupe, no new substantive claim.	dedupe into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-C8F8510791489127	source_reviewed_candidate	EU institutional source surface	European Commission AI Watch page is a named institutional source surface.	Names a bounded direct source surface only; no substantive claim.	queue bounded surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_17_SOURCE_REFRESH.csv
LIMEN-SIGNAL-C8FED66E065F50B0	negative_evidence_candidate	summary gap record	Local summary records no named public sandbox evidence.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md
LIMEN-SIGNAL-C8FFF975932B53FF	reject_noise	internal manuscript digest	Internal claim-support digest prose is not a direct source surface.	Internal/derived artifact only; no direct-source claim.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-C901D2F0810F66E7	reject_noise	internal manuscript packet	Manuscript landing packet prose is not a direct source surface.	Internal/derived artifact only; no direct-source claim.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-090/manuscript-landing-packet.json
LIMEN-SIGNAL-C903C007F4EF8B28	merge_existing_surface	existing Dutch register record family	Dutch register record row is a duplicate member of an already-modeled active register surface.	Existing local source family/surface only; dedupe, no new substantive claim.	dedupe into existing surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-C90446E3B915DED8	translation_review_needed	non-English official statutory source	Hungarian statutory source is direct but translation-sensitive in local evidence.	Source-surface existence only pending language-safe review.	route to translation-aware review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv
LIMEN-SIGNAL-C90607E9DFDDE7AF	merge_existing_surface	existing Dutch register surface mention	Dedupe report points to the already-modeled Dutch register surface.	Existing local source family/surface only; dedupe, no new substantive claim.	dedupe into existing surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/quality/dedupe-quality-report-v0.2.md
LIMEN-SIGNAL-C9063DFFF6F7D32F	source_reviewed_candidate	official legal source snapshot	Local EUR-Lex snapshot exposes a concrete official regulatory source surface.	Names a bounded direct source surface only; no substantive claim.	queue bounded surface review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html
LIMEN-SIGNAL-C92146321E81F405	negative_evidence_candidate	official site-search negative	PNG DICT site-search row is bounded negative sandbox evidence.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv
LIMEN-SIGNAL-C926754F8DBDE969	reject_noise	internal audit prose	Blocked-source audit prose is a derived internal artifact, not a direct source surface.	Internal/derived artifact only; no direct-source claim.	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/blocked-source-audit.tsv
LIMEN-SIGNAL-C93280955D7C86F5	negative_evidence_candidate	intergovernmental database gap note	WIPO Lex results row is used only as bounded gap evidence in local materials.	Negative/gap evidence only; absence within checked local materials, not exhaustive.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-C9335C9EA9B4B2A1	needs_named_source_extraction	queue wrapper listing multiple surfaces	Observability queue row bundles several surfaces and needs named-source extraction.	Only indicates or proxies a source; no direct-surface claim yet.	extract named source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
