signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-1DC434CD04608CD7	needs_named_source_extraction	source_pack_or_proxy	Derived queue/matrix row points toward underlying official sources but does not expose a stable named surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
LIMEN-SIGNAL-1DDA65707923FFA4	reject_noise	derived_or_internal_artifact	Row comes from an internal derived artifact, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/evidence-package-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-1DDA7D7CA971CE99	merge_existing_surface	existing_modeled_surface	Local metadata already resolves to the City of Helsinki AI Register surface.	dedupe to existing local direct-source surface only	merge into existing Helsinki register surface	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-0d260ad2e03307b4.bin
LIMEN-SIGNAL-1DDAF69408E0D70D	negative_evidence_candidate	negative_evidence_record	Row records a bounded absence/gap/weak-source finding for sandbox evidence, not a direct source surface.	absence or evidence-limit only	retain as negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-1DDB9B0597B7BF81	reject_noise	derived_or_internal_artifact	Row comes from internal manuscript or notes prose, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/session-resume-2026-05-23-evening.md
LIMEN-SIGNAL-1DDBEC84691D73A5	needs_named_source_extraction	source_pack_or_proxy	Local proxy/source-pack row does not yet expose a standalone named reviewable source surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-1DDC44F88191CD1E	needs_named_source_extraction	source_pack_or_proxy	Derived queue/matrix row points toward underlying official sources but does not expose a stable named surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-1DDF77EA65A4DEBA	needs_named_source_extraction	source_pack_or_proxy	Derived queue/matrix row points toward underlying official sources but does not expose a stable named surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-1DDF9F68366E73E0	reject_noise	derived_or_internal_artifact	Row is scholarly index/search material, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-1DE4D86495608199	reject_noise	derived_or_internal_artifact	Row comes from script/config material, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
