signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-A964F98D4EFDE32F	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	404	sha256:b0ce7d7964c02f7829b9b8fc24b0c7c90ab196047da237ae3e8f03434a867791	"5,BV,Bouvet Island,I05,,0,L,0,M,,TRUE,,""No official Bouvet or Norway public algorithm register was found in static public checks; eInnsyn is a public-records portal, not an algorithm register."",,,,,,,,bv-source-hardening,confidence_only"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A96504E5C05EC163	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	978	sha256:943253c9729498cc4493aba19caea3bb225d8afdf344dd1f698a3ec039a98376	8,CR,Costa Rica,I03,,1,M,1,M,,true,,ENIA action plan lists AI regulatory sandbox model/implementation targets with baseline 0; no public operational sandbox artifacts found.,,,,,,,,cr-source-hardening,none	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A96E4C7DB28F136E	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	130	sha256:def00ab6adad9fcea88cf2e1da158dd9a3e6f6b5e9174e75bb8f16f5d6047872	BZ,Belize,35.0,31.8,D thin visibility,0.70,33.3,13.3,66.7,46.7,16.7,19,12,0,0,high,7,10,Medium: gap interpretation,AI-law/implementation evidence remains limited or non-local; sandbox evidence requires human review; public algorithm-register evidence remains w	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A97002A79B2C1E42	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	590	sha256:185a2781c64d621298ca55cfac62b731a91645eae5ad2520245ddc4968ffe7f5	"5,FJ,Fiji,I05,,0,L,0,M,,TRUE,,""Official portal search for algorithm-register terms did not identify a public algorithm register; confidence in conservative zero improves, but the search is not exhaustive."",,,,,,,,fj-source-hardening,confidence_only"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A975B2F99BE2B279	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-records.jsonl	73	sha256:9e567ee1cfc2633216a25daea646ddeabf9046d340738e7e45803cabf7f01911	"{""access_method"": ""reader-api"", ""already_in_main_dataset"": false, ""category"": ""portuguese-ai-sandbox"", ""content_hash"": ""2c55ef88a973cd887eb6ae52369a1f0944b1fd7d01301ad37da6404edc1a4f80"", ""content_type"": ""text/plain; charset=utf-8"", ""dates_found"": [], ""domain"":"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A982697C25B49B98	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/outlines/survey-paper-v2.4.md	305	sha256:6f26d0dffc28a963e7316fb79194ee96692aa604ccea8bb4c6c871bb986b6e81	automated decision-making producing legal or similarly	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A984FE670E47C134	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	522	sha256:9976b34cae233ee44569a8434f471f0c73a238c41899f2d4e29b7884d6c894b2	6,PF,French Polynesia,I05,,0,L,0,M,,TRUE,,Official searches did not identify a public algorithm register or transparency register; negative evidence strengthened but still not exhaustive.,,,,pf-source-hardening,confidence_only	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A9866A1FE712EE63	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/public-release-codebook-v0.1.csv	471	sha256:762a49c2f1a1ab56499bb33524e3b81c59277e6316edb72cbc7ecaf0376cfc2d	"data/pilot/tenderned-tns-resource-probe-v0.1.csv,uncertainty_flags,classification,""Semicolon-separated caution badges attached to the bounded TenderNed probe so future reuse does not overread one public JSON response as rights clearance, AI evidence, or deploy"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A995393368A61E79	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md	161	sha256:dd20fd91a46a482b0a867868ddf9d2dcf099ab1b282118cd49884762268290d6	- CX (Christmas Island): No AI-specific regulatory sandbox for Christmas Island was found. ASIC's Enhanced Regulatory Sandbox is official but sectoral and not AI-specific.; No public Christmas Island algorithm register or AI transparency register was found. Th	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-A99BEEDBFA8055EF	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-records.jsonl	44	sha256:04c5bfb04077c8227d1ed2865e2fad3d341cbda7c87f06f7ecb6a001328ccae1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""caf6f588bf0d5ab91bb11492d87af6c9018450a332fd52c99ff62b4df9beaba2"", ""content_type"": ""text/html; charset=utf-8"", ""dates_found"": [""Jun"	needs direct source, source-pack resolution, or translation-aware review before example promotion
