source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://ai.hel.fi/monikieliset-neuvontavideot	1	LIMEN-SIGNAL-4492955B117A835B	bulk_named_source_autoresolve	ai.hel.fi	https://ai.hel.fi/monikieliset-neuvontavideot/	ai.hel.fi	algorithm register	Local metadata points toward a source family but does not yet expose a named reviewable direct surface.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ai.hel.fi/oodis-book-recommendation-service-obotti	1	LIMEN-SIGNAL-F4AB37EC87BC4B08	bulk_parent_source_extraction	ai.hel.fi	https://ai.hel.fi/oodis-book-recommendation-service-obotti	Oodi's book recommendation service Obotti	AI register	facts.json explicitly provides source_title and source_url.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ai.hel.fi/proton-lumo	2	LIMEN-SIGNAL-CB9F48E0194C7BBD; LIMEN-SIGNAL-F92D8DCEDEF1FDD9	bulk_named_source_autoresolve	ai.hel.fi	https://ai.hel.fi/proton-lumo/	ai.hel.fi	algorithm register	atlas row points toward an underlying source surface but does not review the source surface itself	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ai.hel.fi/sotebotti-hester-en	3	LIMEN-SIGNAL-D5E41E443ACBE189; LIMEN-SIGNAL-D620F969D1F811DA; LIMEN-SIGNAL-D6CE7B7AF5B7996D	bulk_named_source_autoresolve	ai.hel.fi	https://ai.hel.fi/sotebotti-hester-en	ai.hel.fi	algorithm register	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://aiaas.jdn.gov.my/jdn/blog/2025/08/15/ai-chatbot-aishah	3	LIMEN-SIGNAL-5F56023A54BC19D6; LIMEN-SIGNAL-EA631CB5208D750F; LIMEN-SIGNAL-7F0B9EF62897A26E	bulk_named_source_autoresolve; bulk_translation_parent_source_extraction	aiaas.jdn.gov.my	https://aiaas.jdn.gov.my/jdn/blog/2025/08/15/ai-chatbot-aishah/	aiaas.jdn.gov.my	algorithm register	bridge/stress-test row names a vendor/entity but not one reviewable source surface here	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://aki.ee/en	4	LIMEN-SIGNAL-4AE70AF82E2F5D85; LIMEN-SIGNAL-9E5CB9E96B609408; LIMEN-SIGNAL-DC790ACDCACCB454; LIMEN-SIGNAL-BA79C4AC4264F0A5	bulk_named_source_autoresolve; bulk_translation_source_review	aki.ee	https://www.aki.ee/en	aki.ee	automated decision; regulatory sandbox; algorithm register	seed metadata points to national guidance but does not expose the named source surface itself	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://algoritmeregister.amsterdam.nl	1	LIMEN-SIGNAL-50B60D1D7E1FE897	bulk_named_source_autoresolve	algoritmeregister.amsterdam.nl	https://algoritmeregister.amsterdam.nl/	algoritmeregister.amsterdam.nl	algorithm register	Candidate row names a possible source but lacks an active resolved direct surface.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://algoritmeregister.rotterdam.nl	2	LIMEN-SIGNAL-3B1C88F74F4C4F19; LIMEN-SIGNAL-5EF31795F67F79F2	bulk_named_source_autoresolve	algoritmeregister.rotterdam.nl	https://algoritmeregister.rotterdam.nl	algoritmeregister.rotterdam.nl	algorithm register	candidate row points to algorithmregister.org support material but no active Eindhoven reviewable surface	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://algoritmes.overheid.nl/en	19	LIMEN-SIGNAL-19A1F4657EE4D0F5; LIMEN-SIGNAL-55AEBC1DFD4FF4BE; LIMEN-SIGNAL-B310311DDE854DBC; LIMEN-SIGNAL-C2828DFC78F1395B; LIMEN-SIGNAL-D13C5AFD25F0FAE0; LIMEN-SIGNAL-D22401A335E8AACC; LIMEN-SIGNAL-DF5BD4370D696D69; LIMEN-SIGNAL-E0E333F71BB7D381; LIMEN-SIGNAL-E10DC9E7C6AD4CEB; LIMEN-SIGNAL-EB2F4D9774C52347; LIMEN-SIGNAL-EEB31952B67E79E8; LIMEN-SIGNAL-F7A0B0005CB23165; LIMEN-SIGNAL-04E58F03859CFADC; LIMEN-SIGNAL-3595B8B32429F236; LIMEN-SIGNAL-5F9FF78395D533B4; LIMEN-SIGNAL-915E4C9F50A9803A; LIMEN-SIGNAL-A365F8142D39E65C; LIMEN-SIGNAL-2AB8F7B9A728056A; LIMEN-SIGNAL-8614D2753813272A	bulk_named_source_autoresolve; bulk_translation_parent_source_extraction; bulk_translation_source_review	algoritmes.overheid.nl	https://algoritmes.overheid.nl/en	algoritmes.overheid.nl	algorithm register; AI register; AI evidence	Wrapper/index/proxy row points toward a source family but does not yet expose a clean named reviewable surface.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://algoritmes.overheid.nl/en/algoritme/22199498	1	LIMEN-SIGNAL-A682204BEBA90923	bulk_named_source_autoresolve	algoritmes.overheid.nl	https://algoritmes.overheid.nl/en/algoritme/22199498	algoritmes.overheid.nl	algorithm register	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
