signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-7ADD392A4A75ECD9	needs_named_source_extraction	source_pack_or_index_row	Local metadata points toward an underlying source but does not expose one named reviewable surface yet.	metadata points toward a source but no named surface is exposed yet	extract or name the underlying source surface first	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/cycle-64-active-lanes-22.source-documents.jsonl
LIMEN-SIGNAL-7ADE0DF4F801DBC2	merge_existing_surface	existing_modeled_surface	Points to an already-modeled Helsinki AI Register surface or record derivative; deduplicate.	deduplicate to existing local modeled surface only	merge with existing local surface record	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/evidence-delta.json
LIMEN-SIGNAL-7ADE2AD9415BF30B	reject_noise	derived_internal_artifact	Derived internal prose/config/digest/script row is not a direct-source surface.	derived/internal artifact only; not a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/patents/patent-power-dashboard-v0.2.md
LIMEN-SIGNAL-7AF3DD18D74273FF	translation_review_needed	multilingual_direct_source_surface	Local metadata names Kela's Finnish AI register; direct surface is translation-sensitive.	translation-sensitive source-surface existence only	extract or verify translated canonical source surface	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv
LIMEN-SIGNAL-7AF7E5BBD634A90B	negative_evidence_candidate	negative_search_or_gap_anchor	Row records bounded absence, weak-evidence, or search-negative findings only.	absence/gap note only; not proof of non-existence	retain as bounded negative evidence anchor	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-7AFBD37F76FEFFAB	needs_named_source_extraction	source_pack_or_index_row	Scholarly/index metadata points toward sources but does not expose a named reviewable surface.	metadata points toward a source but no named surface is exposed yet	extract or name the underlying source surface first	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl
LIMEN-SIGNAL-7B002069DEAD1334	merge_existing_surface	existing_modeled_surface	Points to an already-modeled Helsinki AI Register surface or record derivative; deduplicate.	deduplicate to existing local modeled surface only	merge with existing local surface record	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-7B022D06C5D4A3C0	needs_named_source_extraction	source_pack_or_index_row	Derived atlas metadata implies an underlying source surface, but none is extracted cleanly here.	metadata points toward a source but no named surface is exposed yet	extract or name the underlying source surface first	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle165
LIMEN-SIGNAL-7B13AF4AE3D22C73	needs_named_source_extraction	source_pack_or_index_row	Research-queue row names a topic or candidate family, not one bounded reviewable source surface.	metadata points toward a source but no named surface is exposed yet	extract or name the underlying source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-7B19D1B6B46BB9FF	negative_evidence_candidate	negative_search_or_gap_anchor	Row records bounded absence, weak-evidence, or search-negative findings only.	absence/gap note only; not proof of non-existence	retain as bounded negative evidence anchor	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
