source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://api.crossref.org/works?query.bibliographic=%D8%AD%D9%88%D9%83%D9%85%D8%A9+%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A+%D8%A7%D9%84%D8%A7%D9%85%D8%AA%D8%AB%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D8%AF%D9%84%D8%A9+%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85%D9%8A%D8%A9+%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9+%D8%A7%D9%84%D8%B9%D8%A7%D9%85&filter=type%3Areport&rows=4&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=%D8%AD%D9%88%D9%83%D9%85%D8%A9+%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A+%D8%A7%D9%84%D8%A7%D9%85%D8%AA%D8%AB%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D8%AF%D9%84%D8%A9+%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85%D9%8A%D8%A9+%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9+%D8%A7%D9%84%D8%B9%D8%A7%D9%85&filter=type%3Areport&rows=4&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for AI evidence	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=%E0%BA%9B%E0%BA%B1%E0%BA%99%E0%BA%8D%E0%BA%B2%E0%BA%9B%E0%BA%B0%E0%BA%94%E0%BA%B4%E0%BA%94+%E0%BA%A5%E0%BA%B1%E0%BA%94%E0%BA%96%E0%BA%B0%E0%BA%9A%E0%BA%B2%E0%BA%99%E0%BA%94%E0%BA%B4%E0%BA%88%E0%BA%B4%E0%BA%95%E0%BA%AD%E0%BA%99+%E0%BA%A5%E0%BA%B2%E0%BA%A7+site%3Agov.la+OR+site%3Akpl.gov.la&filter=type%3Agovernment+report&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=%E0%BA%9B%E0%BA%B1%E0%BA%99%E0%BA%8D%E0%BA%B2%E0%BA%9B%E0%BA%B0%E0%BA%94%E0%BA%B4%E0%BA%94+%E0%BA%A5%E0%BA%B1%E0%BA%94%E0%BA%96%E0%BA%B0%E0%BA%9A%E0%BA%B2%E0%BA%99%E0%BA%94%E0%BA%B4%E0%BA%88%E0%BA%B4%E0%BA%95%E0%BA%AD%E0%BA%99+%E0%BA%A5%E0%BA%B2%E0%BA%A7+site%3Agov.la+OR+site%3Akpl.gov.la&filter=type%3Agovernment+report&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for AI evidence	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%A2%E3%82%A4%E3%83%87%E3%83%B3%E3%83%86%E3%82%A3%E3%83%86%E3%82%A3+%E9%9B%BB%E5%AD%90%E7%BD%B2%E5%90%8D+%E5%85%AC%E9%96%8B%E9%8D%B5%E5%9F%BA%E7%9B%A4+%E4%BA%BA%E5%B7%A5%E7%9F%A5%E8%83%BD+%E3%82%AC%E3%83%90%E3%83%8A%E3%83%B3%E3%82%B9&filter=type%3Ajournal-article&rows=4&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%A2%E3%82%A4%E3%83%87%E3%83%B3%E3%83%86%E3%82%A3%E3%83%86%E3%82%A3+%E9%9B%BB%E5%AD%90%E7%BD%B2%E5%90%8D+%E5%85%AC%E9%96%8B%E9%8D%B5%E5%9F%BA%E7%9B%A4+%E4%BA%BA%E5%B7%A5%E7%9F%A5%E8%83%BD+%E3%82%AC%E3%83%90%E3%83%8A%E3%83%B3%E3%82%B9&filter=type%3Ajournal-article&rows=4&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for AI evidence	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%A2%E3%82%A4%E3%83%87%E3%83%B3%E3%83%86%E3%82%A3%E3%83%86%E3%82%A3+%E9%9B%BB%E5%AD%90%E7%BD%B2%E5%90%8D+%E5%85%AC%E9%96%8B%E9%8D%B5%E5%9F%BA%E7%9B%A4+%E4%BA%BA%E5%B7%A5%E7%9F%A5%E8%83%BD+%E3%82%AC%E3%83%90%E3%83%8A%E3%83%B3%E3%82%B9&filter=type%3Astandard&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%A2%E3%82%A4%E3%83%87%E3%83%B3%E3%83%86%E3%82%A3%E3%83%86%E3%82%A3+%E9%9B%BB%E5%AD%90%E7%BD%B2%E5%90%8D+%E5%85%AC%E9%96%8B%E9%8D%B5%E5%9F%BA%E7%9B%A4+%E4%BA%BA%E5%B7%A5%E7%9F%A5%E8%83%BD+%E3%82%AC%E3%83%90%E3%83%8A%E3%83%B3%E3%82%B9&filter=type%3Astandard&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for AI evidence	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=AI+regulatory+sandboxes+EU+AI+Act+implementation+challenges+competent+authorities&filter=type%3Abook-chapter&rows=12&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=AI+regulatory+sandboxes+EU+AI+Act+implementation+challenges+competent+authorities&filter=type%3Abook-chapter&rows=12&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for regulatory sandbox	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=AI+regulatory+sandboxes+EU+AI+Act+implementation+challenges+competent+authorities&filter=type%3Apreprint&rows=12&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=AI+regulatory+sandboxes+EU+AI+Act+implementation+challenges+competent+authorities&filter=type%3Apreprint&rows=12&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for regulatory sandbox	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=African+Union+Continental+AI+Strategy+data+policy+digital+identity+evidence+governance&filter=type%3Abook-chapter&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=African+Union+Continental+AI+Strategy+data+policy+digital+identity+evidence+governance&filter=type%3Abook-chapter&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for AI evidence	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=digitale+identiteit+elektronische+handtekening+PKI+kunstmatige+intelligentie+bestuur&filter=type%3Areport&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=digitale+identiteit+elektronische+handtekening+PKI+kunstmatige+intelligentie+bestuur&filter=type%3Areport&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for AI evidence	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=intelligence+artificielle+RGPD+conformit%C3%A9+documentation+technique+preuves+secteur+public&filter=type%3Aproceedings-article&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=intelligence+artificielle+RGPD+conformit%C3%A9+documentation+technique+preuves+secteur+public&filter=type%3Aproceedings-article&rows=3&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for algorithm register	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
https://api.crossref.org/works?query.bibliographic=regulatory+sandbox+artificial+intelligence+public+sector+Estonia&filter=type%3Abook-chapter&rows=12&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	closed_noncase_source_surface	https://api.crossref.org/works?query.bibliographic=regulatory+sandbox+artificial+intelligence+public+sector+Estonia&filter=type%3Abook-chapter&rows=12&mailto=anton.sokolov%40tyche.institute&sort=relevance&order=desc	api.crossref.org	api.crossref.org	Noncase source surface: Crossref bibliographic API query for regulatory sandbox	bibliographic_index_query_only	source_surface_accounting;scholarly_or_index_metadata			The locator is a Crossref bibliographic API query and, in this row, does not itself provide a direct concrete AI edge-case event, finding, vulnerability, or official case record.	May cite only as an index/source-surface disposition; not evidence of a concrete AI incident, deployment, legal finding, safety finding, compliance failure, prevalence, or guilt.	Do not infer that any returned scholarly item proves an AI edge-case, public-sector deployment, regulatory violation, harmful outcome, or reviewed-core case.	Input metadata classifies the surface as noncase_scholarly_or_index_surface; exact API inspection where reachable showed bibliographic/index results or zero results rather than a bounded event record. Scholarly/index surfaces are traceability aids, not case-level evidence.	Identify a direct public source or precise local locator for a concrete event/action/vulnerability/finding/official record and draft a bounded claim from that original source text.	Not eligible unless a reviewed-core case is later established with a stable public source and explicit claim ceiling.	Close for extraction; no reviewed-core promotion or ObscureAI addition.
