row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-00989	LIMEN-SIGNAL-2F9F609B48000D43	needs_named_url_extraction	P3	regulator_or_public_authority	official_sectoral_sandbox_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	138	"2,SC,Seychelles,I03,,1,L,2,M,,TRUE,,""Official FSA page verifies a sectoral regulatory sandbox and a listed participant, plus sandbox-exemption guidelines listing. This hardens sandbox evidence but it is financial/digital-asset, not AI-speci"	Local metadata names the Seychelles FSA sandbox page and exemption-guideline listing as concrete official surfaces.	surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00990	LIMEN-SIGNAL-308A11110FA9E957	needs_named_url_extraction	P3	regulator_or_public_authority	official_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	1194	"<p><a class=""btn btn-primary"" href=""/firms/innovation/regulatory-sandbox/apply"" data-entity-type=""node"" data-entity-uuid=""6d998309-910f-458b-aa63-0480cfb834b1"" data-entity-substitution=""canonical"" title=""Apply to the Regulatory Sandbox"">How"	cached official sandbox page exposes a concrete application surface	source-surface existence only; no legality/compliance/prevalence inference	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00991	LIMEN-SIGNAL-31653D811506291E	needs_named_url_extraction	P3	regulator_or_public_authority	official_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	404	"5,FJ,Fiji,I03,,1,L,2,M,,TRUE,,""Reserve Bank of Fiji has official FinTech Regulatory Sandbox guideline and launch notice with risk-management, consumer-protection, redress, and test-parameter principles; this supports sectoral sandbox maturi"	Reserve Bank of Fiji sandbox guideline is a concrete official source surface	source-surface existence only; no legality/compliance/prevalence inference	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00992	LIMEN-SIGNAL-31DBDA764CE12180	needs_named_url_extraction	P3	regulator_or_public_authority	official_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	798	"7,VU,Vanuatu,I03,,1,L,2,H,,TRUE,,""RBV official National Regulatory Sandbox Guideline verifies a functioning regulatory sandbox framework with application, testing/monitoring, reporting, and exit controls; scope appears fintech/payments, not"	RBV sandbox guideline is a concrete official source surface	source-surface existence only; no legality/compliance/prevalence inference	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00993	LIMEN-SIGNAL-32269C13F1D7CFCF	needs_named_url_extraction	P3	regulator_or_public_authority	official_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/01-introduction-to-the-artificial-regulation.txt	46	2.5 AI regulatory sandboxes .................................................................................................. 14	official sandbox pilot guide text is a concrete source surface	source-surface existence only; no legality/compliance/prevalence inference	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00994	LIMEN-SIGNAL-39ADF86ECEFBA140	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	57	"2,RW,Rwanda,I03,,1,L,2,M,,true,,""Official BNR regulatory sandbox page and Regulation No 41/2022 verify a formal fintech regulatory sandbox with live testing safeguards. It is sectoral and not AI-specific, so human review should decide wheth"	Score-change row explicitly names the BNR regulatory sandbox page and Regulation No 41/2022 as concrete official surfaces.	source surface exists locally as named; no substantive legality/compliance/safety/prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00995	LIMEN-SIGNAL-432FD0CCD6B3761F	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	1205	<h2>Who is the Regulatory Sandbox for</h2><p>We accept applications from firms that are:</p><ul><li>authorised</li><li>unauthorised</li><li>of all sizes</li><li>from all sectors of financial services</li><li>technology businesses looking to	Local cached HTML names the FCA Regulatory Sandbox via canonical URL and page title.	surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00996	LIMEN-SIGNAL-49626C990D110503	needs_named_url_extraction	P3	regulator_or_public_authority	official_regulator_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	1216	"<p><a class=""btn btn-primary"" href=""/firms/innovation/regulatory-sandbox/eligibility-criteria"" data-entity-type=""node"" data-entity-uuid=""ac250af8-063f-40f9-909c-ea324d752d3d"" data-entity-substitution=""canonical"" title=""Regulatory Sandbox el"	Cached FCA page is the named Regulatory Sandbox official surface.	Surface existence only; no truth/compliance/prevalence inference.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00997	LIMEN-SIGNAL-4A6F6BD732BD7BB1	needs_named_url_extraction	P3	regulator_or_public_authority	official_regulator_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	1129	<p>The Regulatory Sandbox is for firms wanting to test new products live in the market with real consumers. Find out more about it and how to apply.</p>	Cached FCA page text is the named Regulatory Sandbox official surface.	Surface existence only; no truth/compliance/prevalence inference.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00998	LIMEN-SIGNAL-4A8ADFD711710A31	needs_named_url_extraction	P3	regulator_or_public_authority	official_legal_text_snapshot	identity-provenance	watermark	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	8290	"<p class=""oj-normal"">A variety of AI systems can generate large quantities of synthetic content that becomes increasingly hard for humans to distinguish from human-generated and authentic content. The wide availability and increasing capabi"	Local EUR-Lex snapshot is a direct official legal-text surface for AI Act watermark provisions.	existence of an official legal-text surface only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
