queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00097	LIMEN-SIGNAL-43E7E1D7749AFD82	needs_original_language_source	tr	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	Local record is Turkish official-policy metadata with fetch timeout and no source text; translation-needed flag remains unresolved.	Translation-sensitive source surface only; no policy/legal conclusion or case promotion.	Acquire original-language source text or stable archive before substantive review.
BTR-00098	LIMEN-SIGNAL-43FF33C05AE5F9D0	needs_original_language_source	en	https://www.mcit.gov.qa/wp-content/uploads/sites/4/2025/02/national_artificial_intelligence_strategy_for_qatar_2019_en.pdf	Qatar National Artificial Intelligence Strategy	Local failure log points to an English PDF but fetch returned HTTP 500; no local source text to review.	Source locator/failure-log surface only; no factual, legal, or policy claim.	Retry from local archive or obtain original PDF before extraction.
BTR-00099	LIMEN-SIGNAL-443DA798D860B8BC	translation_source_reviewed	es	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala	Evaluación de IA en Guatemala	Local Gaia record has Spanish UN/UNDP source metadata and safe paraphrase; it is governance-radar context, not a named-agent deployment.	Spanish official/public-sector source surface and translation-safe context only; no legal, safety, compliance, prevalence, or ranking claim.	Keep as source-surface/context; if reused, cite local snapshot and require human language review.
BTR-00100	LIMEN-SIGNAL-44D8B1A3727A8951	needs_original_language_source	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Portuguese ANPD sandbox record is promising but local fetch failed with network-unreachable; only metadata is present.	Translation-sensitive official-source locator only; no sandbox operation or legal conclusion.	Obtain original Portuguese page/PDF or local archive before parent extraction.
BTR-00101	LIMEN-SIGNAL-4561660C24DD5920	cross_project_duplicate	es	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala	Evaluación de IA en Guatemala	Same Guatemala UN/UNDP Spanish source record as BTR-00099 in a submitted package copy.	Duplicate translation-sensitive source surface; inherit BTR-00099 ceiling, no independent case promotion.	Deduplicate to BTR-00099/local canonical snapshot before any reuse.
BTR-00102	LIMEN-SIGNAL-45D882CFBD232F20	translation_source_reviewed	it	https://www.agid.gov.it/sites/agid/files/2026-03/LLGG%20procurement_per%20consultazione%20pubblica.pdf	Linee Guida per il procurement di IA nella Pubblica Amministrazione	Italian AgID consultation PDF is locally described as draft AI-procurement guidance; draft status limits claims.	Official consultation/draft source surface for AI procurement only; no final binding control or compliance finding.	Retain for source hardening with draft/consultation warning; extract original sections only if needed.
BTR-00103	LIMEN-SIGNAL-46AC88AAB321225D	translation_source_reviewed	sv	https://www.regeringen.se/rattsliga-dokument/statens-offentliga-utredningar/2025/10/sou-2025101/	Anpassningar till AI-förordningen SOU 2025:101	Swedish government legal-document page is locally summarized as proposing PTS sandbox role; operationality is not verified.	Proposed AI Act adaptation/sandbox source surface only; no operating sandbox or final designation claim.	Retain as proposed-sandbox context; require Swedish source-section extraction for stronger claims.
BTR-00104	LIMEN-SIGNAL-46E70DB951506CC4	translation_source_reviewed	zh	https://www.cac.gov.cn/2022-12/11/c_1672221949354811.htm	Deep synthesis provisions: labeling, technical support, filing/security-management obligations	Chinese CAC rule surface is explicit for deep-synthesis provenance/labeling traceability, but local note says exact articles still need mapping.	Regulatory source-surface/evidence-maturity signal only; no compliance, safety, prevalence, or exact-article claim.	Candidate for later original-language article mapping; do not promote beyond source surface now.
BTR-00105	LIMEN-SIGNAL-47CD24F106397A65	cross_project_duplicate	es	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala	Evaluación de IA en Guatemala	Same Guatemala UN/UNDP Spanish source as BTR-00099/BTR-00101, appearing in another preprint package copy.	Duplicate translation-sensitive source surface; no independent substantive claim.	Deduplicate to BTR-00099 before any language review or extraction.
BTR-00106	LIMEN-SIGNAL-49E3CFE95C09911C	source_surface_only_no_case	cs	https://www.mpo.gov.cz/assets/cz/podnikani/digitalni-ekonomika/umela-inteligence/2024/8/Narodni-strategie-umele-intelience-CR-2030.pdf	AI-MATTERS testing and experimentation facility mention in National AI Strategy 2030	Czech strategy PDF mentions AI-MATTERS/TEF-HEALTH testing infrastructure; local note explicitly says this is not an AI Act sandbox.	Official strategy/source-surface context only; no regulatory sandbox or operational case claim.	Retain as adjacent testing-infrastructure context with warning.
