source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://doi.org/10.1093/9780191996030.003.0021	closed_noncase_source_surface	https://doi.org/10.1093/9780191996030.003.0021	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1093/9780198919575.003.0003	closed_noncase_source_surface	https://doi.org/10.1093/9780198919575.003.0003	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1093/acprof:oso/9780198724506.003.0008	closed_noncase_source_surface	https://doi.org/10.1093/acprof:oso/9780198724506.003.0008	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1093/law/9780198925705.003.0004	closed_noncase_source_surface	https://doi.org/10.1093/law/9780198925705.003.0004	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1093/oso/9780198262329.003.0001	closed_noncase_source_surface	https://doi.org/10.1093/oso/9780198262329.003.0001	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1108/sl-01-2026-0020	closed_noncase_source_surface	https://doi.org/10.1108/sl-01-2026-0020	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/aiars63200.2024.00161	closed_noncase_source_surface	https://doi.org/10.1109/aiars63200.2024.00161	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/atscm67505.2025.11473906	closed_noncase_source_surface	https://doi.org/10.1109/atscm67505.2025.11473906	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/cloud60044.2023.00073	closed_noncase_source_surface	https://doi.org/10.1109/cloud60044.2023.00073	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/codit66093.2025.11321692	closed_noncase_source_surface	https://doi.org/10.1109/codit66093.2025.11321692	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/iccsai59793.2023.10421582	closed_noncase_source_surface	https://doi.org/10.1109/iccsai59793.2023.10421582	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/icdacai59742.2023.00117	closed_noncase_source_surface	https://doi.org/10.1109/icdacai59742.2023.00117	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/jcai.2009.143	closed_noncase_source_surface	https://doi.org/10.1109/jcai.2009.143	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1109/meco66322.2025.11049196	closed_noncase_source_surface	https://doi.org/10.1109/meco66322.2025.11049196	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1111/capa.12587	closed_noncase_source_surface	https://doi.org/10.1111/capa.12587	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
https://doi.org/10.1111/j.1467-9299.1972.tb00120.x	closed_noncase_source_surface	https://doi.org/10.1111/j.1467-9299.1972.tb00120.x	doi.org	doi.org		none	source_surface_accounting			No case-level AI edge-case claim extracted from this DOI/index source surface.	Traceability/disposition only; not evidence of a concrete event, finding, deployment, harm, or legal/compliance outcome.	Do not infer incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, ranking, or ObscureAI suitability.	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Keep closed as noncase source surface unless an original concrete case-level source is supplied.
