signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-AD382BA648654FDD	negative_evidence_candidate	negative_evidence	Local row records a bounded French official-source negative: data.gouv.fr TAAF org found but no datasets/register in the checked note.	bounded absence/weak-source signal only	retain as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-AD3E5E972358B8A0	needs_named_source_extraction	source_proxy	World-synthesis summary names India readiness themes, not a concrete named source surface.	named-source extraction only	extract a named direct source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-overview-bridge/gaia-pallas-world-synthesis.json
LIMEN-SIGNAL-AD4A63A42EE80450	reject_noise	derived_noise	Internal manuscript note, not a direct-source surface.	no direct-source claim should be carried forward	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/pnas-nekropolis-candidate-finding-2026-05-27.md
LIMEN-SIGNAL-AD4AB5913716ECC8	reject_noise	derived_noise	Seed/config keyword only, not a named source surface.	no direct-source claim should be carried forward	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-AD4AF2AA682BA770	reject_noise	derived_noise	Patent query record is unrelated derived corpus material, not a direct-source surface.	no direct-source claim should be carried forward	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-wipo-query-latest.jsonl
LIMEN-SIGNAL-AD4BE08684320644	needs_named_source_extraction	source_proxy	Country queue wishlist names candidate source types for Cayman Islands, not a named reviewable surface.	named-source extraction only	extract a named direct source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-AD4D3D98087FB018	negative_evidence_candidate	negative_evidence	Country-matrix row is a weak-source/gap warning for Turkmenistan procurement evidence.	bounded absence/weak-source signal only	retain as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-AD5351800F8DE26F	reject_noise	derived_noise	Paper draft prose, not a direct-source surface.	no direct-source claim should be carried forward	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md
LIMEN-SIGNAL-AD578C95882169B6	needs_named_source_extraction	source_proxy	Country-gap summary for Japan points toward source families but names no concrete source surface.	named-source extraction only	extract a named direct source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-009/country-gap-routing-delta-v0.3.json
LIMEN-SIGNAL-AD64D904A70F8B8F	reject_noise	derived_noise	Internal method-outline prose, not a direct-source surface.	no direct-source claim should be carried forward	remove from direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/drafts/article-c-software-method-outline.md
LIMEN-SIGNAL-AD6C1977302FB902	reject_noise	derived_noise	Program-results prose about weak layers, not a named source surface.	no direct-source claim should be carried forward	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-AD755D9D35AEF7E9	needs_named_source_extraction	source_proxy	Country queue wishlist names Marshall Islands source types, not a named reviewable surface.	named-source extraction only	extract a named direct source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-AD7940BCF80D9B44	reject_noise	derived_noise	Patent history record is unrelated derived corpus material, not a direct-source surface.	no direct-source claim should be carried forward	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-wipo-query-history.jsonl
LIMEN-SIGNAL-AD79B550698E04D5	merge_existing_surface	existing_surface	Local atlas row already points to the modeled Helsinki AI Register surface.	dedupe against existing local modeled surface only	dedupe against existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-v0.1.csv
