source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://ealegislation.com/document.fwx?rgn=164899	closed_noncase_source_surface	https://ealegislation.com/document.fwx?rgn=164899	ealegislation.com	ealegislation.com		none	policy_law_source_surface		Kyrgyz Republic	Public legal/policy text about a national AI council was found, but no bounded AI edge-case event or finding is isolated.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Exact URL is an ealegislation legal document page; law/policy text is expressly noncase unless it contains a concrete edge-case event or finding, which this cluster does not isolate.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://easychair.org/conferences2/submitted?a=36956181&submission=7709863	blocked_no_public_source	https://easychair.org/conferences2/submitted?a=36956181&submission=7709863	easychair.org	easychair.org		none	blocked_private_submission_surface			No public source text is available from the supplied EasyChair submission URL.	Blocked-source accounting only; no substantive claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Exact URL redirects to an EasyChair login page, so the cluster lacks a public source passage for extraction.	A public proceedings page, paper page, DOI page with relevant passage, or other public original source would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	do_not_use_until_public_source_exists
https://eauth.egov.bg/eauth	closed_noncase_source_surface	https://eauth.egov.bg/eauth/	eauth.egov.bg	eauth.egov.bg		none	government_auth_portal_surface		Bulgaria	The supplied URL is an eAuth government authentication portal, not a concrete AI procurement edge-case record.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check shows an eAuth 2.0 portal; the row metadata also says the candidate was indirect and not a direct procurement source.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://edpb.europa.eu/our-work-tools/documents/our-documents_en	closed_noncase_source_surface	https://www.edpb.europa.eu/our-work-tools/documents/our-documents_en	Our documents | European Data Protection Board	edpb.europa.eu		none	regulator_document_index_surface		EU	The supplied URL is an EDPB documents index/facet surface, not a specific automated-decision case record.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Exact URL resolves to the EDPB documents listing; an index/facet page does not itself provide a concrete event or finding.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://edpb.europa.eu/our-work-tools/our-documents_en	closed_noncase_source_surface	https://www.edpb.europa.eu/our-work-tools/our-documents_en	EDPB documents and opinions	edpb.europa.eu		none	regulator_document_index_surface		EU	The supplied URL redirects to the EDPB documents listing and does not isolate a specific automated-decision case record.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Exact URL resolves to the same EDPB documents index; no bounded source passage or named case is exposed by the cluster.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://egov.gi	closed_noncase_source_surface	https://www.egov.gi/	egov.gi	egov.gi		none	government_portal_surface		Gibraltar	The supplied URL is a general Gibraltar e-government portal, not a concrete AI procurement edge-case record.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check resolves to a government portal homepage; metadata identifies this as a wrapper above any underlying source record.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://egp.gov.bt	closed_noncase_source_surface	https://egp.gov.bt/	e-GP Electronic Government Procurement System	egp.gov.bt		none	procurement_portal_surface		Bhutan	The supplied URL is Bhutan e-GP procurement portal context, not a concrete AI procurement event or finding.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check shows an electronic government procurement system homepage; no AI edge-case source passage is isolated.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://eidas.gov.ie/Irelandtslsignedv6.xml	closed_noncase_source_surface	https://eidas.gov.ie/Irelandtslsignedv6.xml	eidas.gov.ie	eidas.gov.ie		none	trust_list_xml_surface		Ireland	The supplied URL is an Irish eIDAS trusted-list XML file, not a concrete AI retraction or edge-case record.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Exact XML is an official trust-service list; the row points to a source/profile surface rather than a named reviewable AI case.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://enisa.europa.eu/topics/artificial-intelligence-and-next-gen-technologies	closed_noncase_source_surface	https://www.enisa.europa.eu/topics/artificial-intelligence-and-next-gen-technologies	enisa.europa.eu	enisa.europa.eu		none	agency_topic_page_surface		EU	The supplied URL is an ENISA AI/next-gen technologies topic page, not a concrete C2PA or AI edge-case event.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check shows an agency topic/overview page; the cluster does not isolate a bounded finding or incident.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://etalab.gouv.fr/algorithmes-publics	closed_noncase_source_surface	https://www.etalab.gouv.fr/algorithmes-publics	etalab.gouv.fr	etalab.gouv.fr		none	algorithm_accountability_program_surface		France	The supplied URL redirects to a French state AI programme surface, not a concrete algorithmic edge-case event or finding.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check redirects to ia.numerique.gouv.fr; programme/register surfaces are noncase absent a specific record and passage.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://evs.ee/en/evs-bulletin	closed_noncase_source_surface	https://www.evs.ee/en/evs-bulletin	evs.ee	evs.ee		none	standards_bulletin_surface		Estonia	The supplied URL is an EVS standards bulletin/index surface, not a concrete regulatory-sandbox edge-case record.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check shows a standards bulletin page; standards/index pages are noncase unless they contain a specific event or finding.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://fca.org.uk/firms/innovation	closed_noncase_source_surface	https://www.fca.org.uk/firms/innovation	fca.org.uk	fca.org.uk		none	regulatory_innovation_page_surface		United Kingdom	The supplied URL is an FCA Innovation Hub landing page, not a concrete sandbox AI edge-case record.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check shows a generic FCA innovation landing page; no bounded source passage or named case is isolated.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://fca.org.uk/firms/innovation/regulatory-sandbox	closed_noncase_source_surface	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	fca.org.uk	fca.org.uk		none	regulatory_sandbox_page_surface	2022-03-27	United Kingdom	The supplied URL is the FCA Regulatory Sandbox programme page, not a concrete public-sector AI event or finding.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check shows a programme page with published-date metadata; generic sandbox pages are noncase without a specific participant, action, finding, or event.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://fca.org.uk/sites/default/files/images/fca-logo-social-media.jpg	reject_noise	https://www.fca.org.uk/sites/default/files/images/fca-logo-social-media.jpg	fca.org.uk	fca.org.uk		none	image_asset_noise		United Kingdom	The supplied URL is an FCA logo image asset and cannot support a case extraction claim.	Noise rejection only; no source-surface or case claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct URL check returns image/jpeg for a social-media logo, not a textual public source record.	A textual public source record with a concrete event or finding would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	reject_asset_noise
https://fintech.bankofbotswana.bw	closed_noncase_source_surface	https://fintech.bankofbotswana.bw/	Home / Regulatory Sandbox — Bank of Botswana Fintech Portal	fintech.bankofbotswana.bw		none	regulatory_sandbox_portal_surface		Botswana	The supplied URL is the Bank of Botswana fintech sandbox portal, not a concrete AI edge-case event or finding.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	Direct page check shows the Bank of Botswana Fintech Portal homepage; portal/programme context alone is noncase.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
https://fintech.bct.gov.tn/en/sandbox	closed_noncase_source_surface	https://fintech.bct.gov.tn/en/sandbox	BCT Regulatory Sandbox	fintech.bct.gov.tn		none	regulatory_sandbox_page_surface		Tunisia	The supplied URL is identified as a Central Bank of Tunisia regulatory sandbox page, not a concrete AI edge-case event or finding.	Source-surface accounting only; no case-level claim.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, guilt, or ranking from this source surface.	The exact URL returned HTTP 500 during direct check, but input metadata identifies it as a generic BCT Regulatory Sandbox surface; no bounded case record is available in the cluster.	A concrete public event, finding, vulnerability, enforcement record, or direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	close_as_noncase_source_surface
