signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-71054E2840B95A0D	reject_noise	seed_metadata	Seed mission text, not a named direct source surface.	derived/internal artifact only; no direct source-surface claim.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-710FD1CA5621F0E6	negative_evidence_candidate	official_search_negative	Local row is an official-search negative for no public algorithm register found.	absence/search-negative/gap evidence only; not proof of non-existence.	route to negative-evidence or gap queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-710FDFA641402497	source_reviewed_candidate	official_portal	Names a concrete official open-data portal as a bounded public source surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, prevalence, or ranking claim.	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv
LIMEN-SIGNAL-71527E0E5778B6CD	source_reviewed_candidate	official_regulator_page	Names the Central Bank of Kuwait innovation framework page as a direct regulator surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, prevalence, or ranking claim.	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-715D3F1E5ED738C1	merge_existing_surface	existing_registry_surface	Government of Canada AI Register row from an already-modeled local registry surface.	dedupe to an already-modeled local source surface only; no new source-surface promotion.	merge into existing local surface record	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-716C00279C58004B	reject_noise	scholarly_index_record	Scholarly index metadata, not a direct public source surface.	derived/internal artifact only; no direct source-surface claim.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-71827233DCC238BD	translation_review_needed	translation_sensitive_digest	Foreign-language digest points to a plausible court AI surface but local evidence is translation-mediated.	plausible direct source surface only; translation-aware posture review required before any stronger claim.	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json
LIMEN-SIGNAL-718914C759EC2EB0	source_reviewed_candidate	official_institutional_site	Names a concrete government statistics site as a direct institutional surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, prevalence, or ranking claim.	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv
LIMEN-SIGNAL-718D8E40D7B2B9F8	reject_noise	snapshot_ui_noise	Captured UI watermark script noise, not a named source surface.	derived/internal artifact only; no direct source-surface claim.	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/mcmc.gov.my-808be6e10f923475.bin
LIMEN-SIGNAL-71A576ADBD1E24FF	reject_noise	internal_audit_artifact	Internal saturation audit prose, not a direct source surface.	derived/internal artifact only; no direct source-surface claim.	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/source-family-saturation-audit.tsv
LIMEN-SIGNAL-71A79551DAFD48CE	needs_named_source_extraction	matrix_pointer	Matrix row points toward an official court annual report but does not expose the reviewable source directly here.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-032/finland-official-threshold-separation-matrix.tsv
LIMEN-SIGNAL-71ABE9F7B63F96C0	source_reviewed_candidate	official_legislative_page	Snapshot text names the California AI Transparency Act on an official legislature surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, prevalence, or ranking claim.	queue bounded source-surface review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-us-california-ai-transparency-act__1__leginfo.legislature.ca.gov__direct_public_fetch__d4750533814b49a0.html
LIMEN-SIGNAL-71AD888FE9E293C3	merge_existing_surface	existing_registry_surface	Dutch Algorithm Register record from an already-modeled local registry surface.	dedupe to an already-modeled local source surface only; no new source-surface promotion.	merge into existing local surface record	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-71B1953BE3347550	reject_noise	internal_planning_note	Internal next-step planning text, not a direct source surface.	derived/internal artifact only; no direct source-surface claim.	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/next.md
LIMEN-SIGNAL-71FD31120D7A5481	negative_evidence_candidate	source_health_negative	Local ledger records a bounded negative result for the MAS sandbox URL.	absence/search-negative/gap evidence only; not proof of non-existence.	route to negative-evidence or gap queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-data-method-preprint-package-20260607T120747Z/references/source-ledger.md
LIMEN-SIGNAL-720C0FA60274B892	reject_noise	script_narrative	Local script narrative, not a direct source surface.	derived/internal artifact only; no direct source-surface claim.	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/build-pallas-estonia-flagship-case.py
LIMEN-SIGNAL-720E238DDDD44C4C	merge_existing_surface	existing_registry_surface	Dutch Algorithm Register record from an already-modeled local registry surface.	dedupe to an already-modeled local source surface only; no new source-surface promotion.	merge into existing local surface record	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-72256642E86B3F21	negative_evidence_candidate	profile_negative_summary	Local profile summary records absence/gap evidence only.	absence/search-negative/gap evidence only; not proof of non-existence.	route to negative-evidence or gap queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-723AB41FD5750113	needs_named_source_extraction	semantic_link_wrapper	Semantic-link record references a transparency-link field but does not name the underlying direct source surface.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/evidence-package-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-72491BFD2BB828E6	negative_evidence_candidate	official_search_negative	Local row records that checked official sources did not reveal a public regulatory sandbox.	absence/search-negative/gap evidence only; not proof of non-existence.	route to negative-evidence or gap queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv
