source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://algoritmes.overheid.nl/en/algoritme/gm0363/21579514/reports-public-space-signals-sia	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0363/21579514/reports-public-space-signals-sia	Dutch Algorithm Register: Reports public space: signals (SIA)	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Dutch Algorithm Register: Reports public space: signals (SIA), not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0503/51854182/matching-jobseekers-with-vacancies	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0503/51854182/matching-jobseekers-with-vacancies	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0546/35116152/virtual-municipality-assistant-gem	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0546/35116152/virtual-municipality-assistant-gem	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0553/12751163/virtual-municipality-assistant-gem	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0553/12751163/virtual-municipality-assistant-gem	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0599/26381291/virtual-municipality-assistant-gem	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0599/26381291/virtual-municipality-assistant-gem	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government / Datamask	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Algorithm Register of the Dutch government / Datamask, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Algorithm Register of the Dutch government, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government / Zylab Disclosure Support	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Algorithm Register of the Dutch government / Zylab Disclosure Support, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/oorg10264/92994661/chatbot-job	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/oorg10264/92994661/chatbot-job	Chatbot Job / Dutch Algorithm Register	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Chatbot Job / Dutch Algorithm Register, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/pv31/27383155/govchatnllaica	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/pv31/27383155/govchatnllaica	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
