queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BTPS-00033	LIMEN-SIGNAL-A589BC4F62C41DDE	source_url_extracted	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government / Octobox Anonymisation	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.csv:2	Local registry sample row explicitly gives record_url and auto-translation warning.	direct register-record surface only; no factual claim beyond local translated row fields	Extract original Dutch record before stronger use.
BTPS-00034	LIMEN-SIGNAL-B0609521CEF6A24B	source_url_extracted	https://www.mindigital.gr/wp-content/uploads/2022/12/nomos_4961_2022.pdf	Law 4961/2022 Articles 5, 6, 8 / Ministry of Digital Governance / Government Gazette	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv:243	Source-pack row explicitly lists statutory official PDF URL as parent legal source.	translation-safe source review only; no legal or policy conclusion from machine translation	Use original Greek statutory PDF for article-level extraction.
BTPS-00035	LIMEN-SIGNAL-B992680524DE90B0	source_url_extracted	https://www.dia.gov.cz/cs/nase-cinnosti/na-cem-pracujeme/kompetencni-centra/katalog-vyuziti-ai-ve-verejnem-sektoru	Katalog využití AI ve veřejném sektoru / Digital and Information Agency	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_SOURCE_REFRESH.csv:57	Local refresh row explicitly gives official DIA catalog page URL and notes weak item-level content.	translation-safe source review only; no legal or policy conclusion from machine translation	Review original Czech page/item-level content before case use.
BTPS-00036	LIMEN-SIGNAL-C844886B1F990C26	source_url_extracted	https://algoritmes.overheid.nl/en/algoritme/88456515	Algorithm Register of the Dutch government / Sounding language	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv:13	Accession-candidate row explicitly gives resolved official listing/detail URL.	parent-source/record-locator candidate only	Extract original Dutch record fields before coding.
BTPS-00037	LIMEN-SIGNAL-C90446E3B915DED8	source_url_extracted	https://njt.jog.gov.hu/jogszabaly/2023-103-00-00	Act CIII of 2023 on the digital state and digital services / Nemzeti Jogszabálytár	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv:73	Local refresh row explicitly gives national statutory source URL; row is context-only, not AI case evidence.	Source-surface/context only; no legal interpretation or AI-governance finding from translated/local summary.	Extract Hungarian statutory citation and translation notes before parent use.
BTPS-00038	LIMEN-SIGNAL-CA3D0DE846C076C4	source_url_extracted	https://www.et.gr/api/DownloadFeksApi/?fek_pdf=20220100146	Law 4961/2022 Article 8 / National Printing Office / Hellenic Government Gazette	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv:147	Local refresh row explicitly gives Government Gazette PDF URL and Article 8 register-duty metadata.	Source-surface plus local metadata only; no legal finding or reviewed-core promotion.	Extract Article 8 from Greek original with citation-safe notes.
BTPS-00039	LIMEN-SIGNAL-E804FB26BBC30768	source_url_extracted	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF / MOITT	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/persian-urdu-language-latest.jsonl:4	JSONL record explicitly gives seed_url/source_url; local fetch failed, snippet absent.	source locator only until PDF capture; no policy claim	Capture parent PDF locally, then review as English official source.
BTPS-00040	LIMEN-SIGNAL-E8A8C916AA672CFD	source_url_extracted	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana launches National AI Strategy / Ministry of Communication, Digital Technology and Innovations	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl:46	JSONL record explicitly gives seed_url/source_url; local fetch timed out, snippet absent.	source locator only until capture; no strategy/evidence claim	Retry/capture official page locally before source extraction.
BTPS-00041	LIMEN-SIGNAL-ED17ABFB9F71E2BC	source_url_extracted	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-latest.jsonl:2	JSONL record explicitly gives seed_url/url; local fetch failed, snippet absent.	source locator only; no programme or policy claim	Capture official platform page before source-level extraction.
BTPS-00042	LIMEN-SIGNAL-F1FE0396E37BB1D2	source_url_extracted	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government / Zylab Disclosure Support	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-sample-records-v0.2.csv:3	Local registry sample row explicitly gives record_url and auto-translation warning.	parent-source/record-surface only; no factual reliance on translated risk or decision claims	Extract original Dutch parent source before case-level use.
BTPS-00043	LIMEN-SIGNAL-F30B633687C88EC8	source_url_extracted	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government / Octobox Anonymisation	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.csv:8	Gap-map row explicitly gives Dutch register record URL and auto-translation warning.	parent-source/record-surface only; no translated-content factual claim	Extract original Dutch record and rights terms before case-level review.
BTPS-00044	LIMEN-SIGNAL-FA956471C1DFAA87	source_url_extracted	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government / Datamask	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/tables/registry-gap-map-v0.2.csv:10	Gap-map row explicitly gives Dutch register record URL and auto-translation warning.	parent-source/record-surface only; no automated-decision, risk, or rights claim	Extract original Dutch record before edge-case evaluation.
BTPS-00045	LIMEN-SIGNAL-01246E68C2DAC4CF	source_url_extracted	https://spdp.gob.ec/wp-content/uploads/2026/02/ResolIA.pdf	Resolución Nº SPDP-SPD-2026-0009-R / SPDP Ecuador	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:197	Local refresh row explicitly gives official regulator resolution PDF URL and AI personal-data controls summary.	official-source surface and local metadata summary only	Extract original Spanish clauses with citations before any case/legal claim.
BTPS-00046	LIMEN-SIGNAL-02A0B66582AFE1E8	source_url_extracted	https://www.bundesnetzagentur.de/DE/Fachthemen/Digitales/KI/5_Innovationen/start.html	KI-Reallabore / Bundesnetzagentur	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv:7	Local refresh row explicitly gives regulator page URL for AI regulatory sandboxes/deadline context.	official-source surface and deadline-context only	Extract German text for sandbox-policy parent source; avoid operational-status claim.
BTPS-00047	LIMEN-SIGNAL-03FD1A6097E0F442	source_url_extracted	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl:152	JSONL record explicitly gives seed_url and Thai snippet for ETDA guidance page.	official guidance source-surface and vocabulary context only	Translate targeted Thai excerpts for parent-source extraction; avoid policy-effect claims.
BTPS-00048	LIMEN-SIGNAL-04E58F03859CFADC	source_url_extracted	https://algoritmes.overheid.nl/en	Dutch Government Algorithm Register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl:53	JSONL record explicitly gives seed_url/url for the register home and snippet includes auto-translation warning.	register parent-source existence and translation caveat only	Extract parent-source metadata and retain English auto-translation warning.
