queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-03177	LIMEN-SIGNAL-71BA0AE3F66EAD97	country_gap_no_parent_source		Ecuador observability gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:192 (inspected local context lines 190-194)	Country gap/profile search-theme row has no named source or URL.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03178	LIMEN-SIGNAL-72583693D462D1D0	country_gap_no_parent_source		Cyprus observability gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:213 (inspected local context lines 211-215)	Country gap/profile search-theme row has no named source or URL.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03179	LIMEN-SIGNAL-726B9591E4DD6648	country_gap_no_parent_source		Kazakhstan observability gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:195 (inspected local context lines 193-197)	Country gap/profile search-theme row has no named source or URL.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03180	LIMEN-SIGNAL-72CF7E777A12A445	country_gap_no_parent_source		Ecuador observability gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:192 (inspected local context lines 190-194)	Country gap/profile search-theme row has no named source or URL.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03181	LIMEN-SIGNAL-739101F84EF68532	country_gap_no_parent_source		Ghana atlas indicator placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:30484 (inspected local context lines 30432-30490)	Atlas country-profile indicator label has no explicit parent source URL for this indicator row.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03182	LIMEN-SIGNAL-73F14A37D64502D7	country_gap_no_parent_source		Cameroon atlas indicator placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:25589 (inspected local context lines 25553-25605)	Atlas country-profile indicator label has no explicit parent source URL for this indicator row.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03183	LIMEN-SIGNAL-73FA6D83C1A105D0	country_gap_no_parent_source		Ecuador observability gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:192 (inspected local context lines 190-194)	Country gap/profile search-theme row has no named source or URL.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03184	LIMEN-SIGNAL-7411707794E2B737	country_gap_no_parent_source		Bhutan observability gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:187 (inspected local context lines 185-189)	Country gap/profile search-theme row has no named source or URL.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03185	LIMEN-SIGNAL-7422BB788C769EB9	country_gap_no_parent_source		Nauru atlas indicator placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:36108 (inspected local context lines 36072-36124)	Atlas country-profile indicator label has no explicit parent source URL for this indicator row.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
BPSE-03186	LIMEN-SIGNAL-7454BE76C9483111	country_gap_no_parent_source		North Macedonia observability gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:206 (inspected local context lines 204-208)	Country gap/profile search-theme row has no named source or URL.	Processing-state only: source-pack/search-theme triage; no substantive country/source claim.	Extract a named official/institutional/vendor source surface before direct source review.
