signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-AB613071FEA63ECD	reject_noise	internal_seed_config	seed/config metadata, not a direct source surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-AB674F5BBCC3BC90	negative_evidence_candidate	negative_evidence	local row records bounded no-evidence finding for a sandbox surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	retain only as bounded negative-evidence note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-AB6BB49BB8DDB8BA	negative_evidence_candidate	negative_evidence	lane note records a negative check, not a direct source surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	retain only as bounded negative-evidence note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-AB6C516402C10BCE	reject_noise	derived_archive_metadata	archived source-document metadata, not a direct source surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/source_documents.jsonl
LIMEN-SIGNAL-AB6DDBAA656092A2	reject_noise	claim_support_note	claim-support prose about a sandbox, not the source surface itself	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-AB6E29B3994E7E6C	reject_noise	scholarly_claim_table	scholarly claim table, not a direct source surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.md
LIMEN-SIGNAL-AB6E47F4053BD9C6	reject_noise	claim_support_table	claim-support matrix row, not a direct source surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv
LIMEN-SIGNAL-AB70CDE5DE3CAF4A	merge_existing_surface	existing_registry_surface	proxy row points to the already-modeled Helsinki AI Register surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	deduplicate to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-AB74AE786AE8D955	reject_noise	seed_mission_note	seed mission text, not a named direct source surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-AB760E00D6253C32	merge_existing_surface	existing_registry_surface	detail-accession proxy duplicates the already-modeled Helsinki AI Register surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	deduplicate to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-022/detail-ready-row-local-support-board-v0.1.csv
LIMEN-SIGNAL-AB7980D5D9D288D0	reject_noise	literature_screening_row	literature-screening row about a paper, not a direct source surface	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	remove from direct-source queue	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/systematic-literature-screening-20260608.csv
