signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-1492315D1B0FC7EA	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2681	sha256:a9bd54d6ed93ba49905c6d243b13055b85a81213131ec4e0dbea571367c9a880	algorithm or AI register entry,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14954D5404FD2720	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_CANDIDATE_MATRIX_DELTA.csv	96	sha256:d03f860f7c44d791c37d336da49be08cfa643ba06d7152468d8eb5ba476f6394	GN,I05,0,L,0,L,Official portal searches did not locate a public algorithm register or transparency register; retain zero with weak negative evidence warning,TRUE,gn-source-hardening	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-149B8F01F8FA1293	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z	613	sha256:62ef60dc6e86e40cb48fee593dcdda86783e5889755c766dd56ccd807cdf16c5	"why: ""Find Spanish-language public algorithm register and public-sector AI transparency material."""	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14A1EFD2BFB16782	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	AI vulnerability	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/04-quality-management-system-guideline.txt	607	sha256:d723b27cb3b39435711d08ef1f6747afdcb37ba44e74e7dcb0f7890c72ea681f	the AI system on AI vulnerability vectors (adversarial or penetration attacks)	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14A2DA5CB3423E97	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv	7	sha256:294dc95e3d15d9704a063127317c134c661082176047c5b3dc9744c7177cff1b	"estonia_sandbox_evidence_infrastructure,Regulatory Sandboxes Need Evidence Infrastructure,""AI regulatory sandboxes need explicit evidence infrastructure: produced evidence, preserved evidence, verifier roles, and exit-transfer rules."",6,sandbox; regulatory san"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14A4EB9E579C2DAF	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_COUNTRY_SCORE_DELTA.csv	44	sha256:f2e3da73677bbcfe56c77fbb1ed17231f53c4f8261cdfb66985b537d4ba572de	CV,I03,1,L,0,M,Official sandbox search found only descriptive/cooperation use of 'sandbox' and no formal regulatory sandbox programme. Candidate downgrade is conservative and should be human-reviewed.,true,cv-source-hardening	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14B00A6437067A2B	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/pnas-paper-e-novelty-pass-2026-05-27.md	35	sha256:5b16a34a09e4b3c610d63d77899d1f40a807e8432ba48fee14330f5f02d6a5ee	"**Sridharan, K. & Sivaramakrishnan, G. (2026). ""Artificial intelligence in the retraction spotlight."" *Frontiers in Research Metrics and Analytics*.** <https://www.frontiersin.org/journals/research-metrics-and-analytics/articles/10.3389/frma.2025.1737168/full>"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14B5B1668AF0EB2F	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md	439	sha256:6630a7a4e46b00255906d2e3afe99421d28d6edb6246194b70cea246407a0995	| no_algorithm_register_found | No official AI law, AI regulator, sandbox, public algorithm register, or AI evidence-lifecycle source was found. |	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14B877454964C605	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	50	sha256:d6b6fd9cad6da390045f2c5aa8c8155db44b2788a73f1c14a3133b7738cf0d96	"PE,Peru,51.7,49.1,C fragmented but observable,0.84,66.7,33.3,66.7,46.7,50.0,19,16,0,0,medium,4,10,Normal first-pass caution,""human review required for I03, I05, I08, I10"",I03_operational_sandbox_unverified;I05_no_algorithm_register_found;I08_no_AI_procurement_"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-14BB9DC1E662DD23	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/source-map/source-family-provenance-register-v0.1.tsv	12	sha256:cc8bcef7e84d07fd317378f9ab6dbf0a1ae571f910fb72fe5b74d370cea74a29	2026-06-08T16:26:19Z sf11 Security research and advisories P1 2026-06-08T15:58:40Z results/security/status.md The live security package remains an 11-row `3 core / 8 appendix / 1 gap` surface with two exact AVID joins (Langflow and ToolHive), a bounded three-r	needs direct source, source-pack resolution, or translation-aware review before example promotion
