signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-1492315D1B0FC7EA	needs_named_source_extraction	generic_source_pack	Generic gap-sprint JSON mentions an algorithm/AI register entry but does not name a reviewable surface yet.	underlying source naming only	extract the named register surface from local source-pack metadata	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-14954D5404FD2720	negative_evidence_candidate	official_search_negative	Local row records official searches that did not locate a public algorithm register.	absence/search-negative evidence only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-149B8F01F8FA1293	needs_named_source_extraction	seed_wrapper	Seed rationale asks for a Spanish-language algorithm register but does not expose a named source surface.	underlying source naming only	extract the named official source from local seed metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-14A1EFD2BFB16782	source_reviewed_candidate	official_guideline_surface	Local official AESIA guideline text is a concrete institutional source surface.	source-surface existence only; no vulnerability/safety inference	keep as bounded institutional source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/04-quality-management-system-guideline.txt
LIMEN-SIGNAL-14A2DA5CB3423E97	reject_noise	claim_support_noise	Claim-support CSV is internal analytic framing, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv
LIMEN-SIGNAL-14A4EB9E579C2DAF	negative_evidence_candidate	official_search_negative	Country-score row records that official sandbox searches found no formal regulatory sandbox programme.	absence/search-negative evidence only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-14B00A6437067A2B	reject_noise	scholarly_article_noise	Scholarly article citation is not a direct official or institutional source surface for this queue.	no direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/pnas-paper-e-novelty-pass-2026-05-27.md
LIMEN-SIGNAL-14B5B1668AF0EB2F	negative_evidence_candidate	weak_source_warning	Weak-source warning records that no official public algorithm register was found.	absence/gap evidence only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-14B877454964C605	reject_noise	country_index_noise	Observability index row is derived scoring metadata, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-14BB9DC1E662DD23	reject_noise	internal_provenance_noise	Internal provenance register/status prose is not a reviewable source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/source-map/source-family-provenance-register-v0.1.tsv
