signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-2E670E3D98FAECCC	negative_evidence_candidate	negative_evidence_surface	Local snippet is a checked-scope no-source finding for New Caledonia, not a named source surface.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-2E6B6C258727BC1E	needs_named_source_extraction	wrapper_or_proxy	Manifest entry says algorithm or AI register entry but does not expose a named reviewable source surface.	wrapper points toward source; no direct-surface claim yet	extract named source from local packet	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json
LIMEN-SIGNAL-2E6EDDDF56BC024D	negative_evidence_candidate	negative_evidence_surface	Snippet records no public algorithm register found on checked official pages.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-2E713A2B4BD9669A	reject_noise	internal_queue_artifact	Row points to an older source-review input row, not to a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/review-candidates/source-review-batches/20260614T0830Z/source-review-input.tsv
LIMEN-SIGNAL-2E7E853CD1438E4D	needs_named_source_extraction	wrapper_or_proxy	Country matrix row is a wrapper summary and does not name a concrete reviewable source surface.	wrapper points toward source; no direct-surface claim yet	extract named source from local packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-2E88B45F13EF8364	negative_evidence_candidate	negative_evidence_surface	Snippet says the portal is broad transparency material and no public algorithm register was found.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-2E8A767DBF66141E	source_reviewed_candidate	official_sectoral_sandbox_surface	Local metadata names the Reserve Bank of Fiji sandbox guideline and launch notice as concrete official source surfaces.	surface existence only	queue bounded source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-2E8E6CE51831715E	negative_evidence_candidate	negative_evidence_surface	Row is a world-matrix absence statement saying no public algorithm register was found.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/standards-pki-digital-id-exception-cohort.csv
LIMEN-SIGNAL-2E940A86D1E6D652	reject_noise	scholarly_article_noise	This is a scholarly article candidate, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/precision/precision-at-20-books-theory.csv
LIMEN-SIGNAL-2EA10AF361168F28	needs_named_source_extraction	wrapper_or_proxy	Research-queue row lists desired source types for Madagascar but no named source surface.	wrapper points toward source; no direct-surface claim yet	extract named source from local packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-2EA5A2D5B4C4B95F	reject_noise	derived_agent_archive	JSONL agent archive metadata is not a direct source-surface item for this queue.	no direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-125-20260603T0511/source_documents.jsonl
LIMEN-SIGNAL-2EAE37C216307B75	merge_existing_surface	existing_registry_surface	Local evidence is already an AI Register page from Helsinki and should dedupe to the existing modeled surface.	dedupe to existing local surface only	merge into existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-1a7f2679ef4e5517.bin
LIMEN-SIGNAL-2EAF096CF4FC819F	merge_existing_surface	existing_registry_surface	Fact row already models a Helsinki AI Register surface and should merge rather than promote again.	dedupe to existing local surface only	merge into existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-2EAFDC453E8EF0B1	reject_noise	scholarly_article_noise	Book-theory markdown citation is secondary literature, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/books-theory-latest.md
LIMEN-SIGNAL-2EB2EBB66FD13F3A	needs_named_source_extraction	wrapper_or_proxy	Country profile summarizes source conditions but does not expose a named reviewable source surface.	wrapper points toward source; no direct-surface claim yet	extract named source from local packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-2EB5DF4868CB5226	reject_noise	internal_crosswalk_noise	Internal claim-defense crosswalk is a derived project artifact, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-008/claim-defense-crosswalk.tsv
LIMEN-SIGNAL-2EBA8CE2D2F4D766	reject_noise	scholarly_index_noise	Scholarly-index JSONL row is not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-2EC1A042B19D3B99	merge_existing_surface	existing_registry_surface	Dutch Algorithm Register detail page is already a modeled registry surface in local atlas material.	dedupe to existing local surface only	merge into existing modeled surface	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/netherlands-authority-alias-verification-v0.1.csv
LIMEN-SIGNAL-2EC1C43911C67311	reject_noise	scholarly_index_noise	OECD paper index row is secondary literature, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-latest.jsonl
LIMEN-SIGNAL-2EC3EE46EAF1E62E	reject_noise	internal_indicator_digest	Claim-support digest is an internal comparison artifact, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-2EC70A6B0CDFD7C7	reject_noise	internal_project_status	Programme matrix status row is internal lab tracking, not a source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/programme/project-paper-lab-matrix-v0.1.csv
LIMEN-SIGNAL-2ECA6E6524318DED	needs_named_source_extraction	wrapper_or_proxy	Hardening summary hints at source material in Papiamentu but does not name a bounded reviewable surface.	wrapper points toward source; no direct-surface claim yet	extract named source from local packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-2ED4D04751715548	negative_evidence_candidate	negative_evidence_surface	Country index records weak or indirect source evidence and unresolved gaps rather than a named source.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-2EDC55915FCBBE25	negative_evidence_candidate	negative_evidence_surface	Lane candidate row is explicit gap evidence saying no public AI register or inventory was located.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-2EDCE706AC490B18	negative_evidence_candidate	negative_evidence_surface	Weak-source warning is an absence warning, not a direct source surface.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-2EE2188CDC64E0DA	reject_noise	derived_agent_archive	Agent deployment record is not a direct source-surface item for this queue.	no direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-126-20260603T0822/records.jsonl
LIMEN-SIGNAL-2EE2C60ADC6F35D1	merge_existing_surface	existing_registry_surface	Gaia fact already captures a Dutch Algorithm Register surface and should dedupe to that existing surface.	dedupe to existing local surface only	merge into existing modeled surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-facts-latest.jsonl
LIMEN-SIGNAL-2EE523D131DFD5CB	reject_noise	internal_metric_noise	Retraction-watch count table is a derived metric artifact, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-v01-strict-window-label-repaired-20260522T161104Z.csv
LIMEN-SIGNAL-2EF1C321E01B14A0	negative_evidence_candidate	negative_evidence_surface	Snippet is a conservative no-AI-law-source finding with weak gazette search evidence.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-2EF268A93EC7D1B9	reject_noise	patent_noise	Patent-landscape history is not a direct source surface for this queue.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-power-history.jsonl
LIMEN-SIGNAL-2EF2B38D24FCFB61	merge_existing_surface	existing_registry_surface	Schema markup for Helsinki AI Register is part of an already modeled local registry surface.	dedupe to existing local surface only	merge into existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-4eab32bd3c3812da.bin
LIMEN-SIGNAL-2EF7F5EBE21140BA	translation_review_needed	translation_sensitive_official_surface	Local metadata names an official Dominican Republic AI strategy PDF and the evidence is materially Spanish-language.	surface existence only; translation-sensitive	route for translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv
LIMEN-SIGNAL-2F0071051D3D84DE	needs_named_source_extraction	wrapper_or_proxy	Country profile is a wrapper summary and does not itself expose a named reviewable source surface.	wrapper points toward source; no direct-surface claim yet	extract named source from local packet	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-2F0B3D32B997D596	reject_noise	internal_synthesis_noise	This is internal synthesis prose about SYRI/FSV, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/paper/synthesis-clean-body-v0.1.md.bundle/sources/analysis__synthesis-dutch-cluster-syri-line-review-2026-05-19.md
LIMEN-SIGNAL-2F0F97FA6A214534	negative_evidence_candidate	negative_evidence_surface	Country review load row records no public official AI regulatory sandbox source found.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv
LIMEN-SIGNAL-2F10DBA796DDD1F5	negative_evidence_candidate	negative_evidence_surface	Hypothesis-lab row is an absence bundle including no public algorithm register found.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-2F16E59B6708FEEE	needs_named_source_extraction	wrapper_or_proxy	Hardening summary points toward source families but not a named bounded source surface.	wrapper points toward source; no direct-surface claim yet	extract named source from local packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-2F216EFE4A97B5D1	reject_noise	derived_agent_archive	Agent record backup is not a direct source-surface item for this queue.	no direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/records.jsonl.bak-cycle165
LIMEN-SIGNAL-2F25502DF2EDDC23	reject_noise	seed_config_noise	Expansion-seed mission text is internal planning material, not a source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-2F2A3E23C1E24ADA	negative_evidence_candidate	negative_evidence_surface	World weak-source warning is a broad no-sandbox-found absence statement.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-2F3B361B0BC36B73	source_reviewed_candidate	official_sectoral_sandbox_surface	Local metadata names the Bank of Sierra Leone sandbox page and gazetted guideline/application materials as concrete official surfaces.	surface existence only	queue bounded source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-2F45CB22385393CF	negative_evidence_candidate	negative_evidence_surface	Weak-source warning says no public algorithm or automated-decision register was found.	checked-scope absence or evidence-limit only	keep in negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-2F4BBB091816B20D	reject_noise	research_lane_note	Why-it-matters lane note is internal research prose, not a direct source surface.	no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/sandboxes-cases-latest.md
LIMEN-SIGNAL-2F55AAAE153BCAEC	merge_existing_surface	existing_registry_surface	Local export already models the Helsinki AI Register entry and should be deduplicated.	dedupe to existing local surface only	merge into existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-facts-v0.1.csv
