source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://doi.org/10.4337/9781035314751.00029	closed_noncase_source_surface	https://doi.org/10.4337/9781035314751.00029	Regulatory sandboxes	doi.org		none_noncase	source_family_accounting	2024	global/academic	https://doi.org/10.4337/9781035314751.00029 is a scholarly/index/archive/source-family surface related to regulatory sandbox; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; book-chapter lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.4337/9781803926216.00017	closed_noncase_source_surface	https://doi.org/10.4337/9781803926216.00017	Human judgment in the age of automated decision-making systems	doi.org		none_noncase	source_family_accounting	2024	global/academic	https://doi.org/10.4337/9781803926216.00017 is a scholarly/index/archive/source-family surface related to automated decision; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; book-chapter lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.46793/urbanizam25.109dj	closed_noncase_source_surface	https://doi.org/10.46793/urbanizam25.109dj	UPRAVLJANJE NEPOKRETNOSTIMA KAO ODGOVOR NA PITANJA SAVREMENOG DRUŠTVA	doi.org		none_noncase	source_family_accounting	2025	Serbia/academic	https://doi.org/10.46793/urbanizam25.109dj is a scholarly/index/archive/source-family surface related to regulatory sandbox; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; proceedings-article lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.47577/tssj.v7i1.509	closed_noncase_source_surface	https://doi.org/10.47577/tssj.v7i1.509	Public Trust Building through Electronic Governance: An Analysis on Electronic Services in Bangladesh	doi.org		none_noncase	source_family_accounting	2020	Bangladesh/academic	https://doi.org/10.47577/tssj.v7i1.509 is a scholarly/index/archive/source-family surface related to regulatory sandbox; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; journal-article lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.47675/2304-6309-2025-30-75-88	closed_noncase_source_surface	https://doi.org/10.47675/2304-6309-2025-30-75-88	Journal PDF at DOI target; local row signals C2PA background only	doi.org		none_noncase	source_family_accounting		Ukraine/academic	https://doi.org/10.47675/2304-6309-2025-30-75-88 is a scholarly/index/archive/source-family surface related to C2PA; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; scholarly-pdf lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.47688/rba_archives_2006/14630	closed_noncase_source_surface	https://doi.org/10.47688/rba_archives_2006/14630	Research Department - Banking Section - Miscellaneous - Governor's Statistical Register, Old Sheets from Copy of Register - File 2 - 1950 - 1953	doi.org		none_noncase	source_family_accounting	2021	Australia/archive	https://doi.org/10.47688/rba_archives_2006/14630 is a scholarly/index/archive/source-family surface related to AI evidence; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; archival report lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.47688/rba_archives_2006/22723	closed_noncase_source_surface	https://doi.org/10.47688/rba_archives_2006/22723	Government Savings Bank of New South Wales - West Maitland - Signature Register - Register of Depositors Accounts 1-5000 - 1907-1912	doi.org		none_noncase	source_family_accounting	2021	Australia/archive	https://doi.org/10.47688/rba_archives_2006/22723 is a scholarly/index/archive/source-family surface related to AI evidence; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; archival report lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.47820/recima21.v6i3.6338	closed_noncase_source_surface	https://doi.org/10.47820/recima21.v6i3.6338	RECIMA21 article page; local row signals automated-decision background only	doi.org		none_noncase	source_family_accounting		Brazil/academic	https://doi.org/10.47820/recima21.v6i3.6338 is a scholarly/index/archive/source-family surface related to automated decision; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; journal-article lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.48047/pne.2018.55.1.38	closed_noncase_source_surface	https://doi.org/10.48047/pne.2018.55.1.38	The Ethics of Artificial Intelligence in Legal Decision Making: An Empirical Study	doi.org		none_noncase	source_family_accounting	2023	global/academic	https://doi.org/10.48047/pne.2018.55.1.38 is a scholarly/index/archive/source-family surface related to automated decision; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; journal-article lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
https://doi.org/10.4995/edificate2021.2021.13251	closed_noncase_source_surface	https://doi.org/10.4995/edificate2021.2021.13251	La Inteligencia Artificial y su contribución a la optimización de la atención y memoria de los estudiantes a través del diseño del aula	doi.org		none_noncase	source_family_accounting	2021	Spain/academic	https://doi.org/10.4995/edificate2021.2021.13251 is a scholarly/index/archive/source-family surface related to algorithm register; no concrete AI edge-case case candidate is extracted.	Traceability/background accounting only; not reviewed-core evidence of an AI incident, vulnerability, deployment, legal outcome, compliance outcome, safety finding, prevalence, or guilt.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, or fault from this source surface.	Exact DOI surface reviewed via row metadata and DOI resolution/metadata; proceedings-article lacks a concrete bounded AI edge-case event/action/vulnerability/finding or official record beyond background/index traceability. Input disposition: noncase_scholarly_or_index_surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	closed_as_noncase_source_surface; no promotion; no ObscureAI addition
