source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://doi.org/10.18543/djhr.3201	1	LIMEN-SIGNAL-D40947547EF8C156	bulk_named_source_autoresolve	doi.org	https://doi.org/10.18543/djhr.3201	doi.org	algorithm register	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.18572/1811-1475-2026-1-39-43	1	LIMEN-SIGNAL-DC6B165BF4C128B7	bulk_named_source_autoresolve	doi.org	https://doi.org/10.18572/1811-1475-2026-1-39-43	doi.org	AI evidence	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.18632/oncotarget.22345	1	LIMEN-SIGNAL-34F04A672A0C10A1	bulk_named_source_autoresolve	doi.org	https://doi.org/10.18632/oncotarget.22345	doi.org	public sector AI	Local row is a wrapper, summary, or proxy and does not yet expose a named reviewable source surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.1920/co.ifs.2024.0741	1	LIMEN-SIGNAL-CBEB8BF27EBDB9D3	bulk_named_source_autoresolve	doi.org	https://doi.org/10.1920/co.ifs.2024.0741	doi.org	algorithm register	index/proxy row points toward sources but does not name a reviewable direct surface	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.1920/re.ifs.2024.0494	1	LIMEN-SIGNAL-BC1F8127E6BE1AFA	bulk_named_source_autoresolve	doi.org	https://doi.org/10.1920/re.ifs.2024.0494	doi.org	public sector AI	scholarly article row is not itself a direct source surface	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.2139/ssrn.3817043	1	LIMEN-SIGNAL-A2713CAC962F341D	bulk_named_source_autoresolve	doi.org	https://doi.org/10.2139/ssrn.3817043	doi.org	automated decision	Scholarly/index wrapper points toward sources but no named direct surface is exposed.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.2139/ssrn.4782654	1	LIMEN-SIGNAL-9194FFBE649508E4	bulk_named_source_autoresolve	doi.org	https://doi.org/10.2139/ssrn.4782654	doi.org	regulatory sandbox	scholarly SSRN row; no direct sandbox source named locally	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.2139/ssrn.4939604	3	LIMEN-SIGNAL-28291B32E214BE43; LIMEN-SIGNAL-919390B11063CB8B; LIMEN-SIGNAL-F03A774F8AB43109	bulk_named_source_autoresolve	doi.org	https://doi.org/10.2139/ssrn.4939604	doi.org	deepfake; regulatory sandbox	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.2139/ssrn.5068084	1	LIMEN-SIGNAL-EA54D11ADE4874AD	bulk_named_source_autoresolve	doi.org	https://doi.org/10.2139/ssrn.5068084	doi.org	algorithm register	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.2139/ssrn.5180927	2	LIMEN-SIGNAL-D1ED43CCB2E55AD2; LIMEN-SIGNAL-F1DDE5A0AB1FB220	bulk_named_source_autoresolve	doi.org	https://doi.org/10.2139/ssrn.5180927	doi.org	regulatory sandbox	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
