queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00745	LIMEN-SIGNAL-797EB8FED4392464	country_gap_no_parent_source		Curaçao research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:32	Research-queue country gap row lists target source types only; no URL or named parent source.	wrapper/proxy only; no direct-source claim yet	extract named surface from local artifacts
BPSE-00746	LIMEN-SIGNAL-798A1A021697330F	country_gap_no_parent_source		French Southern and Antarctic Lands profile	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:711	Country profile/score paragraph states AI-law and algorithm-register gaps; no concrete URL.	gap/profile only; no source claim	human source selection required before review
BPSE-00747	LIMEN-SIGNAL-798C977E120FF6B7	country_gap_no_parent_source		Greenland matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:96	Country matrix score/gap row lists source titles only and no URL.	gap/profile only; no source claim	human source selection required before review
BPSE-00748	LIMEN-SIGNAL-79AE629BB9F4297E	country_gap_no_parent_source		Argentina atlas indicator I03	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:191	Atlas indicator label/score placeholder; surrounding profile says no operational AI sandbox found.	indicator/profile only; no source claim	human source selection required before review
BPSE-00749	LIMEN-SIGNAL-79C1A6517EB0784A	country_gap_no_parent_source		Somalia second-pass review row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:664	Second-pass country indicator row says no AI procurement controls verified; no URL present.	processing-state/gap only; no source claim	human source selection required before review
BPSE-00750	LIMEN-SIGNAL-79E375343CE69868	country_gap_no_parent_source		Fiji research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:54	Research-queue country gap row lists target source types only; no URL or named parent source.	wrapper/proxy only; no direct-source claim yet	extract named surface from local artifacts
BPSE-00751	LIMEN-SIGNAL-7A5A7FEAD331037D	country_gap_no_parent_source		Pitcairn Islands hardening summary	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:85	Country hardening summary lists multiple source titles but no extractable URL; placeholder requires review.	gap/profile only; no source claim	human source selection required before review
BPSE-00752	LIMEN-SIGNAL-7A85DB65CEDF7E9E	country_gap_no_parent_source		Serbia research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:14	Research-queue country gap row lists target source types only; no URL or named parent source.	wrapper/proxy only; no direct-source claim yet	extract named surface from local artifacts
BPSE-00753	LIMEN-SIGNAL-7A91E6705A3537CB	country_gap_no_parent_source		Niue research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:68	Research-queue country gap row lists target source types only; no URL or named parent source.	wrapper/proxy only; no direct-source claim yet	extract named surface from local artifacts
BPSE-00754	LIMEN-SIGNAL-7A9EE95CF4A03CAD	source_url_extracted	https://fmcide.gov.ng/initiative/nais/	Nigeria National Artificial Intelligence Strategy	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:5733	Local seed object explicitly gives title and url.	source URL only; no incident/legal/safety finding	review extracted public source surface
