row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-00950	LIMEN-SIGNAL-C9DBC943E0EC4DAA	needs_named_url_extraction	P3	regulator_or_public_authority	official sandbox guidance	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_COUNTRY_SCORE_DELTA.csv	4	"JM,I03,2,H,2,H,""BOJ 2024 sandbox guidelines and application requirements are strong current official evidence for a mature fintech regulatory sandbox, but not AI-specific. No score change needed."",false,jm-source-hardening"	BOJ sandbox guidelines/applications are a named official source surface, albeit sectoral.	surface existence only; no legality, safety, prevalence, or compliance inference	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00951	LIMEN-SIGNAL-E159ED5B753C6E08	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_source_surface	public-sector	algorithm register	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/article-a-table-1-source-readiness-v0.1.csv	2	article-a-t1-01,src-001;src-002;src-003,EU/TED countries,EU/TED procurement anchor,Official TED API/docs and data.europa.eu index are ledgered; strongest procurement-side anchor for tiny reproducible fixtures.,No EU-wide algorithm register	Row names a concrete official, institutional, or regulator source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00952	LIMEN-SIGNAL-F2828F493BDC6A9A	needs_named_url_extraction	P3	regulator_or_public_authority	official_legal_or_policy_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	15442	"<p class=""oj-normal"">contribute to the harmonisation of administrative practices in the Member States, including in relation to the derogation from the conformity assessment procedures referred to in Article 46, the functioning of AI regula"	Local source excerpt names a concrete official legal or policy surface.	source-surface existence review only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00953	LIMEN-SIGNAL-F485C53DA43D7BEC	needs_named_url_extraction	P3	regulator_or_public_authority	official_legal_or_policy_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14520	"<p class=""oj-normal"">that AI regulatory sandboxes are open to any applying provider or prospective provider of an AI system who fulfils eligibility and selection criteria, which shall be transparent and fair, and that national competent aut"	Local source excerpt names a concrete official legal or policy surface.	source-surface existence review only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00963	LIMEN-SIGNAL-03EBE57C2ACCE629	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	1589	"<div class=""views-row""><div class=""views-field views-field-nid""><span class=""field-content""><div class=""rhn__item""><a href=""/firms/innovation/regulatory-sandbox/apply"">Apply to the Regulatory Sandbox</a></div></span></div></div>"	local HTML exposes a concrete regulatory-sandbox application surface	source-surface existence/relevance only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00964	LIMEN-SIGNAL-043DDD82CBE80847	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z	4650	"why: ""Kenya has an ICT regulatory sandbox that explicitly lists AI-driven services and digital identity solutions."""	local seed names Kenya's regulatory sandbox as a concrete official surface	source-surface existence/relevance only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00965	LIMEN-SIGNAL-04F831AB4EBC08AA	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	395	"5,CX,Christmas Island,I03,,1,L,1,M,,TRUE,,""ASIC Enhanced Regulatory Sandbox is an official sectoral sandbox source, replacing generic ITU context, but it is financial-services-focused and not AI/Christmas-Island-specific."",,,,cx-source-hard"	names ASIC Enhanced Regulatory Sandbox as a concrete official source surface	source-surface existence/relevance only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00966	LIMEN-SIGNAL-092F8ABB80410FC9	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	1644	"<a href=""/publication/fca/fca-regulatory-sandbox-guide.pdf"">Regulatory Sandbox Guide (PDF)</a>"	Cached local HTML exposes a concrete named FCA sandbox guide surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00967	LIMEN-SIGNAL-0CF16AC3FE5E0D42	needs_named_url_extraction	P3	regulator_or_public_authority	official_regulator_page	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	51	"description: ""Regulatory Sandbox explainer video"","	Local source file is the official FCA Regulatory Sandbox page.	must resolve direct public source before promotion	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00968	LIMEN-SIGNAL-0F9A217E9CC3D2EA	needs_named_url_extraction	P3	regulator_or_public_authority	official_sandbox_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	589	"7,VU,Vanuatu,I03,,1,L,2,H,,TRUE,,""RBV official National Regulatory Sandbox Guideline verifies a functioning regulatory sandbox framework with application, testing/monitoring, reporting, and exit controls; scope appears fintech/payments, not"	Named official Vanuatu sandbox guideline is explicit in local metadata.	existence of named source surface only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00969	LIMEN-SIGNAL-0FAF623F1FB115CE	needs_named_url_extraction	P3	regulator_or_public_authority	official_sandbox_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	98	"2,MU,Mauritius,I03,,1,L,2,M,,true,,""Official Bank of Mauritius and FSC regulatory sandbox sources replace weak generic anchors; AI Unit references regulatory sandboxes for emerging technologies/generative AI, but public AI-specific sandbox"	Named official Mauritius sandbox sources are explicit in local metadata.	existence of named source surface only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00970	LIMEN-SIGNAL-10020CFAF41DBA24	needs_named_url_extraction	P3	regulator_or_public_authority	official_sandbox_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	869	"13,AE,United Arab Emirates,I03,,2,M,2,H,,true,,""SCA/CMA FinTech Regulatory Sandbox page is accessible and detailed; CBUAE and UAE regulatory-sandbox leads remain official but some were bot-blocked/timed out. Evidence supports mature sectora"	Named official UAE sandbox page is explicit in local metadata.	existence of named source surface only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00971	LIMEN-SIGNAL-11E9A1E9B64AD049	needs_named_url_extraction	P3	regulator_or_public_authority	official_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json	473	"title: ""European Digital Innovation Hubs: AI regulatory sandboxes"","	Local metadata names a concrete official source surface: European Digital Innovation Hubs AI regulatory sandboxes page.	existence of a named direct source surface only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
