signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-A72A8CBB594D9C95	translation_review_needed	translation_sensitive_official_surface	Named official source lead appears translation-sensitive in local evidence.	translation-safe source-surface review only	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-A72B68404E574AC1	source_reviewed_candidate	official_guidance_surface	Named Dutch government guidance page is a concrete official source surface.	source-surface existence only; no policy inference	open bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-A7309C1F87D3A0D2	needs_named_source_extraction	derived_matrix_pointer	Matrix delta cites a guideline but does not expose a named reviewable source surface here.	extract named direct source before review	extract exact guideline title or URL locally	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-A7493FC7B9088E1E	reject_noise	derived_atlas_gap_flags	Local atlas gap-flags JSON is derived summary, not a direct source surface.	derived/local artifact only	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-A755EF0CDA9425BD	merge_existing_surface	modeled_registry_surface	Row points to the already-modeled Dutch Algorithm Register surface.	dedupe to modeled registry surface only	merge into NL-ALG-REG surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-A75D4F53E0CECA71	negative_evidence_candidate	official_regulator_negative_check	Official regulator home page is used here as a negative sandbox check.	gap/absence evidence only; not proof of no source	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-A7678E7A7B4FFF40	translation_review_needed	translation_sensitive_official_surface	Foreign-language official-source digest points to a plausible direct surface but needs translation-aware handling.	translation-safe source-surface review only	route to translation-aware source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-records.jsonl
LIMEN-SIGNAL-A783D161DE51D81C	negative_evidence_candidate	official_database_negative_check	Official WIPO Lex results page is used here for negative sandbox screening.	gap/absence evidence only; not proof of no source	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-A784B6F3D1F0C240	reject_noise	internal_script_artifact	Python script text is internal derived artifact, not a reviewable source surface.	derived/local artifact only	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/synthesize-sprint4-tail-from-atlases.py
LIMEN-SIGNAL-A78BF992C4A37457	negative_evidence_candidate	country_review_negative_summary	Local row records a warning or non-find, not a direct source surface.	gap/absence evidence only; not proof of no source	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv
