queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BTPS-00097	LIMEN-SIGNAL-9DEEEEF27E6AED7B	source_url_extracted	https://bosa.belgium.be/fr/AI4Belgium/observatoire	BOSA / AI4Belgium	PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:103	Local row explicitly provides BOSA observatory URL and says it inventories Belgian public-sector AI projects; not a legal algorithm register.	partial transparency/project-inventory source-surface only; no legally mandated register claim	Extract observatory/project-inventory fields with non-register caveat.
BTPS-00098	LIMEN-SIGNAL-A3F92DF7D2B81A52	source_url_extracted	https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	Digitaliseringsdirektoratet (Digdir)	PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv:303	Local row explicitly provides Digdir generative-AI procurement guidance URL with access-control/logging/audit notes.	official AI procurement guidance source-surface; no binding-law, compliance, or implementation-outcome claim	Extract Norway procurement-guidance fields with guidance-only caveat.
BTPS-00099	LIMEN-SIGNAL-A424D9B84B30D707	source_url_extracted	https://www.consigliograndeegenerale.sm/on-line/home/archivio-leggi-decreti-e-regolamenti/documento17156738.html	Consiglio Grande e Generale	PALLAS_READINESS_WORLD_SOURCE_PACK.csv:1692	Local source-pack row explicitly gives San Marino law-archive URL for 2026 sandbox framework law.	sandbox legal-basis source-surface; no operational caseload, AI-specific, or outcome claim	Extract statutory sandbox fields and keep implementation-unknown warning.
BTPS-00100	LIMEN-SIGNAL-A5C2E19E21092261	source_url_extracted	https://ogtic.gob.do/wp-content/uploads/2023/10/ENIA-Estrategia-Nacional-de-Inteligencia-Artificial-de-la-Republica-Dominicana_compressed.pdf	OGTIC / Gabinete de Innovación	PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv:299	Local row explicitly provides ENIA PDF URL and says it proposes a national committee to evaluate/promote AI regulatory sandboxes.	planned/roadmap AI-sandbox source-surface; no operational sandbox claim	Extract planned-sandbox strategy fields with planned-not-operational caveat.
BTPS-00101	LIMEN-SIGNAL-A6A64C2986FFDC6E	source_url_extracted	https://www.bcn.cl/leychile/navegar?idNorma=1209272	Biblioteca del Congreso Nacional / Ministerio Secretaría General de la Presidencia	PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:143	Local row explicitly provides Ley 21.719 URL for Chile data-protection agency and automated-decision/profiling transparency concepts.	adjacent automated-decision/data-governance source-surface; no dedicated AI-regulator claim	Extract adjacent-governance fields with non-AI-regulator warning.
BTPS-00102	LIMEN-SIGNAL-A9516D938EDB1705	source_url_extracted	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD	spanish-portuguese-language-records.jsonl:1	Local JSONL record has seed_url/url for ANPD sandbox page and captured snippet framing AI as regulatory sandbox scope.	candidate official-source extraction only; no legal, compliance, effectiveness, or prevalence claim	Extract Portuguese passages and provenance before parent promotion.
BTPS-00103	LIMEN-SIGNAL-AC318938A4B4BA7D	source_url_extracted	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA	southeast-asian-language-latest.jsonl:2; southeast-asian-language-records.jsonl:57	Local latest/source records explicitly point to ETDA generative-AI governance guidance URL; nearby record confirms official captured guidance surface.	candidate original-language guidance surface only; no compliance, safety, or implementation finding	Extract bounded Thai passages with provenance before parent-source use.
BTPS-00104	LIMEN-SIGNAL-B1896500C4D6C69E	source_url_extracted	https://www.cnil.fr/fr/bilan-bac-a-sable-IA-services-publics	CNIL	PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:239	Local row explicitly provides CNIL AI/public-services sandbox report URL and warns it is French national, not French Guiana-local evidence.	Official French national sandbox-report context only; no territorial sandbox or compliance finding	Extract CNIL title/URL and national-context warning if retained.
BTPS-00105	LIMEN-SIGNAL-BDB9A70D91333379	source_url_extracted	https://www.regeringen.ax/sites/default/files/attachments/page/LFxx20252026_280126_rem.pdf	Ålands landskapsregering	PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:72	Local row explicitly provides Åland draft-bill PDF and says proposed Chapter 4 covers sandboxes/testing with draft-status warning.	candidate draft-source extraction only; no operational sandbox or legal-effect claim	Extract Swedish draft-bill passages with draft/proposal caveat.
BTPS-00106	LIMEN-SIGNAL-BEBE4CEEAB6D3313	parent_source_wrapper		Ísland.is / Persónuvernd wrapper	PALLAS_SECOND_PASS_SCORE_CHANGES.csv:280; PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv:109-110	Input points to a score-change wrapper and local evidence resolves to multiple official Iceland sandbox rows, so a human must choose the parent source.	candidate historical pilot-source extraction only; no active sandbox maturity claim	Choose between the January 2022 setup notice and February 2022 information/application notice before extraction.
