source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://gov.uk/algorithmic-transparency-records/cabinet-office-assist	closed_noncase_source_surface	https://www.gov.uk/algorithmic-transparency-records/cabinet-office-assist	Cabinet Office Assist	gov.uk	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	2025-06-04; updated 2025-10-27	United Kingdom	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	Official algorithmic transparency record for Cabinet Office Assist is a registry/deployment transparency surface, not an edge-case finding.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://arcop.bf	closed_noncase_source_surface	https://www.arcop.bf/	ARCOP homepage — Autorité de régulation de la commande publique	arcop.bf	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	undated	Burkina Faso	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	ARCOP homepage is a public procurement regulator/source-family surface; no AI edge-case event or finding is present in the cluster.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://cpbn.com.na	closed_noncase_source_surface	https://www.cpbn.com.na	Central Procurement Board of Namibia portal — Central Procurement Board of Namibia	cpbn.com.na	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	undated	Namibia	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	CPBN portal is a procurement/bids surface; cluster metadata does not identify a concrete AI event, vulnerability, or finding.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://eprocurement.gov.tj/ru/searchanno	closed_noncase_source_surface	https://eprocurement.gov.tj/ru/searchanno	Public procurement portal and electronic digital signature documentation — State public procurement portal	eprocurement.gov.tj	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	undated	Tajikistan	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	State procurement portal/search surface and e-signature documentation context; no case-level AI edge-case record identified.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://esppra.co.sz/sppra/legislation.php	closed_noncase_source_surface	https://www.esppra.co.sz/sppra/legislation.php	ESPPRA Procurement Act page — Eswatini Public Procurement Regulatory Agency	esppra.co.sz	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	2011 procurement act page; checked 2026-06-17	Eswatini	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	ESPPRA legislation page is law/procurement context; it contains no concrete AI edge-case event/finding in this cluster.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://etendering.tenderboard.gov.om/product/publicDash	closed_noncase_source_surface	https://etendering.tenderboard.gov.om/product/publicDash	eTendering public dashboard — Tender Board Sultanate of Oman	etendering.tenderboard.gov.om	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	undated	Oman	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	eTendering public dashboard is procurement statistics/tender surface; no concrete AI edge-case record identified.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://fmcide.gov.ng/fmcide-and-meta-launch-govguide-nigeria-an-ai-powered-government-services-chatbot	closed_noncase_source_surface	https://fmcide.gov.ng/fmcide-and-meta-launch-govguide-nigeria-an-ai-powered-government-services-chatbot/	GovGuide Nigeria government-services chatbot	fmcide.gov.ng	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	2026-05-21	Nigeria	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	Official launch article for GovGuide Nigeria describes an AI-powered services chatbot; it is a product/public-service launch surface, not an adverse finding or edge-case event.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://fr.tunisie.gov.tn/service/556/6-acc%C3%A8s-au-syst%C3%A8me-d-achats-publics-en-ligne-de-la-pr%C3%A9sidence-du-gouvernement.htm	closed_noncase_source_surface	https://fr.tunisie.gov.tn/service/556/6-acc%C3%A8s-au-syst%C3%A8me-d-achats-publics-en-ligne-de-la-pr%C3%A9sidence-du-gouvernement.htm	Access to online public procurement system TUNEPS — Government of Tunisia	fr.tunisie.gov.tn	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	undated	Tunisia	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	Government service page for TUNEPS access is a procurement-system source surface; no concrete AI edge-case event/finding identified.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://fsmlaw.org/fsm/code/title55/T55_Ch04_2014.html	closed_noncase_source_surface	https://fsmlaw.org/fsm/code/title55/T55_Ch04_2014.html	Government Contracts chapter — Legal Information System of the Federated States of Micronesia	fsmlaw.org	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	2014 chapter; last-modified 2020-04-30	Federated States of Micronesia	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	Government contracts legal chapter is law/procurement context; it is not a case-level AI edge-case source.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
https://kore.ai/agent-platform	closed_noncase_source_surface	https://kore.ai/agent-platform/	Kore.ai Artemis Agent Platform	kore.ai	N/A - source surface closed as noncase	none_noncase_source_surface	source_family_context_only	last-modified 2026-06-16	Vendor/global	Cluster is usable only as contextual source-surface evidence; no concrete AI edge-case candidate extracted.	Context/source-family accounting only; no reviewed-core or ObscureAI promotion.	Do not infer incident truth, legal/safety/compliance finding, deployment proof beyond source text, prevalence, ranking, or guilt.	Kore.ai Artemis page is a vendor product/governance claims surface; no concrete event, vulnerability, or independent finding in cluster.	Concrete public source passage tying a bounded AI edge-case event/action/vulnerability/finding to an entity and date.	Reviewed-core acceptance plus hardened bounded claim and evidence packet.	close_source_surface_no_promotion
