signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-657766056ECDD5C3	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl	14	sha256:6a2954c863a821d4a210ba6e394fcb93ea2b0b50e80b2460225f452f325c451c	"{""authority"": ""primary-or-standards-source"", ""claim"": ""Estonia can be modeled as a standards-conformity chain connecting TTJA, EVS, EAK, Product Conformity Act, RIA, Kratid, and sectoral sandboxes."", ""claim_id"": ""estonia_standards_conformity_chain"", ""hit_terms"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6589220F4D0B0EDD	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json	2198	sha256:0f2cec8f8973144b2f1f0729d794b4c4018f72dbc07dae3e0692c364ac4e902b	"summary: ""India shows mature digital identity/PKI, cybersecurity, procurement platform, and open-data infrastructure, with active AI policy/mission evidence and sectoral sandboxes. First-pass gaps are concentrated around standalone AI law implementation, a n"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-658BFC6CA38C1A60	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	753	sha256:54d4c6f629589edd33924263c74d44b41d3321dc5fb814becc551105e3132f02	"NO,Norway,I10,Anskaffelse av generativ KI,Digitaliseringsdirektoratet (Digdir),https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546,2026-05-30,official AI procurement guidance,""AI-use logging, audit and provenance tools"",H,""For generative"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6590A539B533AC41	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/facts.jsonl	29	sha256:61d2b6ec29ac83628cfbd3f761c959df8c9e3f97cbcbb87ae2fede7f17f6dc9f	"{""agent_id"": ""helsinki-parking-chatbot"", ""claim"": ""Helsinki’s AI register describes the parking chatbot as a public customer-service channel that answers parking questions using natural-language topic detection, trained discussion paths, open data, and optiona"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-659571E526A8F558	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/draft.md	139	sha256:d3ed3066f0b49e4be61055571b98144e1b94ae0d092a51ec310659dadc1ab363	Weak-source warnings are not clerical footnotes. They are part of the analysis. The second-pass completion report reports 1,631 human-review queue rows across the global package and 218 countries with unresolved weak-source warnings. For the Estonia-Finland ca	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6596AC83F629E831	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	284	sha256:f5e5fbc7bfcffd09dc17b816c65fe9258c3337e2881962ddad98f26e1fbc786b	"{""already_in_main_dataset"": false, ""authors"": [], ""category"": ""scholarly-index-result"", ""container_title"": ""Market Regulation and Private Law"", ""corpus_version"": ""v0.2-working"", ""doi"": ""10.1017/9781009526616.008"", ""domain"": ""doi.org"", ""factory_record_id"": ""c8d"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-65981FE9FEBD4D2A	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv	14	sha256:c7170c4de143938ded5666848ab943533f6dabbc62fae2be04e2b00d7f05d5e5	LR,Liberia,I03,1,L,0,M,-1.0,L->M,score_change,true,No official regulatory sandbox source was verified after checking CBL regulatory framework pages and LTA regulations; recommend conservative candidate downgrade unless a hidden/sector sandbox source is later f	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-659C03F2F39CC1F2	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/synthesize-sprint4-tail-from-atlases.py	322	sha256:36a5cae20a35db9f3f65c66f3da53b2a2125d563f0f518d4690c10c09f0fd1ce	AI law implementation, sandbox maturity, AI standards participation, public algorithm registers, and AI lifecycle controls need a targeted pass.,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-659EB5C3C5EF5FB8	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-curated.csv	72	sha256:c122c0bb5124b00a684c98a202fe6746921c9bcf9286f1aa5b153578d9bdb3bb	24a87350afba196899f8e219,estonia-case,strong,125.9175,use cautiously with cited support,pallas,/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_CANDIDATE_MATRIX_DELTA.csv,pallas,/srv/tyche/pallas/pallas-ai-agent-observatory/rep	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-65B1AF0CF9D26498	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192929Z/claim-support-digest.json	1384	sha256:c86a0990148e8aa917968fed2444c4f16d8d5cb87e5ba438a39c90041bd2efad	"text: ""- Artifacts: - OK `submissions/cerc-2026/SUBMISSION-RECORD-7709863.md` - URLs: - OK `https://easychair.org/conferences2/submitted?a=36956181&submission=7709863` status=200 error=HTTP 404 ### ai_act_article_57_sandbox_duty - Paper: Estonia sandbox pape"	needs direct source, source-pack resolution, or translation-aware review before example promotion
