signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-657766056ECDD5C3	needs_named_source_extraction	proxy_or_wrapper_source	Local wrapper/proxy metadata points toward an underlying source, but the named reviewable surface is not cleanly exposed here.	proxy evidence only until the underlying named source is extracted	extract the named source title/URL from the local proxy row before direct-source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-6589220F4D0B0EDD	needs_named_source_extraction	proxy_or_wrapper_source	Local wrapper/proxy metadata points toward an underlying source, but the named reviewable surface is not cleanly exposed here.	proxy evidence only until the underlying named source is extracted	extract the named source title/URL from the local proxy row before direct-source review	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-658BFC6CA38C1A60	translation_review_needed	non_english_official_surface	Source-pack row names Digdir's Norway guidance page, but the cited surface/title is Norwegian and translation-sensitive.	surface plausibility only until translation-sensitive review is completed	route for translation-aware source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv
LIMEN-SIGNAL-6590A539B533AC41	merge_existing_surface	existing_modeled_surface	This points to Helsinki's already-modeled municipal AI-register surface rather than a new source family.	dedupe only; do not re-promote, count, or rank as a new surface	dedupe to existing local source ledger entry	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-659571E526A8F558	reject_noise	internal_or_derived_noise	This is internal manuscript/config/script/derived material, not a direct-source surface.	not a direct-source surface for this queue	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/draft.md
LIMEN-SIGNAL-6596AC83F629E831	reject_noise	internal_or_derived_noise	This is scholarly/index/article metadata, not a direct-source surface for bounded source review.	not a direct-source surface for this queue	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-65981FE9FEBD4D2A	negative_evidence_candidate	negative_gap_signal	This row records a local negative/weak-source finding rather than a positive direct-source surface: LR,Liberia,I03,1,L,0,M,-1.0,L->M,score_change,true,No official regulatory sandbox source was verified after checking CBL regulatory framework pages and LTA r...	negative/absence signal only; not proof of non-existence	keep as bounded gap/negative evidence and do not promote as a positive surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-659C03F2F39CC1F2	reject_noise	internal_or_derived_noise	This is internal manuscript/config/script/derived material, not a direct-source surface.	not a direct-source surface for this queue	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/synthesize-sprint4-tail-from-atlases.py
LIMEN-SIGNAL-659EB5C3C5EF5FB8	needs_named_source_extraction	proxy_or_wrapper_source	Local wrapper/proxy metadata points toward an underlying source, but the named reviewable surface is not cleanly exposed here.	proxy evidence only until the underlying named source is extracted	extract the named source title/URL from the local proxy row before direct-source review	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-curated.csv
LIMEN-SIGNAL-65B1AF0CF9D26498	reject_noise	internal_or_derived_noise	This is internal manuscript/config/script/derived material, not a direct-source surface.	not a direct-source surface for this queue	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192929Z/claim-support-digest.json
