queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BTR-00593	LIMEN-SIGNAL-90B954156B610F64	multilingual_official_source	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-latest.jsonl	6	local evidence points to a plausible direct official source but the material is translation-sensitive.	existence only pending translation-sensitive check	route to translation-aware local review
BTR-00594	LIMEN-SIGNAL-915E4C9F50A9803A	multilingual_official_source	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/dutch-belgian-language-records.jsonl	44	local evidence points to a plausible direct official source but the material is translation-sensitive.	existence only pending translation-sensitive check	route to translation-aware local review
BTR-00595	LIMEN-SIGNAL-9164364F7E1E7A23	multilingual_official_source	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-latest.jsonl	1	local evidence points to a plausible direct official source but the material is translation-sensitive.	existence only pending translation-sensitive check	route to translation-aware local review
BTR-00596	LIMEN-SIGNAL-9303DC991D0582BE	needs_source_resolution	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl	73	local evidence points to a Portuguese sandbox source family and is translation-sensitive	plausible direct source surface but translation-sensitive	route to translation-aware direct-source review
BTR-00597	LIMEN-SIGNAL-936B12C4FAA6D372	direct_surface_candidate	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	398	French government page is a plausible direct official source surface but locally translation-sensitive	plausible direct source surface but translation-sensitive	route to translation-aware direct-source review
BTR-00598	LIMEN-SIGNAL-936F2802313F26BF	multilingual_direct_surface_record	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-latest.jsonl	6	multilingual official-source record points to a plausible direct surface but local evidence is materially non-English	surface existence only pending translation-aware review	queue translation-aware named-source extraction
BTR-00599	LIMEN-SIGNAL-93AACFF4655A577A	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southern-europe-language-records.jsonl	96	plausible direct source surface is materially non-English or translation-sensitive	surface existence only pending translation-aware review	queue translation-aware bounded review
BTR-00600	LIMEN-SIGNAL-93D69AC67D6C1D91	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/persian-urdu-language-records.jsonl	48	plausible direct source surface is materially non-English or translation-sensitive	surface existence only pending translation-aware review	queue translation-aware bounded review
BTR-00601	LIMEN-SIGNAL-949A3164CE39C0B7	non_english_official_supporting_surface	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	31	local row names a concrete official Danish source surface but the evidence is non-English and not a register	surface existence only pending translation-aware review	queue translation-aware bounded review
BTR-00602	LIMEN-SIGNAL-95FD3CEE05F58072	official law / regulator source	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/source_documents.jsonl	1	Local metadata names a concrete official source, but the retained evidence is materially Russian and needs translation-aware review.	source-surface existence only	send for translation-aware source review
