queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BTPS-00081	LIMEN-SIGNAL-6C59C394579067CF	source_url_extracted	https://aesia.digital.gob.es/storage/media/10-robustness-guideline.pdf	AESIA 10 Robustness guideline	/srv/tyche/atlas/imports/zeus3-tyche-thesis-atlas-factory-20260605/inbox/official/aesia/guides-links.json:11; source text: /srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/10-robustness-guideline.txt:557-562	Local AESIA guide ledger explicitly maps the robustness text to the public PDF URL.	Guidance-text source-surface only; no safety finding, prevalence, or incident truth claim.	Extract bounded robustness paragraph with provenance and keep as edge-case vocabulary evidence.
BTPS-00082	LIMEN-SIGNAL-6D54AE972DB2C7CE	source_url_extracted	https://www.gob.pe/institucion/pcm/informes-publicaciones/6879780-catalogo-de-aplicaciones-con-inteligencia-artificial-en-el-estado-peruano	Catálogo de Aplicaciones con Inteligencia Artificial en el Estado Peruano	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv:252; delta row: PALLAS_SECOND_PASS_SPRINT_15_COUNTRY_SCORE_DELTA.csv:116	Source-refresh row gives concrete PCM catalog URL; delta row only summarizes register-status caveat.	Official Spanish catalog source-surface only; transparency catalog, not formal algorithm-register finding.	Extract catalog metadata and fields; retain warning about register-status ceiling.
BTPS-00083	LIMEN-SIGNAL-73BB9E2B68292ADD	parent_source_wrapper		Civio public BOSCO dossier / automated decisions page	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/cases/es-bosco/timeline.md.bundle/timeline.md:17; notes: timeline.md:45-46	Timeline points to a dossier/extracted-text wrapper with primary litigation links, but no concrete public parent URL is locally resolved in the bundle.	Parent-source extraction candidate only; no substantive BOSCO finding from this row.	Resolve local extracted-text path or recapture dossier before case-level use.
BTPS-00084	LIMEN-SIGNAL-77686F26A174F0A5	source_url_extracted	https://www.malaysia.gov.my/en/my-initiative/whole-government-digital-services/tadbir-urus/national-guidelines-on-artificial-intelligence-governance-and-ethics-aige	Malaysia National Guidelines on AI Governance and Ethics	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl:167	JSONL metadata explicitly provides seed_url for the Malaysia AI governance guideline.	Official guideline source-surface only pending original-language extraction.	Extract readable guideline text and deduplicate with BTR-00556.
BTPS-00085	LIMEN-SIGNAL-7AF3DD18D74273FF	source_url_extracted	https://www.kela.fi/tekoalyrekisteri	Kelan tekoälyrekisteri ja vastuullisen tekoälyn käytön periaatteet	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv:1286	Local fact row explicitly names Kela AI register source_url for Kela-Kelpo chatbot.	Source-surface and register-entry extraction candidate; no broader performance or compliance claim.	Extract original Finnish register entry with bounded translation notes.
BTPS-00086	LIMEN-SIGNAL-7B48A3EF742DB0B1	source_url_extracted	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/local-hermes/PCEE241002/data/lanes/spanish-portuguese-language-latest.jsonl:1	Local JSONL record gives seed_url and snippet for the official ANPD AI sandbox page.	Official sandbox-source extraction candidate; no compliance or impact finding.	Extract original Portuguese source text and record translation caveats.
BTPS-00087	LIMEN-SIGNAL-7F9ACF68F4EFBE4A	source_url_extracted	https://indotel.gob.do/sandbox-regulatorio/	Sandbox Regulatorio	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv:300	Source-pack row gives the INDOTEL sandbox URL and notes sectoral telecom/digital-certification scope.	Sectoral sandbox source-surface only; not AI-wide or case-level.	Extract bounded parent-source fields for sectoral sandbox only, preserving not-AI-wide warning.
BTPS-00088	LIMEN-SIGNAL-81BDD0BF49A56516	source_url_extracted	https://www.cnil.fr/fr/bac-sable-intelligence-artificielle-et-services-publics-la-cnil-accompagne-8-projets-innovants	CNIL bac à sable intelligence artificielle et services publics notice	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:240	Source-refresh row gives concrete CNIL AI public-services sandbox notice URL and territorial caveat.	Official sandbox source-surface; no territorial GF claim.	Extract bounded CNIL national sandbox source fields with territorial caveat.
BTPS-00089	LIMEN-SIGNAL-8396C57B46B147E5	source_url_extracted	https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/comunicacion/publicaciones/guia-para-evaluacion-del-estudio-impacto-algoritmico-eia/guia-para	Guia para la evaluacion del Estudio de Impacto Algoritmico (EIA)	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv:330	Source-refresh row gives concrete Agesic EIA guidance URL and warning against regime claims.	Algorithmic-impact guidance surface only; no enforcement or regime claim.	Extract bounded guidance/source fields; preserve warning against post-market/revocation claims.
BTPS-00090	LIMEN-SIGNAL-8615EEE63EC71DCB	source_url_extracted	https://www.argentina.gob.ar/sites/default/files/guia_ai-final-2025.pdf	Guía para entidades públicas y privadas en materia de Transparencia y Protección de Datos Personales para una Inteligencia Artificial responsable	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:24	Source-refresh row gives official Argentina PDF URL and describes procurement-adjacent limits.	AI guidance/procurement-adjacent surface only; no mandatory-control claim.	Extract bounded guide fields with explicit non-mandatory procurement warning.
