signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-20FDCC6184BBCD49	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.csv	143	sha256:3bf945310b532825793d15e5c5a026b299413119a620d61664fcfd7ee94c9bb3	japan,Japan,P2,public_algorithm_register,Public algorithm register / transparency,10,gap,0	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-20FEF0748CF0A231	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl	58	sha256:205c10a590f44feaebf785a30ead42cb7d966bfcba20e9447e9377fcb8440b3d	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": ""dc582d1f79711d539044efb89ed866af625e5267e39d0b17cdb275ef3aa1b528"", ""content_type"": ""text/html; charset=utf-8"", ""corpus_version"": ""v0.2-wo"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-21065852E50F1AFB	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	316	sha256:02ae92ec54e65ea5ba0e7944476b8339ceeb560e808c57566cf9f7179bf00fff	"{""already_in_main_dataset"": false, ""authors"": [""Dieter Walter Liedtke""], ""category"": ""scholarly-index-result"", ""container_title"": """", ""corpus_version"": ""v0.2-working"", ""doi"": ""10.63368/time.entropy.ni.hit.2026"", ""domain"": ""doi.org"", ""factory_record_id"": ""2c148"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-21066C2B18DFE7F8	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv	27	sha256:fad8376b20ff78e65fa8e91ee7b89aef38662e2c512f7adca74820c871811f6c	VN,Vietnam,2.67,3,3,3,2,1,M,23,revocation / suspension|attestation / provenance,2,no_public_algorithm_register_found;no_single_ai_supervisory_authority_confirmed;ai_specific_procurement_rules_not_found;ai_post_market_attestation_revocation_regime_not_found;som	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2108E5EBA24E17E3	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv	1271	sha256:b9ec2e51c8227148c7177f756455e34e8021c3fb9863c13fb839ac19779aad4d	"EU,helsinki-sotebotti-hester-register-20260531,helsinki-sotebotti-hester,Sotebotti Hester,description,""Helsinki's AI register describes Sotebotti Hester as a chatbot for social services, health care, and rescue services that combines multiple knowledge bases a"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-211BD586748CBB6A	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southern-europe-language-history.jsonl	2	sha256:752d7a641c31ae110b044e403286ae560a9c9a0e75fe0e97f020b6edcc8b5e88	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": ""c674dcf7e1d4b6a3763149526fb5cc0e3559f8c1b3be28c46d34cc323cf4540a"", ""content_type"": ""text/html; charset=UTF-8"", ""corpus_version"": ""v0.2-wo"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-211DA12150308033	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv	126	sha256:3f414e4fe7d5e8aa1322f73d0462894d5684b0ab1dc6343c6bb113fb20f1e954	"ph-source-hardening,PH,Philippines,I05,1,L,1,M,confidence_only,""Checked Open Data Philippines and FOI portal surfaces; no public algorithm register found and FOI was blocked. Negative evidence is still limited, so keep low score but candidate confidence can ri"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-212569384136CA2B	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv	17	sha256:31ba4e7dd333edf45887a295ce8837298004dca7e742bed1bde1a6058cb78400	"NL-AMS-ORG__purpose,,Amsterdam municipal coverage — nested organisation page — purpose,Amsterdam coverage in Dutch national Algorithm Register,organisation_page_in_register,source_family,yes,""Amsterdam, Netherlands"",Netherlands,nl/en via national register,see"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2125CDAD746893DD	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/journal.md	3207	sha256:7ec8d0291bb57941a5ef6293802cb0e5dcc2b375671fd9f8b114a17ccc94527f	*Computer-generated content and the AI/ML retraction record, 2018-2026: a	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-212C66EBA26C6F55	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/atlas/tyche-thesis-atlas-factory/bin/hermes_analysis_verification_priority.py	149	sha256:27b1dc80ac81cead3499e35f286fbcc2df686d67c96e9521dc35ad022881b425	"terms: [""algorithm register"", ""ai register"", ""public algorithms"", ""amsterdam"", ""helsinki"", ""odap"", ""canada"", ""transparency standard""],"	needs direct source, source-pack resolution, or translation-aware review before example promotion
