signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-6756E1F2CA54EF28	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	71	sha256:0a36badf3ee1d8c2e6cf8b02b033c4d03bc5dd5308a46bd21d8b969f120e79ca	PN,Pitcairn Islands,high,D thin visibility,high,Pitcairn Islands AI Act implementation competent authority; Pitcairn Islands algorithm register public sector AI; Pitcairn Islands AI regulatory sandbox; Pitcairn Islands AI procurement public sector guidance; Pi	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-675BF65C2B3E9EE5	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv	827	sha256:4f2645a4e50d0e3580892ddd308b28ad430935e19d95d88dd5839200fc1a2e01	EU,helsinki-proton-lumo-education-register-20260531,helsinki-kasko-proton-lumo,Helsinki education-sector Proton Lumo deployment,deployment,Helsinki's AI register says the Education Division has adopted Proton Lumo as a chatbot that teachers can use for teachin	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-675E491F7FE2FBC7	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_COUNTRY_SCORE_DELTA.csv	36	sha256:ade14cfbd19f67ac428f8b8d1e3202b2e0a8676d860f89ce027b7cea16fe5839	LY,I05,0,L,0,M,Static official searches for algorithm/register terms found no public algorithm register or AI-system transparency register. Confidence improves as negative evidence only.,true,ly-source-hardening	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-676F1390E18321D1	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/session-resume-2026-05-23-evening.md	87	sha256:dc375ce666985a68d11b27d08c00b769e145b42f6af49eb5b1425015064f8934	1 Stanford Alpaca rescinded model. **None are in the Retraction Watch	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-676FE8D2ED5A5C74	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	procedural contamination	/srv/tyche/projects/limen-ai-edge-case-atlas/results/multilingual/compliant-discovery-route-matrix-v0.1.tsv	3	sha256:cbb5b3bc906fc6f7031e1aeac0921ed99614d325363e5dbf3c7c217badc23a9e	LMWCS-20260606-001 Finland fi Yle https://yle.fi/a/74-20212545 positive_control_direct_non_official baseline Direct-source-resolved public-broadcaster row with institution-specific procedural contamination signals; reviewer-legible because the article names th	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-67726BB1EC461E86	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192929Z/claim-support-digest.json	2372	sha256:00d48be425b782c98c179d5686d8aca036449b6bcbe716b14b7319b67c9d0b01	"text: ""- URLs: - OK `https://accelerate.ee/experimentation-framework/` status=200 error= - OK `https://www.fi.ee/en/finantsinspektsioon/innovation-hub/paringud-ja-kontakt/test-environment` status=200 error= - OK `https://www.ttja.ee/ariklient/ohutus/tooted-t"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6778108A9F5BE6F2	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/gaia/tyche-research-vault/papers/eatf-agent-card-attestation-lab/wave3-worldcards/reference-atlas.seed.jsonl	14	sha256:4ad441e354cef0418e150bd2428d26691a755727daba3cb244c245e6d43e4e40	"{""id"":""rfc-6960"",""cluster"":""pki"",""kind"":""rfc"",""title"":""RFC 6960 X.509 Internet Public Key Infrastructure Online Certificate Status Protocol - OCSP"",""year"":""2013"",""url"":""https://datatracker.ietf.org/doc/html/rfc6960"",""thesis_link"":""status checking and revocatio"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-677932651CCC7C7E	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/exports/global-agent-atlas-facts-v0.1.csv	1438	sha256:875f333a745ba066bb83c015008f76a36bdd3271ea735665497b0170523b6a64	"cycle337-cote-divoire-emy101-alerts-procedure-help-002,cote-divoire-emy101-public-service-chatbot,EMY 101 Côte d’Ivoire public-service chatbot,supply_chain,""The same bulletin lists official information, help with administrative procedures, alerts/reports, and"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-678115C2F4B35077	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/data/registry-sample-records-v0.2.csv	6	sha256:d6bce416a6d6923781d543fae70e5d295df26ea3b42e0c6d362559aa783b3e1b	"FI-HEL-AI-SAMPLE-2,FI-HEL-AI,City of Helsinki AI Register,""Helsinki, Finland"",Finland,English/Finnish/Swedish site; sample from English listing,https://ai.hel.fi/en/ai-register/,2026-06-05,Summer Job Voucher Chatbot,City of Helsinki,yes,partial,partial,partial"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6785F59715EAB21C	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	111	sha256:dac6635411c82459f9cf07c91a1f7aad31c817913f8e85b68aa2114f3f8921e1	pallas-readiness-sprint-3,PR,Puerto Rico,1,M,2,H,0,L,1,M,1,M,2,H,2,H,1,M,2,M,1,M,17,no_enacted_ai_act_found; no_ai_sandbox_found; no_algorithm_register_found; no_ai_specific_audit_or_revocation_regime_found; open_data_and_transparency_portals_need_availability	needs direct source, source-pack resolution, or translation-aware review before example promotion
