queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-02186	LIMEN-SIGNAL-4FEA6362F9020D09	country_gap_no_parent_source		Aruba generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:109	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02187	LIMEN-SIGNAL-5004EB37C441D7AB	country_gap_no_parent_source		Guam generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:95	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02188	LIMEN-SIGNAL-5046B6FAF079A015	parent_source_wrapper		Jordan I03 atlas profile / Central Bank of Jordan sandbox sources	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:20397; /srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:20467-20482	Atlas I03 profile points to multiple local I03 sources; human must choose the parent source.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Choose between the Central Bank of Jordan fintech innovation page and Regulatory Laboratory page before direct source review.
BPSE-02189	LIMEN-SIGNAL-50E550DF66FD5125	country_gap_no_parent_source		Guam generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:95	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02190	LIMEN-SIGNAL-5183810579F6E4BF	country_gap_no_parent_source		Bahrain generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:163	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02191	LIMEN-SIGNAL-518940DE3B5552E6	country_gap_no_parent_source		Isle of Man generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:98	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02192	LIMEN-SIGNAL-51AFD7FF60292D10	country_gap_no_parent_source		North Korea generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:133	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02193	LIMEN-SIGNAL-5210809E63ACF3F9	country_gap_no_parent_source		Finland generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:146	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02194	LIMEN-SIGNAL-52390CCA6A0CBFF5	country_gap_no_parent_source		Cocos (Keeling) Islands generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:92	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
BPSE-02195	LIMEN-SIGNAL-531F1CFF0921810F	country_gap_no_parent_source		Comoros generated observability query pack	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:110	Generated jurisdiction query pack has no named source surface or explicit URL.	Only source-discovery posture; no incident, prevalence, legality, compliance, safety, or ranking claim.	Extract a named official/vendor/regulator/court/register surface before direct source review.
