queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-02018	LIMEN-SIGNAL-1D3E8F8C4C717796	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	97	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02019	LIMEN-SIGNAL-1D5588F9A6450E77	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	174	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02020	LIMEN-SIGNAL-1D83C90F91541AD0	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	152	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02021	LIMEN-SIGNAL-1DF80300F006F70D	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	176	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02022	LIMEN-SIGNAL-1E2232DD8CD22411	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	167	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02023	LIMEN-SIGNAL-1E6280661F236384	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	131	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02024	LIMEN-SIGNAL-1EE7FB8BAF99731D	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	126	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02025	LIMEN-SIGNAL-1FA2EACDDEAB4DC6	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	112	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02026	LIMEN-SIGNAL-1FA70311E8AEB21F	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	165	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02027	LIMEN-SIGNAL-1FB87755B1BFE40A	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	107	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02028	LIMEN-SIGNAL-2023A3239228F161	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	143	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02029	LIMEN-SIGNAL-20324DB8C90AEF00	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	177	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
