signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-CCD93C0DB6E834D4	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/deployed-gap-map-field-coding-template-v0.1.csv	18	sha256:2ac1c758475b59f444e557790fb73341d9c5a25058739648508b1f3945243588	PH1-017,CA-AI-REG,3,fixed_quota_first_n_by_record_candidate_id,ALL-CA-AI-REG-0013,CA-AI-REG,Government of Canada AI Register,Canada,2526-CRA-ARC-005,Digital Identity Validation,https://open.canada.ca/data/en/dataset/fcbc0200-79ba-4fa4-94a6-00e32facea6b,In prod	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CCDFA8DEDD7EE326	first_pass_reviewed	hold_needs_human_translation	translation_sensitive_candidate	candidate appears to depend on non-English or translated public evidence	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/projects/public-ai-registry/data/registry-gap-map-v0.2.csv	10	sha256:870a03b57a08b81695096c8b68db36f2428c2ffe7c8f9aeb7cb7a0c031c2e08b	GM-REC-NL-ALG-REC-93184465,NL-ALG-REC-93184465,NL-ALG-REG,Algorithm Register of the Dutch government,record_sample,record_level,substantive_page,Netherlands,Netherlands,,English auto-translation from Dutch,https://algoritmes.overheid.nl/en/algoritme/gm1735/931	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CCF8B407DF2A4598	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	80	sha256:0290ad981191204a797aed42a0b5223399dbe4da62c31f8fe6d8704543c04536	DEP-CA-AI-REG-011,CA-AI-REG,Government of Canada AI Register,Canada,2526-CER-REC-003,BERDI,https://open.canada.ca/data/en/dataset/fcbc0200-79ba-4fa4-94a6-00e32facea6b,In production,deployed_or_production,yes,official CSV row with in-production status	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CD02353DC0D2A753	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_7_SOURCE_PACK.csv	271	sha256:ce1bb2a7ef9f1c600173694fdadc2d7ae11c24ff5615399d3a8dd10a65cfb474	NR,Nauru,I05,Nauru official public-source root,Nauru official public-source root,https://naurugov.nr/,2026-05-30,official_government_or_territorial_portal,negative check / gap evidence,L,Government and open-data portals were treated as transparency anchors; no	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CD0501A4FE7A57D7	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/review/human-source-review-sprint.md	25	sha256:5d35d8a50bb9226e7bf1af2a69b56c61370a67787dac99036fcc374516982103	| PG-014 | NAVER Cloud CLOVA CareCall | South Korea | government | For South Korea, would NAVER Cloud CLOVA CareCall appear in any public AI inventory, algorithm register... | HIGH_IMPACT_VERTICAL; PUBLIC_REGISTER_WEAK; AUDIT_PROVENANCE_WEAK; EU_AI_ACT_ROUTE_R	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CD056AF35101767D	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-303-active-lanes-38-validation-fix/facts.jsonl	920	sha256:47afebf71d2b5cec182f3f6bce6c3e497646bc8c5c795e7f6c5f367f9cbcbaa2	"{""agent_id"": ""philippines-egovai-government-ai-platform"", ""claim"": ""The eGovAI developer page describes Chat AI API authentication by API key, endpoints for message processing, intent recognition and entity extraction, JSON responses, and response handling tha"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CD061C6682544E4B	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	240	sha256:c9f65c57b4acf4a244c4ca89842758da7a7a3bcaa52df316b69655f336fd8257	pallas-readiness-sprint-1,CN,China,I08,Interim Measures for Generative AI Services - public-service relevance,Cyberspace Administration of China and other ministries,https://www.cac.gov.cn/2023-07/13/c_1690898327029107.htm,2026-05-30,regulation / ministry rule	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CD13CB7E00F33080	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	41	sha256:4e96b530cb74fb94eefeeb4b51d359082eaf3066769a05c253ee49abb7c6d1ac	ALL-NL-ALG-REG-0040,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-27184484,Frequency use inspection tool,https://algoritmes.overheid.nl/en/algoritme/27184484,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Regist	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CD163DEC802E2E2B	first_pass_reviewed	hold_needs_human_translation	translation_sensitive_candidate	candidate appears to depend on non-English or translated public evidence	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv	176	sha256:4858ca1d689540b9c61e9373b29add9c8d9b8b2806c6582a962cc668fcf623f1	"ET,Ethiopia,I08,Ethiopian eGP portal,Federal Public Procurement and Property Authority,https://production.egp.gov.et/egp/home,2026-05-31,official_eprocurement_portal,positive_anchor,M,""PPA homepage links to production eGP portal and supplier registration/list"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-CD22445078A2D72A	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/projects/limen-ai-edge-case-atlas/claims.md	15	sha256:c7205f8944e3da027f470bdde365394bedc6ae0ba02e9bb9625336d89eb565ff	| LIMEN-C-004B | LIMEN now has one direct disposition-stage shard-007 telecom-governance cluster: FCC public texts support a bounded lifecycle claim from rule anchor to allegation-stage enforcement to consent-decree closure, including a $1,000,000 civil penalt	needs direct source, source-pack resolution, or translation-aware review before example promotion
