signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-CCD93C0DB6E834D4	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled CA-AI-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing CA-AI-REG surface record	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/deployed-gap-map-field-coding-template-v0.1.csv
LIMEN-SIGNAL-CCDFA8DEDD7EE326	translation_review_needed	translation_sensitive_surface	Local evidence is an auto-translated or translation-sensitive public surface; bounded review should wait for translation-aware handling.	translation-safe source-surface review only; no substantive claim from machine-translated local evidence	route to translation-aware source review	/srv/tyche/projects/public-ai-registry/data/registry-gap-map-v0.2.csv
LIMEN-SIGNAL-CCF8B407DF2A4598	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled CA-AI-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing CA-AI-REG surface record	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv
LIMEN-SIGNAL-CD02353DC0D2A753	negative_evidence_candidate	bounded_negative_surface	Row records bounded negative or weak-source evidence from an official portal/search/check rather than a positive direct source surface.	bounded absence/weak-evidence note only; do not infer true absence, completeness, or jurisdiction-wide conditions	retain as bounded negative evidence or extract a named official source if a positive surface is later needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_7_SOURCE_PACK.csv
LIMEN-SIGNAL-CD0501A4FE7A57D7	reject_noise	derived_artifact_noise	Internal manuscript, digest, index, queue, or other derived artifact should not remain in the direct-source queue.	none; remove from direct-source review queue	drop from direct-source queue and rely on source-facing artifacts instead	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/review/human-source-review-sprint.md
LIMEN-SIGNAL-CD056AF35101767D	needs_named_source_extraction	wrapper_or_proxy_surface	Local wrapper/proxy row points toward a source, but it does not yet expose a stable named reviewable source surface in this row alone.	extract the named direct source before any reviewed example or paper claim	extract the concrete official/court/vendor source name or URL first	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-303-active-lanes-38-validation-fix/facts.jsonl
LIMEN-SIGNAL-CD061C6682544E4B	source_reviewed_candidate	official_direct_surface	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-CD13CB7E00F33080	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled NL-ALG-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing NL-ALG-REG surface record	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-CD163DEC802E2E2B	translation_review_needed	translation_sensitive_surface	Local metadata points to a plausible direct public surface, but the evidence is materially translation-sensitive or non-English.	translation-safe source-surface review only; no substantive claim from machine-translated local evidence	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv
LIMEN-SIGNAL-CD22445078A2D72A	reject_noise	derived_artifact_noise	Internal manuscript, digest, index, queue, or other derived artifact should not remain in the direct-source queue.	none; remove from direct-source review queue	drop from direct-source queue and rely on source-facing artifacts instead	/srv/tyche/projects/limen-ai-edge-case-atlas/claims.md
LIMEN-SIGNAL-CD28401B5910B21A	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled NL-ALG-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing NL-ALG-REG surface record	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-CD28CEF0DC1E8639	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled NL-ALG-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing NL-ALG-REG surface record	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-CD2D5C5EBED2F592	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled NL-ALG-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing NL-ALG-REG surface record	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-CD3A4D4746F832BF	reject_noise	derived_artifact_noise	Internal manuscript, digest, index, queue, or other derived artifact should not remain in the direct-source queue.	none; remove from direct-source review queue	drop from direct-source queue and rely on source-facing artifacts instead	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/daily/gaia-foreign-language-digest-latest.json
LIMEN-SIGNAL-CD482148BC6F4122	negative_evidence_candidate	bounded_negative_surface	Row records bounded negative or weak-source evidence from an official portal/search/check rather than a positive direct source surface.	bounded absence/weak-evidence note only; do not infer true absence, completeness, or jurisdiction-wide conditions	retain as bounded negative evidence or extract a named official source if a positive surface is later needed	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-CD4AB19DB32DA97F	source_reviewed_candidate	official_direct_surface	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/justice-sector-ai-seed-promotion-board-v0.1.tsv
LIMEN-SIGNAL-CD6CB161D66E132E	source_reviewed_candidate	official_direct_surface	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-CD6D7968DC339C21	negative_evidence_candidate	bounded_negative_surface	Row records bounded negative or weak-source evidence from an official portal/search/check rather than a positive direct source surface.	bounded absence/weak-evidence note only; do not infer true absence, completeness, or jurisdiction-wide conditions	retain as bounded negative evidence or extract a named official source if a positive surface is later needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-CD70F47EDB77BA4F	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled NL-ALG-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing NL-ALG-REG surface record	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-CD7606AB7939817A	merge_existing_surface	modeled_registry_surface	Proxy or duplicate row points to already-modeled CA-AI-REG surface; do not promote this local duplicate again.	dedupe only; no new source-surface claim beyond the already-modeled family	merge into existing CA-AI-REG surface record	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
