queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-02618	LIMEN-SIGNAL-DDAA7801991FC208	country_gap_no_parent_source		South Georgia research queue placeholder — algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:103	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
BPSE-02619	LIMEN-SIGNAL-DDDF853B26B838B9	country_gap_no_parent_source		French Polynesia research queue placeholder — algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:93	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
BPSE-02620	LIMEN-SIGNAL-DE5E8BBB3A913714	country_gap_no_parent_source		Lithuania research queue placeholder — public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:160	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
BPSE-02621	LIMEN-SIGNAL-DE7D8CB47E5444A7	parent_source_wrapper		Uganda observability matrix aggregate/source_examples wrapper	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:191	Matrix row is aggregate and lists multiple source-example names without a concrete URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Human or follow-on extraction must choose a specific parent source before direct review.
BPSE-02622	LIMEN-SIGNAL-DFA815049010BC47	country_gap_no_parent_source		Macau research queue placeholder — regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:121	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
BPSE-02623	LIMEN-SIGNAL-DFF23C156D075BD3	country_gap_no_parent_source		Saint Lucia research queue placeholder — regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:115	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
BPSE-02624	LIMEN-SIGNAL-E03B28AF8BA309FD	source_url_extracted	https://www.gov.ms/wp-content/uploads/2025/08/Act-No.-5-of-2025-Public-Procurement-Act.pdf	Public Procurement Act No. 5 of 2025 — Government of Montserrat	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:16044-16046	Atlas profile top_sources explicitly lists this I08 procurement URL.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Direct source review may inspect source posture only; do not infer AI-specific procurement controls.
BPSE-02625	LIMEN-SIGNAL-E05B7B215A04902B	country_gap_no_parent_source		Aruba research queue placeholder — public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:109	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
BPSE-02626	LIMEN-SIGNAL-E06BE05EC2E8774C	country_gap_no_parent_source		Sudan research queue placeholder — public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:105	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
BPSE-02627	LIMEN-SIGNAL-E126C70B51351B4E	country_gap_no_parent_source		Canada research queue placeholder — regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:156	Research-queue row contains country/query targets only; no explicit parent source URL in local row context.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Resolve a named local source or source-pack citation before any direct source review.
