signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-8D2F6BB3013FB17C	needs_named_source_extraction	proxy_or_wrapper	local metadata names evidence objects but no reviewable named source surface yet	source-surface existence/posture only	extract the named official sandbox source first	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/multilingual/multilingual-law-to-evidence-v0.2.jsonl
LIMEN-SIGNAL-8D323146C6C7D99B	reject_noise	derived_wrapper	country matrix row is a derived observability wrapper, not a direct source surface	source-surface existence/posture only	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-8D446C44FEF831C5	reject_noise	derived_artifact	seed/config text is internal discovery material, not a direct source surface	source-surface existence/posture only	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z
LIMEN-SIGNAL-8D4F563BCBBE9AB6	negative_evidence_candidate	negative_evidence	row records a bounded no-direct-source/gap finding rather than a named source	source-surface existence/posture only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-8D54D92D1D546973	needs_named_source_extraction	proxy_or_wrapper	generic register-entry placeholder points toward a source family but names no concrete surface	source-surface existence/posture only	extract the named register surface first	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-8D551959CBE332EF	negative_evidence_candidate	negative_evidence	row records no public regulatory sandbox evidence on the checked official pages	source-surface existence/posture only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-8D565DCDB4EF4771	reject_noise	derived_artifact	agent record is a derived atlas artifact, not a direct public source surface	source-surface existence/posture only	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl
LIMEN-SIGNAL-8D6465A88927A6DD	reject_noise	derived_wrapper	summary markdown names adjacent materials but not a single reviewable direct source surface here	source-surface existence/posture only	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md
LIMEN-SIGNAL-8D6B0FD389829418	reject_noise	derived_artifact	scholarly index record is a derived literature artifact, not a direct source surface	source-surface existence/posture only	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/french-german-language-history.jsonl
LIMEN-SIGNAL-8D72A0EF29CD058E	merge_existing_surface	existing_surface	snapshot already points to the modeled City of Helsinki AI Register surface	source-surface existence/posture only	deduplicate to the canonical Helsinki register surface	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-1a7f2679ef4e5517.bin
LIMEN-SIGNAL-8D750E2F1ABD20CD	needs_named_source_extraction	proxy_or_wrapper	source-family label points toward a register class but does not expose a named surface yet	source-surface existence/posture only	extract the named source title and URL first	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/evidence-delta.json
LIMEN-SIGNAL-8D76550BAF6B66E2	merge_existing_surface	existing_surface	audit row already maps the named City of Helsinki AI Register as an active register surface	source-surface existence/posture only	deduplicate to the canonical Helsinki register surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/denominator-eligibility-audit-v0.1.csv
LIMEN-SIGNAL-8D868470C5AD0793	reject_noise	derived_artifact	OECD report citation is secondary literature, not a direct source surface	source-surface existence/posture only	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-021/current-hash-validation-carrythrough.json
LIMEN-SIGNAL-8D895F4E2AC537A7	reject_noise	derived_artifact	query seed text is internal discovery scaffolding, not a direct source surface	source-surface existence/posture only	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z
LIMEN-SIGNAL-8D8F2D9A065E8502	negative_evidence_candidate	negative_evidence	weak-source warning says the sandbox evidence is sector-specific only	source-surface existence/posture only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
