signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-4030BAAAA3277CF4	reject_noise	internal_derived_artifact	Research-queue country query bundle; no named source surface in local row.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-403A2BF2E0B3AB2F	reject_noise	internal_derived_artifact	Atlas country JSON label only; not a direct source surface.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-403A84FD1C856211	needs_named_source_extraction	wrapper_or_index	Scholarly index record on doi.org; no named direct source surface exposed.	named surface not yet exposed in local metadata	extract named official source from local pack	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/estonian-baltic-language-history.jsonl
LIMEN-SIGNAL-403C8804B0D1F4DD	reject_noise	internal_derived_artifact	Completion-report aggregate row; not a reviewable source surface.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COMPLETION_REPORT.md
LIMEN-SIGNAL-403D967D5784FDE9	merge_existing_surface	existing_registry_surface	Helsinki Lokki entry already points to the modeled City of Helsinki AI Register surface.	dedupe to existing local surface only	dedupe to existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-facts-v0.1.csv
LIMEN-SIGNAL-403E9393A9DE1BE0	reject_noise	internal_derived_artifact	Candidate-matrix narrative names institutions but not a concrete source page.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-4041D0CE8FDC9073	needs_named_source_extraction	wrapper_or_index	Book/chapter index record; underlying direct source is not named.	named surface not yet exposed in local metadata	extract named official source from local pack	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-404924716084DBE2	negative_evidence_candidate	negative_search_or_gap	Local row records no official public algorithm register found.	bounded search-negative only; not proof of absence	retain as bounded negative-evidence note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-404B743C5FF23F3B	merge_existing_surface	existing_registry_surface	Sample frame duplicates City of Helsinki AI Register detail surface.	dedupe to existing local surface only	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-4052F23AC49A9ED3	negative_evidence_candidate	negative_search_or_gap	Row records weak FOI/reactive evidence and no official public register found.	bounded search-negative only; not proof of absence	retain as bounded negative-evidence note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-4053969B5897956F	reject_noise	internal_derived_artifact	Search-error metadata row, not a source surface.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl
LIMEN-SIGNAL-4058E6164EE781B6	reject_noise	internal_derived_artifact	Citation-ledger source-family note is internal derived metadata.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-035/manuscript-citation-ledger-slice.json
LIMEN-SIGNAL-4059A0D093EB75CF	needs_named_source_extraction	wrapper_or_index	Scholarly index record; no direct public source surface named.	named surface not yet exposed in local metadata	extract named official source from local pack	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/global-south-brazil-history.jsonl
LIMEN-SIGNAL-405A17FE28FEED86	reject_noise	internal_derived_artifact	Atlas country JSON label only; not a direct source surface.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-405BE748A018E3C3	reject_noise	internal_derived_artifact	Prior batch TSV row is queue machinery, not a source surface.	no direct-source queue claim	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/review-candidates/source-review-batches/20260614T0830Z/source-review-input.tsv
