source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://api.openalex.org/works?search=Brazil+PL+2338+artificial+intelligence+regulatory+sandbox+ICP-Brasil+digital+signature+evidence&per-page=4&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	2	LIMEN-SIGNAL-4059A0D093EB75CF; LIMEN-SIGNAL-EBA07D7D677B393D	bulk_named_source_autoresolve	api.openalex.org	https://api.openalex.org/works?search=Brazil+PL+2338+artificial+intelligence+regulatory+sandbox+ICP-Brasil+digital+signature+evidence&per-page=4&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	api.openalex.org	regulatory sandbox	Scholarly index record; no direct public source surface named.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://api.openalex.org/works?search=Kenya+AI+strategy+regulatory+sandbox+data+protection+digital+identity+artificial+intelligence+governance&per-page=4&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	1	LIMEN-SIGNAL-DCA4E8B125115F43	bulk_named_source_autoresolve	api.openalex.org	https://api.openalex.org/works?search=Kenya+AI+strategy+regulatory+sandbox+data+protection+digital+identity+artificial+intelligence+governance&per-page=4&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	api.openalex.org	regulatory sandbox	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://api.openalex.org/works?search=kecerdasan+buatan+tadbir+urus+sektor+awam+perlindungan+data+identiti+digital&per-page=2&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	1	LIMEN-SIGNAL-EB9DD2504FD64AB5	bulk_named_source_autoresolve	api.openalex.org	https://api.openalex.org/works?search=kecerdasan+buatan+tadbir+urus+sektor+awam+perlindungan+data+identiti+digital&per-page=2&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	api.openalex.org	AI evidence	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://api.openalex.org/works?search=legal+evidence+administrative+procedure+artificial+intelligence+automated+decision+making&per-page=20&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	1	LIMEN-SIGNAL-0B6B52DF6B858474	bulk_named_source_autoresolve	api.openalex.org	https://api.openalex.org/works?search=legal+evidence+administrative+procedure+artificial+intelligence+automated+decision+making&per-page=20&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	api.openalex.org	automated decision	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://api.openalex.org/works?search=public+algorithm+registers+transparency+public+sector+artificial+intelligence&per-page=20&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	1	LIMEN-SIGNAL-CF532B7F97BDF12E	bulk_named_source_autoresolve	api.openalex.org	https://api.openalex.org/works?search=public+algorithm+registers+transparency+public+sector+artificial+intelligence&per-page=20&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	api.openalex.org	public sector AI	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://api.openalex.org/works?search=regula%C3%A7%C3%A3o+da+intelig%C3%AAncia+artificial+evid%C3%AAncias+documenta%C3%A7%C3%A3o+t%C3%A9cnica+setor+p%C3%BAblico&per-page=4&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	1	LIMEN-SIGNAL-8BF7CE935344834C	bulk_named_source_autoresolve	api.openalex.org	https://api.openalex.org/works?search=regula%C3%A7%C3%A3o+da+intelig%C3%AAncia+artificial+evid%C3%AAncias+documenta%C3%A7%C3%A3o+t%C3%A9cnica+setor+p%C3%BAblico&per-page=4&mailto=anton.sokolov%40tyche.institute&sort=relevance_score%3Adesc	api.openalex.org	automated decision	Local artifact points toward a source but does not expose a named reviewable source surface yet.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://arxiv.org/abs/2601.13903	1	LIMEN-SIGNAL-D8042A5CF7B5D9F9	bulk_named_source_autoresolve	arxiv.org	https://arxiv.org/abs/2601.13903	arxiv.org	C2PA	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://arxiv.org/abs/2603.26983	3	LIMEN-SIGNAL-2A91635CA5308374; LIMEN-SIGNAL-53CAE8499E1B8869; LIMEN-SIGNAL-D6D2CEDA5080EACF	bulk_named_source_autoresolve	arxiv.org	https://arxiv.org/abs/2603.26983	arxiv.org	C2PA; content provenance	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.1002/aaai.12183	2	LIMEN-SIGNAL-12B4ED54F6D128CA; LIMEN-SIGNAL-70E065B1B5A0583D	bulk_named_source_autoresolve	doi.org	https://doi.org/10.1002/aaai.12183	doi.org	regulatory sandbox	Lane note points to sandbox research targets but does not expose a named reviewable regulator surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.1007/978-3-031-19447-4	2	LIMEN-SIGNAL-983F8C900628D92C; LIMEN-SIGNAL-DDED0AE8485F93CD	bulk_named_source_autoresolve	doi.org	https://doi.org/10.1007/978-3-031-19447-4	doi.org	regulatory sandbox	Index row may help trace sources but does not itself expose a direct reviewable surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.1007/978-3-031-25456-7	1	LIMEN-SIGNAL-7F091480B49C76B4	bulk_named_source_autoresolve	doi.org	https://doi.org/10.1007/978-3-031-25456-7	doi.org	automated decision	Scholarly/index metadata points toward sources but does not expose a named reviewable source surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.1007/978-3-031-41264-6_23	1	LIMEN-SIGNAL-FE1B06AA386C8D5C	bulk_named_source_autoresolve	doi.org	https://doi.org/10.1007/978-3-031-41264-6_23	doi.org	regulatory sandbox	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
